ID	CDSs_GENEMARKS
NC_020474	99
NC_020469	4
NC_020470	3
NC_003565	2
NC_003558	2
NC_024458	4
NC_024471	2
NC_024472	4
NC_024473	6
NC_024476	2
NC_036634	2
NC_036635	3
NC_024484	4
NC_024483	3
NC_024482	4
NC_024481	3
NC_024480	3
NC_024479	4
NC_024478	3
NC_024477	3
NC_024485	3
NC_024489	3
NC_024488	5
NC_024487	5
NC_024490	2
NC_024491	5
NC_024492	2
NC_024493	2
NC_024494	2
NC_024495	2
NC_024496	3
NC_024499	2
NC_024500	2
NC_024503	2
NC_024508	2
NC_024509	2
NC_024510	2
NC_024506	2
NC_024505	2
NC_024504	2
NC_024507	2
NC_024497	2
NC_024501	3
NC_024502	5
NC_024498	4
NC_020499	4
NC_020500	6
NC_020501	7
NC_020502	2
NC_020498	2
NC_020805	6
NC_020803	6
NC_020808	6
NC_020809	6
NC_020806	6
NC_020804	8
NC_020807	6
NC_020810	6
NC_024625	135
NC_024687	3
NC_024685	2
NC_024691	5
NC_024690	4
NC_024689	4
NC_024686	3
NC_024695	2
NC_024694	3
NC_024693	4
NC_024700	3
NC_024699	3
NC_024701	4
NC_024696	102
NC_024702	5
NC_024703	3
NC_020881	4
NC_020889	2
NC_020890	4
NC_020896	2
NC_020897	2
NC_020898	2
NC_020903	3
NC_020899	6
NC_020900	5
NC_020901	6
NC_020902	2
NC_020904	3
NC_020927	4
NC_020928	5
NC_020996	4
NC_020997	3
NC_020999	7
NC_021065	2
NC_021074	3
NC_024692	91
NC_024709	8
NC_024710	2
NC_024765	2
NC_024769	2
NC_024768	2
NC_024767	2
NC_024766	2
NC_024771	98
NC_024777	1
NC_024774	3
NC_024775	3
NC_024773	3
NC_024776	4
NC_024772	4
NC_024778	5
NC_021094	2
NC_021095	2
NC_021096	2
NC_021097	2
NC_021098	2
NC_021099	2
NC_021147	2
NC_021148	2
NC_021154	2
NC_021178	3
NC_021197	3
NC_021201	2
NC_021206	3
NC_021205	3
NC_021202	3
NC_021204	4
NC_021203	4
NC_021220	2
NC_021222	2
NC_021223	3
NC_021242	2
NC_021243	2
NC_021244	3
NC_021245	4
NC_024805	2
NC_024806	2
NC_024807	1
NC_024808	4
NC_024809	3
NC_024886	2
NC_024888	3
NC_024887	4
NC_024894	5
NC_024895	3
NC_024891	2
NC_024890	3
NC_024893	6
NC_024906	11
NC_024908	3
NC_024909	3
NC_021341	4
NC_021345	2
NC_021472	6
NC_021484	5
NC_021483	6
NC_021480	2
NC_021481	5
NC_021482	2
NC_021567	2
NC_021566	2
NC_021565	3
NC_021568	3
NC_021564	5
NC_021541	2
NC_021542	2
NC_021543	2
NC_021544	2
NC_021545	2
NC_021546	2
NC_021547	2
NC_021549	2
NC_021550	2
NC_021551	2
NC_021548	2
NC_021579	3
NC_021583	2
NC_021584	2
NC_021585	2
NC_021586	2
NC_021588	2
NC_021589	2
NC_021580	2
NC_021581	2
NC_021587	2
NC_021590	2
NC_021582	2
NC_021626	2
NC_021627	2
NC_021628	2
NC_021635	2
NC_021629	2
NC_021631	2
NC_021632	2
NC_021633	2
NC_021634	2
NC_021625	2
NC_021630	2
NC_021706	2
NC_021708	2
NC_021705	4
NC_025112	9
NC_025114	3
NC_025113	9
NC_021719	5
NC_021720	1
NC_021735	2
NC_021736	6
NC_021786	2
NC_021851	3
NC_021873	2
NC_025346	4
NC_025355	9
NC_025380	6
NC_025370	6
NC_025368	5
NC_025364	6
NC_025350	8
NC_025348	8
NC_025365	6
NC_025361	7
NC_025347	7
NC_021924	118
NC_021926	4
NC_021923	124
NC_021930	5
NC_021928	8
NC_021929	1
NC_022002	5
NC_022007	3
NC_022008	3
NC_022003	3
NC_022005	4
NC_022006	2
NC_022004	2
NC_022037	2
NC_022038	2
NC_022039	2
NC_022073	3
NC_022072	10
NC_022089	4
NC_025218	3
NC_025216	2
NC_025215	3
NC_025244	2
NC_025219	2
NC_025214	3
NC_025247	3
NC_025246	3
NC_025250	2
NC_025251	6
NC_025255	6
NC_025253	6
NC_025252	4
NC_025254	2
NC_025256	8
NC_025257	101
NC_025259	6
NC_025265	4
NC_025266	3
NC_025340	6
NC_025343	8
NC_025342	6
NC_025341	6
NC_025353	6
NC_025345	8
NC_025360	7
NC_025358	9
NC_025377	6
NC_025381	5
NC_025356	6
NC_025373	7
NC_025367	4
NC_025366	3
NC_025357	4
NC_025363	7
NC_025376	6
NC_025371	6
NC_025362	7
NC_025351	7
NC_025378	6
NC_022095	6
NC_022103	7
NC_022104	3
NC_022127	2
NC_022128	2
NC_022129	3
NC_022131	4
NC_025359	6
NC_025352	7
NC_025382	6
NC_025384	7
NC_025383	6
NC_025385	6
NC_025391	6
NC_025411	6
NC_025402	7
NC_025405	6
NC_025404	8
NC_025403	8
NC_025400	9
NC_025386	8
NC_025407	8
NC_025387	6
NC_025410	8
NC_025397	8
NC_025408	6
NC_025390	7
NC_025389	8
NC_025388	5
NC_025399	6
NC_025394	6
NC_025396	7
NC_025406	6
NC_025401	6
NC_025395	6
NC_025393	6
NC_022232	4
NC_022229	3
NC_022230	5
NC_022233	78
NC_022249	4
NC_022250	2
NC_022251	2
NC_022252	3
NC_022253	6
NC_022332	2
NC_022365	4
NC_025432	2
NC_025435	6
NC_025468	5
NC_025477	2
NC_025481	3
NC_025478	2
NC_025482	2
NC_025483	2
NC_025484	3
NC_025480	3
NC_025469	5
NC_025474	2
NC_025475	4
NC_025485	2
NC_025486	2
NC_025487	2
NC_025488	2
NC_025489	2
NC_025490	2
NC_025491	2
NC_025493	2
NC_025492	2
NC_025476	3
NC_022373	7
NC_022517	5
NC_022518	4
NC_022519	5
NC_025680	4
NC_025676	4
NC_025677	2
NC_025679	2
NC_025675	2
NC_025674	5
NC_025681	4
NC_025682	6
NC_025684	3
NC_025683	4
NC_025705	4
NC_025710	4
NC_025724	3
NC_025723	2
NC_025720	3
NC_025719	4
NC_025718	4
NC_025717	3
NC_025716	5
NC_025715	4
NC_025714	4
NC_025713	4
NC_025712	5
NC_025707	6
NC_025708	3
NC_025706	3
NC_025709	5
NC_025711	3
NC_025722	3
NC_025725	4
NC_025733	4
NC_025734	3
NC_025735	4
NC_025736	4
NC_025737	4
NC_025738	4
NC_025741	4
NC_025728	3
NC_025729	3
NC_025730	4
NC_025731	4
NC_025732	4
NC_025727	2
NC_025726	3
NC_025788	2
NC_025790	4
NC_025792	3
NC_025791	3
NC_025793	2
NC_025794	2
NC_025795	2
NC_025796	2
NC_025797	2
NC_025798	2
NC_025799	2
NC_025789	6
NC_025801	2
NC_025802	2
NC_025803	2
NC_025806	3
NC_025808	2
NC_025809	2
NC_025805	2
NC_025804	2
NC_025810	2
NC_025807	2
NC_025800	5
NC_025811	6
NC_025831	2
NC_025832	2
NC_025833	2
NC_025821	2
NC_025825	3
NC_025835	2
NC_025834	5
NC_025837	5
NC_025838	2
NC_025840	2
NC_025841	2
NC_025842	2
NC_025843	2
NC_025845	2
NC_025846	2
NC_025847	2
NC_025848	2
NC_025850	2
NC_025852	2
NC_025851	2
NC_025844	2
NC_025849	2
NC_025853	2
NC_025839	2
NC_025836	2
NC_025899	4
NC_025889	3
NC_025898	5
NC_025894	5
NC_025893	5
NC_025896	5
NC_025895	6
NC_025891	3
NC_025890	2
NC_025960	135
NC_025959	4
NC_025961	2
NC_025964	5
NC_025965	3
NC_025966	2
NC_025967	10
NC_026018	3
NC_026019	3
NC_026015	5
NC_026012	4
NC_026020	2
NC_026135	3
NC_026161	3
NC_026170	2
NC_026141	5
NC_026138	2
NC_026144	3
NC_026140	3
NC_026143	2
NC_026136	2
NC_026139	3
NC_026163	5
NC_026162	3
NC_026164	5
NC_026165	3
NC_026166	3
NC_026169	5
NC_026167	3
NC_026187	2
NC_022554	2
NC_022555	2
NC_022556	2
NC_022557	2
NC_022558	2
NC_022560	2
NC_022562	2
NC_022559	2
NC_022561	2
NC_022553	2
NC_022564	3
NC_026244	4
NC_026245	3
NC_026243	3
NC_026241	3
NC_026238	4
NC_026240	4
NC_026239	4
NC_026246	3
NC_026247	2
NC_026248	5
NC_026253	4
NC_026252	3
NC_026250	2
NC_026249	2
NC_026251	3
NC_026256	3
NC_026255	4
NC_026280	3
NC_026279	2
NC_026278	3
NC_026277	3
NC_026276	4
NC_026275	3
NC_026274	4
NC_026273	3
NC_026271	3
NC_026270	4
NC_026269	4
NC_026267	4
NC_026266	3
NC_026265	4
NC_026264	4
NC_026263	3
NC_026262	3
NC_026260	3
NC_026259	3
NC_026258	3
NC_026257	3
NC_026254	4
NC_026281	2
NC_026283	2
NC_026282	2
NC_026272	3
NC_026261	3
NC_026268	123
NC_026316	2
NC_026315	2
NC_026320	3
NC_026319	3
NC_026318	4
NC_026317	3
NC_026422	2
NC_026423	2
NC_026424	2
NC_026429	2
NC_026426	2
NC_026427	2
NC_026428	2
NC_026425	2
NC_026421	78
NC_026430	113
NC_022580	7
NC_022581	6
NC_022586	4
NC_022595	2
NC_022596	2
NC_022597	2
NC_022611	2
NC_022614	2
NC_022615	2
NC_022617	2
NC_022616	2
NC_022620	2
NC_022623	2
NC_022626	2
NC_022627	2
NC_022628	2
NC_022629	2
NC_022624	2
NC_022621	2
NC_022622	2
NC_022625	2
NC_022630	2
NC_022631	2
NC_022632	3
NC_022644	3
NC_022645	5
NC_022647	7
NC_022646	102
NC_026470	2
NC_026473	5
NC_026472	4
NC_026510	1
NC_026508	3
NC_026511	130
NC_026513	3
NC_026514	3
NC_026512	3
NC_026509	10
NC_022745	2
NC_022748	5
NC_022755	6
NC_022787	6
NC_022789	3
NC_022788	3
NC_022799	2
NC_022798	2
NC_022801	5
NC_022802	2
NC_022800	3
NC_026592	4
NC_026615	2
NC_026616	4
NC_026617	2
NC_026618	3
NC_026619	3
NC_026621	1
NC_026631	3
NC_026630	3
NC_026627	3
NC_026626	3
NC_026654	3
NC_026652	3
NC_026651	3
NC_026649	3
NC_026648	4
NC_026647	3
NC_026653	3
NC_026646	3
NC_026645	3
NC_026643	3
NC_026642	3
NC_026641	4
NC_026639	3
NC_026638	3
NC_026637	3
NC_026636	3
NC_026650	3
NC_026622	1
NC_026640	6
NC_026635	3
NC_026634	3
NC_026633	4
NC_026632	3
NC_026629	3
NC_026628	3
NC_026625	3
NC_026662	4
NC_026664	3
NC_026663	5
NC_026665	6
NC_026732	6
NC_026733	2
NC_026762	6
NC_026759	2
NC_026760	4
NC_026763	3
NC_026761	4
NC_026771	5
NC_026765	4
NC_026764	4
NC_026770	6
NC_026769	6
NC_026768	5
NC_026766	6
NC_022892	5
NC_022893	1
NC_022897	3
NC_022896	2
NC_022895	5
NC_022894	6
NC_022919	2
NC_022961	6
NC_022962	2
NC_022978	9
NC_004553	5
NC_023008	5
NC_023015	2
NC_023014	2
NC_023016	2
NC_023017	2
NC_023020	3
NC_023023	3
NC_026806	4
NC_026811	6
NC_026818	4
NC_026815	3
NC_026816	5
NC_026817	3
NC_026814	4
NC_026813	2
NC_026820	2
NC_026821	2
NC_026822	2
NC_026823	2
NC_026827	2
NC_026828	2
NC_026829	2
NC_026830	2
NC_026825	2
NC_026824	2
NC_026826	2
NC_026819	4
NC_026809	4
NC_026810	4
NC_026808	4
NC_026807	4
NC_026812	6
NC_023021	3
NC_023022	2
NC_023034	3
NC_023039	3
NC_023040	3
NC_023043	2
NC_023041	2
NC_023042	3
NC_023038	2
NC_023153	3
NC_023154	2
NC_023155	2
NC_023156	1
NC_023157	1
NC_023158	2
NC_023159	2
NC_023160	2
NC_023161	2
NC_026921	2
NC_017859	4
NC_023175	2
NC_023176	2
NC_023178	6
NC_023177	119
NC_023292	2
NC_026922	123
NC_027554	2
NC_027555	2
NC_027556	2
NC_027557	2
NC_027558	2
NC_027559	2
NC_027560	2
NC_027561	2
NC_027562	2
NC_036581	3
NC_036580	3
NC_018714	4
NC_018451	1
NC_018453	3
NC_032480	6
NC_036588	2
NC_018573	2
NC_018574	2
NC_023639	859
NC_007557	2
NC_007558	2
NC_008175	2
NC_007923	5
NC_012869	4
NC_015488	4
NC_015489	3
NC_007752	2
NC_008017	4
NC_008716	5
NC_012910	6
NC_009548	3
NC_015396	3
NC_015398	100
NC_015395	2
NC_005990	2
NC_005991	2
NC_003753	3
NC_003624	3
NC_003436	7
NC_004179	2
NC_007546	2
NC_011086	3
NC_011050	4
NC_004157	2
NC_002035	2
NC_003466	2
NC_007590	2
NC_007591	2
NC_003570	3
NC_003568	2
NC_010238	4
NC_010833	4
NC_008306	2
NC_009245	2
NC_003493	3
NC_001408	4
NC_002038	2
NC_011280	6
NC_002040	3
NC_002039	2
NC_003382	4
NC_004607	4
NC_001441	4
NC_009017	4
NC_009903	2
NC_009944	2
NC_009945	2
NC_003628	2
NC_008348	139
NC_003620	3
NC_001983	4
NC_002251	9
NC_001427	4
NC_011096	5
NC_011097	4
NC_002556	3
NC_001841	2
NC_001926	2
NC_005321	3
NC_001560	6
NC_004812	96
NC_006151	98
NC_011106	6
NC_007605	106
NC_003470	2
NC_010744	2
NC_005238	2
NC_005811	3
NC_001438	3
NC_008293	112
NC_011109	6
NC_003708	4
NC_003709	3
NC_003803	5
NC_003804	3
NC_002229	93
NC_002577	94
NC_003464	2
NC_003465	2
NC_001522	6
NC_024457	2
NC_003748	6
NC_001356	5
NC_001355	6
NC_002984	4
NC_002985	3
NC_016984	3
NC_007156	3
NC_007163	3
NC_008736	3
NC_008169	3
NC_006637	3
NC_014646	2
NC_003093	4
NC_014711	2
NC_006063	4
NC_003092	9
NC_001642	4
NC_005287	5
NC_006057	2
NC_016991	6
NC_008737	3
NC_006559	3
NC_007648	2
NC_007922	5
NC_009013	2
NC_001873	5
NC_002559	2
NC_003745	3
NC_004729	4
NC_006657	9
NC_008297	6
NC_006384	4
NC_007725	1
NC_007711	2
NC_006642	6
NC_006633	12
NC_003737	2
NC_003357	3
NC_005954	2
NC_006272	2
NC_003445	2
NC_003461	7
NC_014967	5
NC_016992	7
NC_016994	6
NC_016995	6
NC_016996	7
NC_007670	2
NC_007755	2
NC_005976	2
NC_007180	2
NC_009247	2
NC_008298	6
NC_006634	4
NC_006636	3
NC_006641	2
NC_006653	6
NC_006654	4
NC_006655	5
NC_006656	6
NC_014665	4
NC_014071	4
NC_004756	5
NC_014898	2
NC_003533	1
NC_004147	4
NC_001481	4
NC_003649	2
NC_003651	3
NC_003652	2
NC_003653	2
NC_007192	5
NC_008520	124
NC_008018	3
NC_008211	151
NC_008020	4
NC_006568	3
NC_008847	1
NC_009606	3
NC_007741	2
NC_004053	3
NC_001710	3
NC_006995	4
NC_006659	9
NC_006660	2
NC_006662	4
NC_006635	5
NC_006650	5
NC_014480	3
NC_004067	4
NC_004074	8
NC_004109	2
NC_010758	3
NC_003654	2
NC_003655	2
NC_003658	2
NC_003678	2
NC_007573	2
NC_003830	4
NC_001500	5
NC_001506	3
NC_001885	4
NC_016999	3
NC_008956	2
NC_007014	3
NC_006955	3
NC_008029	3
NC_003781	2
NC_003625	2
NC_007639	2
NC_006631	3
NC_006638	5
NC_006639	6
NC_006649	8
NC_005812	4
NC_005028	2
NC_003831	3
NC_007338	3
NC_003770	2
NC_003810	3
NC_001785	2
NC_001543	3
NC_017000	3
NC_017001	3
NC_010252	2
NC_010313	4
NC_010702	2
NC_008301	3
NC_010800	6
NC_010712	3
NC_008605	2
NC_008614	5
NC_006998	180
NC_006022	2
NC_006023	2
NC_006010	2
NC_003985	2
NC_003850	1
NC_003860	3
NC_010812	4
NC_010949	4
AC_000012	26
NC_011362	1
NC_005981	2
NC_003865	4
NC_005304	2
NC_003876	3
NC_003877	4
NC_003883	2
NC_003885	2
NC_003889	1
NC_017003	3
NC_017005	3
AC_000002	25
NC_005898	3
NC_005790	4
NC_003529	146
NC_003381	4
NC_010705	2
NC_004110	2
NC_009889	4
NC_014358	4
NC_014359	3
NC_014360	3
NC_014361	4
NC_014092	2
NC_013094	2
NC_013095	2
NC_013098	2
NC_013099	2
NC_013100	1
NC_010987	2
NC_014709	2
NC_014710	3
NC_014712	3
NC_014713	2
NC_014714	2
NC_014715	2
NC_014716	2
NC_009026	2
NC_007380	2
NC_004201	2
NC_009893	2
NC_010988	2
NC_010989	2
NC_010990	2
NC_010991	2
NC_014717	2
NC_013527	4
NC_001442	5
NC_013262	4
NC_010986	3
NC_014521	2
NC_014730	4
NC_014606	2
NC_008947	1
NC_013593	2
NC_008894	2
NC_008895	2
NC_008896	1
NC_008898	2
NC_008902	2
NC_008904	1
NC_008905	1
NC_008251	4
NC_013237	5
NC_011591	3
NC_008906	2
NC_008908	1
NC_008910	2
NC_008912	2
NC_008914	3
NC_008917	1
NC_008920	2
NC_006554	3
NC_013058	2
NC_013060	4
NC_008921	2
NC_008922	1
NC_008923	3
NC_008924	3
NC_008927	3
NC_008932	1
NC_008933	2
NC_008936	3
NC_008937	1
NC_008938	1
NC_008941	2
NC_009424	4
NC_007151	125
NC_005220	2
NC_009334	97
NC_006307	2
NC_007662	2
NC_003405	2
NC_012481	4
NC_009647	3
NC_009545	5
NC_009546	4
NC_009547	5
NC_009549	5
NC_003567	2
NC_013075	2
NC_013076	3
NC_009563	2
NC_009564	2
NC_009556	2
NC_009558	2
NC_007655	1
NC_006318	3
NC_007211	4
NC_009539	4
NC_002738	2
NC_012136	3
NC_008299	4
NC_026431	2
NC_008375	3
NC_007653	93
NC_016998	4
NC_017002	3
NC_009010	4
NC_008586	107
NC_004666	5
NC_007757	2
NC_012437	4
NC_008188	6
NC_008552	5
NC_008210	155
NC_008840	2
NC_008842	2
NC_008843	2
NC_008845	1
NC_008846	2
NC_008851	2
NC_008852	2
NC_008854	2
NC_008858	2
NC_008859	2
NC_011135	4
NC_008861	2
NC_008863	2
NC_008864	1
NC_008866	2
NC_008869	1
NC_008870	2
NC_008873	2
NC_013096	2
NC_017830	4
NC_017824	2
NC_017826	89
NC_017828	4
NC_017823	4
NC_017829	2
NC_008876	2
NC_008878	2
NC_008881	1
NC_008885	2
NC_008887	3
NC_008889	1
NC_008890	2
NC_003463	2
NC_014609	3
NC_016136	7
NC_009731	2
NC_004660	3
NC_005228	2
NC_004807	3
NC_003005	3
NC_011525	6
NC_011639	9
NC_010248	3
NC_010250	2
NC_010251	2
NC_010249	2
NC_010256	3
NC_006273	174
NC_015655	5
NC_011643	4
NC_011644	90
NC_016142	4
NC_016143	3
NC_003670	2
NC_006025	2
NC_003473	1
NC_003476	2
NC_014326	7
NC_014327	2
NC_012557	2
NC_012909	4
NC_026434	2
NC_026435	2
NC_026436	2
NC_026437	2
NC_026438	2
NC_001351	2
NC_005807	3
NC_010745	2
NC_004638	4
NC_004644	3
NC_005235	2
NC_012776	3
NC_009489	8
NC_007544	2
NC_003730	3
NC_003731	3
NC_002306	8
NC_010247	3
NC_001414	7
NC_005855	3
NC_002034	2
NC_004009	1
NC_003659	2
NC_015691	7
NC_015692	7
NC_001753	4
NC_001930	3
NC_006458	1
NC_001359	4
NC_001931	4
NC_009252	2
NC_005302	2
NC_003514	2
NC_002187	4
NC_003006	3
NC_001507	4
NC_003011	2
NC_003012	2
NC_003009	2
NC_003566	2
NC_004016	2
NC_004159	2
NC_005300	2
NC_010294	4
NC_010314	2
NC_010315	1
NC_010316	1
NC_010317	1
NC_010318	2
NC_007383	114
NC_002030	2
NC_004044	4
NC_004544	2
NC_001786	4
NC_001932	5
NC_002323	3
AC_000007	32
NC_010319	2
NC_010703	2
NC_010648	3
NC_001539	3
NC_010714	3
NC_010591	2
NC_010667	2
NC_003862	4
NC_002327	3
NC_002351	4
NC_002359	4
NC_002160	5
NC_015706	6
NC_015718	3
NC_009892	4
NC_010739	6
NC_002325	3
NC_002531	65
NC_003010	2
NC_001439	3
NC_004500	5
NC_006062	3
NC_005635	4
NC_011616	121
NC_013461	2
NC_001556	5
NC_009536	3
NC_001944	3
NC_008913	1
NC_012561	4
NC_008585	9
NC_001617	2
NC_004145	2
NC_003820	4
NC_010704	2
NC_001828	3
NC_005136	2
NC_012585	2
NC_006007	2
NC_003645	1
NC_002356	4
NC_007724	3
NC_008837	1
NC_008838	1
NC_008841	2
NC_008849	1
NC_008850	1
NC_008855	1
NC_001465	2
NC_003379	4
NC_001746	3
NC_003657	2
NC_005320	3
NC_001671	2
NC_008856	1
NC_008874	1
NC_008875	2
NC_008877	1
NC_008879	1
NC_008882	1
NC_008886	1
NC_006012	2
NC_004146	2
NC_006358	3
NC_003523	2
NC_003778	2
NC_003971	1
NC_003619	3
NC_005817	2
NC_005818	2
NC_005819	1
NC_008897	1
NC_008903	1
NC_008907	1
NC_008915	1
NC_008916	1
NC_008918	1
NC_008929	1
NC_001641	3
NC_001868	4
NC_005074	3
NC_005850	4
NC_005851	3
NC_005853	3
NC_011501	2
NC_011502	2
NC_012639	116
NC_009947	2
NC_008935	1
NC_015877	2
NC_015878	2
NC_015883	2
NC_003548	2
NC_003501	2
NC_007290	3
NC_007744	2
NC_004715	2
NC_003479	2
NC_007638	5
NC_009553	4
NC_009528	6
NC_014823	3
NC_016157	6
NC_008980	2
NC_008990	4
NC_008997	4
NC_001780	4
NC_001990	2
NC_005084	9
NC_005046	2
NC_005048	2
NC_005049	2
NC_023812	4
NC_004904	2
NC_004903	2
NC_005359	2
NC_004828	4
NC_008040	2
NC_009894	2
NC_008041	2
NC_001357	7
NC_003498	7
NC_004121	2
NC_003554	7
NC_005874	2
NC_016417	7
NC_011181	4
NC_004581	3
NC_005895	3
NC_003532	5
NC_003775	2
NC_003633	4
NC_003825	4
NC_011182	3
NC_011187	5
NC_002615	3
NC_003512	3
NC_002470	4
NC_003837	2
NC_001625	5
NC_002026	2
NC_002027	2
NC_008172	2
NC_008174	2
NC_008176	2
NC_004047	2
NC_003617	4
NC_001836	9
NC_001768	2
NC_003483	2
NC_008181	2
NC_006934	4
NC_007729	5
NC_006942	7
NC_007155	2
NC_001502	5
NC_007915	3
NC_002990	2
NC_002991	2
NC_003788	2
NC_003003	2
NC_003004	2
NC_009533	5
NC_010561	6
NC_010647	4
NC_004017	2
NC_004013	2
NC_003433	3
NC_003791	2
NC_004123	4
NC_003855	2
NC_007904	2
NC_006024	2
NC_005174	2
NC_010590	3
NC_012492	4
NC_012484	2
NC_003631	2
NC_003636	2
NC_003637	1
NC_009224	3
NC_005219	2
NC_003418	5
NC_011919	3
NC_011702	7
NC_011704	3
NC_011705	2
NC_012531	3
NC_001615	7
NC_015220	4
NC_001634	9
NC_006643	3
NC_004296	3
NC_006573	3
NC_012536	2
NC_012537	2
NC_003630	5
NC_009354	3
NC_012538	2
NC_012539	2
NC_012540	2
NC_012543	2
NC_012544	2
NC_012545	3
NC_012546	2
NC_002036	5
NC_001343	4
NC_008780	3
NC_007735	2
NC_016081	7
NC_011765	5
NC_012553	3
NC_012554	3
NC_004297	2
NC_021874	2
NC_016082	4
NC_015874	6
NC_008794	4
NC_008880	2
NC_008967	3
NC_016416	7
NC_038011	3
NC_003786	2
NC_003510	3
NC_003792	2
NC_006276	2
NC_006275	2
NC_006952	2
NC_007559	2
NC_010329	5
NC_001575	5
NC_002208	2
NC_002209	3
NC_002204	2
NC_002210	2
NC_010293	3
NC_014739	3
NC_001608	8
NC_006500	2
NC_002207	2
NC_004219	2
NC_006004	2
NC_003842	2
NC_003924	3
NC_004161	9
NC_010356	131
NC_003751	2
NC_003866	3
NC_015843	2
NC_010276	123
NC_010437	7
NC_010620	2
NC_003500	5
NC_010759	2
NC_010760	2
NC_010761	2
NC_006269	3
NC_005997	2
NC_003323	6
NC_001488	6
NC_009448	2
NC_010490	3
NC_010491	2
NC_010308	1
NC_009550	4
NC_009535	2
NC_009644	3
NC_009030	5
NC_010737	8
NC_010738	7
NC_012798	2
NC_005234	2
NC_005233	2
NC_001661	12
NC_010746	2
NC_010747	2
NC_010748	2
NC_010750	2
NC_010753	2
NC_014740	4
NC_014741	2
NC_014742	2
NC_012482	3
NC_004060	5
NC_011345	135
NC_011346	4
NC_011347	3
NC_011349	2
NC_001653	3
NC_003734	2
NC_003898	3
NC_002555	4
NC_001491	93
NC_003015	2
NC_000936	7
NC_004809	5
NC_007592	2
NC_007589	2
NC_010569	2
NC_004220	2
NC_003549	2
NC_003622	2
NC_004063	3
NC_003545	2
NC_003544	2
NC_013414	4
NC_007619	2
NC_007656	2
NC_007658	2
NC_007659	2
NC_007660	2
NC_007664	2
NC_007665	2
NC_004014	4
NC_004724	9
NC_003811	4
NC_004090	3
NC_011539	2
NC_011583	5
NC_004824	5
NC_004825	3
NC_005031	3
NC_011423	99
NC_003840	2
NC_003482	2
NC_001793	2
NC_003626	2
NC_004039	2
NC_007553	2
NC_007554	2
NC_007666	2
NC_007668	2
NC_007669	2
NC_007671	2
NC_007415	2
NC_012636	3
NC_011503	2
NC_011504	2
NC_011506	2
NC_011508	2
NC_011509	2
NC_003491	5
NC_002634	2
NC_007017	4
NC_001486	3
NC_007150	5
NC_003844	2
NC_007067	2
NC_006948	5
NC_007748	2
NC_007754	2
NC_007756	2
NC_007742	2
NC_007743	2
NC_007746	2
NC_007747	2
NC_013103	2
NC_008171	2
NC_004210	2
NC_005223	2
NC_002058	2
NC_003224	2
NC_003805	5
NC_004515	2
NC_011510	2
NC_017085	5
NC_017714	10
NC_017716	7
NC_016660	4
NC_007018	3
NC_006555	3
NC_003821	4
NC_004909	2
NC_004910	2
NC_004912	2
NC_007030	1
NC_007031	4
NC_007032	4
NC_007033	2
NC_007040	2
NC_007041	4
NC_007028	3
NC_014977	2
NC_005497	2
NC_002049	3
NC_002358	4
NC_008872	2
NC_002657	2
NC_001593	6
NC_016403	2
NC_016404	6
NC_017084	3
NC_017091	3
NC_007376	2
NC_007377	2
NC_007375	2
NC_004051	2
NC_007357	2
NC_007359	2
NC_005977	2
NC_008039	2
NC_008178	2
NC_008179	2
NC_006567	2
NC_007563	2
NC_003562	1
NC_007222	2
NC_013415	3
NC_013455	4
NC_010754	2
NC_005237	2
NC_001545	3
NC_002532	6
NC_012485	5
NC_012486	5
NC_016405	2
NC_015936	2
NC_007360	2
NC_007364	2
NC_007366	2
NC_007367	2
NC_007368	2
NC_007369	2
NC_013774	3
NC_007561	2
NC_007564	2
NC_007565	2
NC_007568	2
NC_007026	3
NC_007027	2
NC_007193	5
NC_016962	4
NC_014075	3
NC_014096	3
NC_009243	2
NC_004751	6
NC_002198	5
NC_007370	2
NC_007454	9
NC_007020	6
NC_002633	5
NC_006950	2
NC_001933	3
NC_013802	2
NC_008393	2
NC_006964	2
NC_006965	2
NC_007433	2
NC_008524	2
NC_008706	3
NC_007447	7
NC_010984	2
NC_010618	5
NC_010351	2
NC_010349	2
NC_014129	1
NC_014593	3
NC_014743	4
NC_003688	5
NC_003743	5
NC_001696	5
NC_001729	3
NC_002023	2
NC_002019	2
NC_002017	2
NC_008707	2
NC_008292	5
NC_008734	2
NC_008735	2
NC_008184	6
NC_011310	6
NC_008844	1
NC_008865	1
NC_008931	1
NC_009527	6
NC_001929	3
NC_000870	3
NC_004071	3
NC_005330	4
NC_004169	2
NC_003776	3
NC_003824	3
NC_003833	2
NC_003834	2
NC_003835	3
NC_003857	3
NC_003872	2
NC_003874	3
NC_009011	119
NC_009088	4
NC_004286	4
NC_004288	3
NC_004363	2
NC_004364	3
NC_001407	5
NC_004006	3
NC_004007	2
NC_004177	2
NC_004181	2
NC_004182	2
NC_004183	2
NC_004184	2
NC_006051	3
NC_007737	2
NC_008056	3
NC_003761	2
NC_004423	3
NC_003642	2
NC_001815	8
NC_004186	2
NC_004187	2
NC_004191	2
NC_004212	2
NC_004213	2
NC_004214	2
NC_004292	2
NC_004293	3
NC_011555	3
NC_004559	3
NC_004558	4
NC_003643	2
NC_004450	4
NC_004541	4
NC_004752	2
NC_001982	2
NC_002561	2
NC_003542	3
NC_004188	2
NC_005097	3
NC_008300	4
NC_004158	2
