ID	CDSs_AUGUSTUS_ECOLI
NC_029617	3
NC_029619	1
NC_029620	1
NC_029622	1
NC_029623	1
NC_029625	1
NC_029626	1
NC_029627	1
NC_029628	2
NC_029629	1
NC_029630	2
NC_029631	2
NC_029632	1
NC_029633	2
NC_029635	1
NC_029636	1
NC_029637	2
NC_029638	2
NC_029639	2
NC_029640	1
NC_029642	2
NC_029645	2
NC_029647	1
NC_029691	3
NC_029692	91
NC_029797	2
NC_029800	1
NC_029801	1
NC_029854	1
NC_029898	23
NC_029899	21
NC_029900	1
NC_029901	1
NC_029902	22
NC_029903	1
NC_029904	1
NC_029906	1
NC_029911	1
NC_029912	1
NC_029913	1
NC_029914	1
NC_029917	1
NC_029918	1
NC_029931	1
NC_029932	1
NC_029936	1
NC_029989	1
NC_029990	1
NC_029992	3
NC_029993	2
NC_029994	1
NC_029996	58
NC_029997	28
NC_030115	2
NC_030116	3
NC_030117	3
NC_030118	1
NC_030119	2
NC_030120	1
NC_030121	1
NC_030122	1
NC_030123	2
NC_030124	3
NC_030125	2
NC_030126	1
NC_030127	1
NC_030128	2
NC_030129	1
NC_030130	3
NC_030131	1
NC_030136	2
NC_030137	1
NC_030138	2
NC_030139	1
NC_030140	1
NC_030141	2
NC_030142	1
NC_030143	1
NC_030145	1
NC_030146	2
NC_030147	1
NC_030148	1
NC_030150	1
NC_030152	1
NC_030153	1
NC_030155	1
NC_030157	1
NC_030158	1
NC_030159	1
NC_030160	1
NC_030161	1
NC_030163	1
NC_030200	8
NC_030201	1
NC_030202	1
NC_030203	1
NC_030204	1
NC_030205	2
NC_030224	2
NC_030227	1
NC_030230	96
NC_030232	2
NC_030233	2
NC_030234	1
NC_030235	1
NC_030236	2
NC_030240	80
NC_030244	1
NC_030245	1
NC_030290	2
NC_030291	1
NC_030292	4
NC_030293	1
NC_030294	2
NC_030296	3
NC_030309	1
NC_030310	1
NC_030311	2
NC_030379	1
NC_030380	1
NC_030391	1
NC_030392	2
NC_030394	25
NC_030397	1
NC_030398	1
NC_030400	2
NC_030402	1
NC_030403	1
NC_030405	1
NC_030406	1
NC_030407	1
NC_030408	1
NC_030409	1
NC_030410	1
NC_030412	1
NC_030413	1
NC_030414	1
NC_030415	1
NC_030447	1
NC_030448	1
NC_030449	2
NC_030453	3
NC_030454	2
NC_030455	2
NC_030457	2
NC_030459	1
NC_030460	2
NC_030461	1
NC_030462	1
NC_030463	1
NC_030464	1
NC_030465	1
NC_030466	1
NC_030467	1
NC_030468	2
NC_030471	1
NC_030474	2
NC_030475	1
NC_030479	1
NC_030650	1
NC_030651	2
NC_030654	2
NC_030655	3
NC_030656	10
NC_030657	1
NC_030688	1
NC_030690	2
NC_030692	1
NC_030693	3
NC_030697	1
NC_030701	1
NC_030743	2
NC_030744	1
NC_030748	2
NC_030749	1
NC_030792	19
NC_030793	2
NC_030794	1
NC_030795	2
NC_030797	1
NC_030837	1
NC_030839	1
NC_030841	1
NC_030842	24
NC_030843	1
NC_030844	1
NC_030845	1
NC_030847	1
NC_030860	1
NC_030863	1
NC_030867	2
NC_030868	3
NC_030871	2
NC_030873	1
NC_030874	1
NC_030877	1
NC_030878	1
NC_030879	1
NC_030880	1
NC_030881	1
NC_030882	1
NC_030883	1
NC_030886	7
NC_030887	1
NC_030888	1
NC_030890	1
NC_030891	2
NC_030926	2
NC_031033	4
NC_031038	5
NC_031079	1
NC_031083	1
NC_031089	3
NC_031093	1
NC_031105	1
NC_031106	1
NC_031130	1
NC_031134	1
NC_031136	1
NC_031137	1
NC_031140	1
NC_031220	1
NC_031223	1
NC_031232	3
NC_031236	1
NC_031240	1
NC_031244	3
NC_031259	1
NC_031268	2
NC_031270	2
NC_031272	2
NC_031273	1
NC_031284	1
NC_031286	1
NC_031289	1
NC_031290	1
NC_031291	1
NC_031303	2
NC_031304	2
NC_031305	2
NC_031307	1
NC_031311	1
NC_031312	1
NC_031315	1
NC_031324	1
NC_031327	1
NC_031339	2
NC_031340	1
NC_031342	1
NC_031448	1
NC_031449	1
NC_031450	2
NC_031451	1
NC_031455	1
NC_031456	2
NC_031457	1
NC_031458	2
NC_031461	1
NC_031462	1
NC_031464	1
NC_031465	84
NC_031466	1
NC_031503	15
NC_031670	1
NC_031687	1
NC_031688	2
NC_031689	1
NC_031690	2
NC_031692	1
NC_031693	1
NC_031695	3
NC_031747	2
NC_031748	1
NC_031751	1
NC_031755	1
NC_031756	1
NC_031759	1
NC_031761	117
NC_031764	1
NC_031765	2
NC_031800	2
NC_031947	1
NC_031948	8
NC_031955	1
NC_031959	1
NC_031960	1
NC_031961	1
NC_031988	1
NC_032001	166
NC_032004	1
NC_032006	3
NC_032087	1
NC_032088	2
NC_032104	1
NC_032105	18
NC_032106	1
NC_032107	3
NC_032108	197
NC_032111	3
NC_032112	1
NC_032113	1
NC_032115	1
NC_032116	1
NC_032117	3
NC_032118	3
NC_032120	1
NC_032123	1
NC_032124	5
NC_032125	2
NC_032126	1
NC_032127	6
NC_032129	1
NC_032130	2
NC_032131	1
NC_032132	1
NC_032133	1
NC_032134	1
NC_032139	1
NC_032145	1
NC_032147	1
NC_032148	1
NC_032149	1
NC_032150	2
NC_032154	1
NC_032167	1
NC_032172	1
NC_032173	1
NC_032174	2
NC_032175	2
NC_032179	1
NC_032182	1
NC_032183	1
NC_032184	1
NC_032185	1
NC_032186	1
NC_032187	1
NC_032188	1
NC_032189	1
NC_032191	1
NC_032192	1
NC_032193	2
NC_032194	1
NC_032202	2
NC_032203	2
NC_032205	1
NC_032206	1
NC_032207	3
NC_032208	2
NC_032209	1
NC_032211	1
NC_032212	1
NC_032213	1
NC_032214	3
NC_032215	2
NC_032216	2
NC_032217	3
NC_032221	2
NC_032223	1
NC_032224	2
NC_032226	2
NC_032228	2
NC_032229	1
NC_032231	2
NC_032232	1
NC_032233	1
NC_032236	1
NC_032239	1
NC_032241	1
NC_032242	2
NC_032243	1
NC_032244	2
NC_032247	1
NC_032249	2
NC_032250	1
NC_032255	67
NC_032272	1
NC_032274	2
NC_032275	1
NC_032277	1
NC_032403	2
NC_032406	1
NC_032407	1
NC_032408	1
NC_032412	1
NC_032413	2
NC_032415	1
NC_032417	1
NC_032419	2
NC_032420	1
NC_032422	1
NC_032423	2
NC_032425	2
NC_032426	2
NC_032427	1
NC_032429	2
NC_032430	2
NC_032432	1
NC_032433	3
NC_032437	1
NC_032438	3
NC_032439	3
NC_032441	1
NC_032442	2
NC_032443	2
NC_032444	5
NC_032445	5
NC_032446	1
NC_032447	2
NC_032451	2
NC_032452	1
NC_032453	3
NC_032454	1
NC_032456	2
NC_032457	2
NC_032458	1
NC_032459	1
NC_032461	1
NC_032463	1
NC_032464	1
NC_032467	1
NC_032468	1
NC_032472	5
NC_032473	1
NC_032474	1
NC_032476	1
NC_032477	3
NC_032479	1
NC_032480	1
NC_032481	2
NC_032482	1
NC_032483	1
NC_032484	2
NC_032486	1
NC_032487	2
NC_032488	2
NC_032490	2
NC_032491	1
NC_032492	4
NC_032494	2
NC_032496	3
NC_032502	1
NC_032503	1
NC_032515	1
NC_032518	1
NC_032519	1
NC_032520	1
NC_032522	1
NC_032523	1
NC_032525	1
NC_032526	1
NC_032527	1
NC_032528	2
NC_032529	2
NC_032530	1
NC_032531	1
NC_032532	2
NC_032533	2
NC_032534	1
NC_032535	1
NC_032537	1
NC_032538	2
NC_032541	2
NC_032542	2
NC_032543	1
NC_032544	3
NC_032545	1
NC_032546	1
NC_032547	1
NC_032548	1
NC_032549	2
NC_032550	2
NC_032552	2
NC_032553	1
NC_032554	2
NC_032555	1
NC_032556	1
NC_032557	1
NC_032558	1
NC_032559	2
NC_032561	1
NC_032562	2
NC_032563	1
NC_032564	1
NC_032565	2
NC_032566	1
NC_032567	3
NC_032568	1
NC_032569	2
NC_032570	1
NC_032571	2
NC_032572	1
NC_032575	1
NC_032579	2
NC_032580	2
NC_032583	1
NC_032584	2
NC_032585	1
NC_032586	3
NC_032587	1
NC_032588	2
NC_032589	2
NC_032591	1
NC_032592	1
NC_032593	1
NC_032594	2
NC_032595	2
NC_032596	2
NC_032597	1
NC_032598	2
NC_032599	2
NC_032600	2
NC_032603	1
NC_032604	2
NC_032605	2
NC_032608	2
NC_032609	2
NC_032610	1
NC_032611	1
NC_032612	1
NC_032613	1
NC_032614	1
NC_032615	1
NC_032616	1
NC_032617	1
NC_032618	1
NC_032619	2
NC_032620	1
NC_032621	1
NC_032622	2
NC_032624	1
NC_032625	2
NC_032626	1
NC_032627	1
NC_032628	1
NC_032629	1
NC_032630	1
NC_032631	1
NC_032633	1
NC_032635	2
NC_032636	1
NC_032637	1
NC_032638	1
NC_032639	2
NC_032641	1
NC_032642	2
NC_032643	2
NC_032644	1
NC_032645	1
NC_032646	1
NC_032681	3
NC_032726	3
NC_032727	1
NC_032728	1
NC_032729	1
NC_032730	6
NC_032731	2
NC_032733	1
NC_032735	3
NC_032736	1
NC_032737	1
NC_032738	1
NC_032741	1
NC_032743	1
NC_032745	2
NC_032746	1
NC_032747	2
NC_032748	1
NC_032749	1
NC_032751	1
NC_032752	1
NC_032755	1
NC_032757	1
NC_032758	1
NC_032759	1
NC_032760	1
NC_032761	1
NC_032763	3
NC_032765	1
NC_032766	1
NC_032768	3
NC_032770	1
NC_032771	1
NC_032775	2
NC_032776	1
NC_032778	1
NC_032779	2
NC_032781	2
NC_032782	3
NC_032783	2
NC_032784	5
NC_032785	2
NC_032787	3
NC_032791	2
NC_032794	2
NC_032797	2
NC_032798	1
NC_032799	1
NC_032801	1
NC_032802	2
NC_032803	1
NC_032804	1
NC_032805	2
NC_032806	2
NC_032807	1
NC_032808	1
NC_032810	1
NC_032811	2
NC_032814	1
NC_032815	1
NC_032818	1
NC_032822	1
NC_032823	2
NC_032824	2
NC_032825	1
NC_032827	1
NC_032829	2
NC_032831	1
NC_032833	1
NC_032834	2
NC_032835	1
NC_032836	2
NC_032837	1
NC_032838	1
NC_032839	1
NC_032840	1
NC_032842	1
NC_032843	1
NC_032844	1
NC_032845	1
NC_032847	1
NC_032848	2
NC_032850	2
NC_032852	1
NC_032853	1
NC_032854	2
NC_032855	1
NC_032858	1
NC_032859	2
NC_032860	2
NC_032862	4
NC_032863	1
NC_032865	2
NC_032868	3
NC_032869	3
NC_032870	1
NC_032871	1
NC_032873	1
NC_032874	1
NC_032875	1
NC_032876	1
NC_032878	1
NC_032881	2
NC_032882	1
NC_032883	1
NC_032884	2
NC_032885	2
NC_032886	2
NC_032888	1
NC_032889	2
NC_032891	2
NC_032893	3
NC_032895	2
NC_032898	1
NC_032900	1
NC_032902	1
NC_032904	1
NC_032905	1
NC_032908	2
NC_032909	2
NC_032912	1
NC_032913	1
NC_032914	1
NC_032915	1
NC_032918	2
NC_032920	1
NC_032921	1
NC_032923	1
NC_032924	1
NC_032925	1
NC_032926	2
NC_032927	2
NC_032932	3
NC_032934	2
NC_032935	3
NC_032936	3
NC_032937	2
NC_032938	1
NC_032939	2
NC_032940	1
NC_032942	1
NC_032943	1
NC_032944	1
NC_032945	2
NC_032946	1
NC_032949	1
NC_032950	2
NC_032951	2
NC_032952	1
NC_032954	1
NC_032955	2
NC_032957	2
NC_032958	2
NC_032959	1
NC_032961	1
NC_032962	2
NC_032963	1
NC_032964	1
NC_032965	2
NC_032967	1
NC_032968	2
NC_032969	1
NC_032971	1
NC_032972	2
NC_032973	2
NC_032974	2
NC_032975	2
NC_032977	1
NC_032978	3
NC_032980	2
NC_032981	1
NC_032983	3
NC_032985	1
NC_032986	1
NC_032987	1
NC_032989	2
NC_032990	1
NC_032992	5
NC_032993	1
NC_032995	2
NC_032996	2
NC_032997	1
NC_032998	1
NC_032999	1
NC_033002	1
NC_033003	1
NC_033004	1
NC_033007	2
NC_033008	2
NC_033009	3
NC_033010	2
NC_033011	1
NC_033012	1
NC_033014	1
NC_033015	1
NC_033018	2
NC_033019	2
NC_033020	2
NC_033022	1
NC_033023	1
NC_033024	2
NC_033026	1
NC_033028	2
NC_033029	1
NC_033031	2
NC_033034	1
NC_033035	3
NC_033036	1
NC_033037	1
NC_033039	4
NC_033040	1
NC_033042	2
NC_033043	2
NC_033045	1
NC_033047	3
NC_033048	1
NC_033050	1
NC_033051	1
NC_033052	1
NC_033054	1
NC_033056	2
NC_033062	2
NC_033063	2
NC_033065	1
NC_033066	2
NC_033067	2
NC_033069	2
NC_033071	1
NC_033072	1
NC_033073	1
NC_033074	2
NC_033075	1
NC_033076	1
NC_033077	2
NC_033078	1
NC_033079	2
NC_033080	1
NC_033081	2
NC_033082	1
NC_033085	2
NC_033086	3
NC_033087	3
NC_033088	1
NC_033090	2
NC_033093	1
NC_033094	1
NC_033095	1
NC_033096	1
NC_033098	2
NC_033100	1
NC_033104	2
NC_033105	1
NC_033107	1
NC_033108	1
NC_033110	1
NC_033111	3
NC_033113	2
NC_033115	3
NC_033116	2
NC_033117	1
NC_033118	1
NC_033119	1
NC_033120	1
NC_033121	1
NC_033122	1
NC_033124	1
NC_033125	4
NC_033127	1
NC_033128	2
NC_033129	3
NC_033130	3
NC_033131	2
NC_033132	1
NC_033133	3
NC_033136	1
NC_033137	1
NC_033138	1
NC_033139	1
NC_033140	2
NC_033145	1
NC_033146	2
NC_033147	1
NC_033148	1
NC_033149	2
NC_033150	1
NC_033151	2
NC_033153	1
NC_033154	1
NC_033155	2
NC_033157	1
NC_033158	2
NC_033159	1
NC_033160	1
NC_033161	2
NC_033163	1
NC_033165	2
NC_033166	2
NC_033167	1
NC_033168	2
NC_033169	2
NC_033170	3
NC_033171	1
NC_033174	2
NC_033175	2
NC_033176	103
NC_033179	1
NC_033182	3
NC_033183	1
NC_033184	2
NC_033185	2
NC_033187	1
NC_033190	2
NC_033191	1
NC_033192	3
NC_033196	1
NC_033198	2
NC_033199	2
NC_033203	1
NC_033205	2
NC_033206	1
NC_033207	3
NC_033208	1
NC_033209	1
NC_033210	1
NC_033211	1
NC_033212	1
NC_033215	1
NC_033216	2
NC_033217	1
NC_033221	1
NC_033224	1
NC_033227	2
NC_033228	1
NC_033229	3
NC_033231	2
NC_033232	1
NC_033233	2
NC_033235	1
NC_033236	2
NC_033238	1
NC_033239	1
NC_033240	2
NC_033241	1
NC_033242	1
NC_033243	1
NC_033246	2
NC_033249	1
NC_033252	1
NC_033254	2
NC_033260	1
NC_033263	1
NC_033266	1
NC_033267	2
NC_033268	1
NC_033270	1
NC_033272	2
NC_033273	1
NC_033275	1
NC_033276	1
NC_033278	1
NC_033279	1
NC_033280	1
NC_033284	4
NC_033287	1
NC_033292	1
NC_033296	2
NC_033298	1
NC_033299	1
NC_033300	1
NC_033305	2
NC_033311	1
NC_033312	1
NC_033317	1
NC_033318	1
NC_033320	1
NC_033326	1
NC_033331	1
NC_033334	1
NC_033415	3
NC_033416	1
NC_033417	2
NC_033419	1
NC_033420	3
NC_033421	1
NC_033422	2
NC_033423	42
NC_033425	2
NC_033426	1
NC_033427	2
NC_033428	1
NC_033430	2
NC_033431	2
NC_033433	3
NC_033434	2
NC_033435	3
NC_033436	3
NC_033439	2
NC_033443	2
NC_033446	1
NC_033450	1
NC_033452	1
NC_033457	1
NC_033458	1
NC_033459	1
NC_033460	1
NC_033461	3
NC_033462	1
NC_033464	15
NC_033466	2
NC_033468	1
NC_033469	2
NC_033470	1
NC_033473	1
NC_033475	1
NC_033476	1
NC_033477	1
NC_033480	1
NC_033481	1
NC_033482	1
NC_033486	1
NC_033487	1
NC_033488	1
NC_033491	1
NC_033494	1
NC_033495	1
NC_033496	1
NC_033553	6
NC_033554	1
NC_033618	1
NC_033620	13
NC_033695	1
NC_033696	1
NC_033698	1
NC_033700	3
NC_033701	2
NC_033703	1
NC_033704	1
NC_033705	1
NC_033706	1
NC_033711	1
NC_033712	1
NC_033713	1
NC_033714	1
NC_033715	1
NC_033716	1
NC_033717	1
NC_033719	1
NC_033720	2
NC_033723	1
NC_033726	1
NC_033727	1
NC_033728	1
NC_033730	1
NC_033735	1
NC_033736	2
NC_033739	1
NC_033740	3
NC_033741	2
NC_033743	2
NC_033744	4
NC_033745	1
NC_033746	5
NC_033747	2
NC_033748	1
NC_033753	1
NC_033754	1
NC_033758	1
NC_033762	1
NC_033763	1
NC_033770	1
NC_033771	1
NC_033773	1
NC_033775	118
NC_033776	3
NC_033777	2
NC_033778	2
NC_033780	109
NC_033782	1
NC_033784	1
NC_033785	1
NC_033787	1
NC_033789	1
NC_033790	1
NC_033792	1
NC_033793	1
NC_033815	1
NC_033816	3
NC_033818	1
NC_033821	1
NC_033823	1
NC_033824	1
NC_033826	1
NC_033827	1
NC_033828	4
NC_033829	23
NC_033832	1
NC_033839	1
NC_033843	1
NC_033844	2
NC_033845	1
NC_033848	1
NC_034017	1
NC_034018	1
NC_034152	3
NC_034153	1
NC_034154	3
NC_034155	3
NC_034156	1
NC_034158	1
NC_034160	2
NC_034161	1
NC_034162	1
NC_034163	1
NC_034164	1
NC_034165	1
NC_034168	1
NC_034169	1
NC_034170	2
NC_034171	1
NC_034172	1
NC_034173	1
NC_034204	2
NC_034205	1
NC_034207	1
NC_034208	1
NC_034209	1
NC_034210	1
NC_034217	1
NC_034218	1
NC_034219	1
NC_034222	1
NC_034225	1
NC_034241	1
NC_034242	1
NC_034243	2
NC_034245	1
NC_034246	2
NC_034249	263
NC_034250	1
NC_034252	2
NC_034256	1
NC_034257	1
NC_034258	1
NC_034259	1
NC_034260	1
NC_034261	1
NC_034263	1
NC_034264	1
NC_034265	1
NC_034266	72
NC_034267	1
NC_034268	1
NC_034269	1
NC_034270	1
NC_034271	1
NC_034273	1
NC_034377	1
NC_034378	1
NC_034381	2
NC_034382	29
NC_034383	121
NC_034385	1
NC_034386	1
NC_034398	1
NC_034405	1
NC_034406	1
NC_034440	3
NC_034441	1
NC_034443	2
NC_034444	1
NC_034446	66
NC_034448	4
NC_034450	2
NC_034451	1
NC_034452	1
NC_034455	2
NC_034456	2
NC_034458	1
NC_034463	1
NC_034468	1
NC_034476	1
NC_034482	1
NC_034483	1
NC_034487	1
NC_034491	1
NC_034494	1
NC_034496	1
NC_034497	1
NC_034502	1
NC_034503	1
NC_034508	2
NC_034509	1
NC_034510	1
NC_034514	1
NC_034517	1
NC_034520	1
NC_034521	1
NC_034524	1
NC_034526	1
NC_034527	1
NC_034528	1
NC_034529	1
NC_034530	1
NC_034532	3
NC_034533	1
NC_034534	1
NC_034535	1
NC_034537	1
NC_034539	2
NC_034540	1
NC_034541	1
NC_034542	1
NC_034544	1
NC_034547	1
NC_034548	2
NC_034551	1
NC_034555	1
NC_034559	1
NC_034561	1
NC_034562	1
NC_034566	1
NC_034567	2
NC_034568	1
NC_034569	3
NC_034614	2
NC_034616	1
NC_034618	36
NC_034622	2
NC_034626	1
NC_034630	1
NC_034834	6
NC_034835	1
NC_034836	1
NC_034968	2
NC_034970	2
NC_034971	1
NC_034972	4
NC_034974	2
NC_034975	2
NC_034976	3
NC_034978	1
NC_035070	1
NC_035071	3
NC_035072	1
NC_035110	2
NC_035111	2
NC_035112	3
NC_035113	2
NC_035115	3
NC_035116	3
NC_035117	41
NC_035118	1
NC_035123	3
NC_035124	2
NC_035127	5
NC_035129	3
NC_035130	1
NC_035131	1
NC_035132	4
NC_035133	2
NC_035134	1
NC_035138	1
NC_035139	1
NC_035182	1
NC_035183	1
NC_035185	1
NC_035186	4
NC_035187	1
NC_035188	82
NC_035189	1
NC_035190	1
NC_035197	1
NC_035198	2
NC_035200	2
NC_035201	2
NC_035202	2
NC_035205	2
NC_035206	1
NC_035207	2
NC_035209	1
NC_035211	1
NC_035213	1
NC_035214	1
NC_035219	1
NC_035220	1
NC_035221	1
NC_035222	1
NC_035432	1
NC_035450	1
NC_035451	2
NC_035452	1
NC_035454	1
NC_035455	4
NC_035458	1
NC_035459	1
NC_035460	2
NC_035461	1
NC_035465	7
NC_035466	2
NC_035467	3
NC_035468	4
NC_035469	5
NC_035471	3
NC_035472	2
NC_035473	1
NC_035474	2
NC_035475	2
NC_035477	1
NC_035481	3
NC_035483	1
NC_035484	1
NC_035485	1
NC_035486	1
NC_035487	1
NC_035619	2
NC_035674	2
NC_035675	1
NC_035758	5
NC_035797	34
NC_035798	2
NC_035887	2
NC_035888	1
NC_036468	3
NC_036469	1
NC_036470	1
NC_036471	1
NC_036474	1
NC_036475	1
NC_036476	1
NC_036477	1
NC_036579	58
NC_036580	1
NC_036582	1
NC_036583	1
NC_036585	1
NC_036586	2
NC_036588	1
NC_036589	1
NC_036592	2
NC_036594	56
NC_036596	1
NC_036597	1
NC_036599	1
NC_036600	1
NC_036601	1
NC_036603	1
NC_036606	1
NC_036609	1
NC_036616	1
NC_036803	1
NC_036877	1
NC_037051	1
NC_037052	1
NC_037056	1
NC_037057	159
NC_037058	2
NC_037060	1
NC_037062	1
NC_037063	1
NC_037064	2
NC_037065	1
NC_037066	1
NC_037068	1
NC_037306	1
NC_037571	1
NC_037573	1
NC_037576	1
NC_037577	1
NC_037578	1
NC_037580	1
NC_037582	1
NC_037584	1
NC_037585	1
NC_037586	1
NC_037587	1
NC_037588	1
NC_037611	1
NC_037612	1
NC_037617	1
NC_037655	2
NC_037656	1
NC_037657	2
NC_037661	1
NC_037665	845
NC_037666	945
NC_037667	1088
NC_038011	1
NC_038235	1
NC_038236	2
NC_038257	1
NC_038260	1
NC_038264	3
NC_038265	3
NC_038266	1
NC_038268	1
NC_038270	1
NC_038271	1
NC_038272	1
NC_038273	1
NC_038275	1
NC_038276	2
NC_038277	3
NC_038278	1
NC_038281	3
NC_038284	2
NC_038287	1
NC_038291	3
NC_038292	1
NC_038293	4
NC_038294	4
NC_038295	1
NC_038296	2
NC_038297	1
NC_038298	1
NC_038301	1
NC_038303	1
NC_038306	1
NC_038309	1
NC_038310	1
NC_038318	1
NC_038319	1
NC_038320	1
NC_038321	1
NC_038326	1
NC_038328	1
NC_038330	1
NC_038331	2
NC_038332	26
NC_038333	3
NC_038335	1
NC_038356	1
NC_038362	1
NC_038363	1
NC_038368	1
NC_038369	94
NC_038371	53
NC_038372	1
NC_038375	96
NC_038377	1
NC_038378	2
NC_038379	2
NC_038380	2
NC_038381	3
NC_038384	1
NC_038389	1
NC_038393	1
NC_038395	1
NC_038403	1
NC_038408	1
NC_038415	1
NC_038416	1
NC_038417	1
NC_038419	1
NC_038420	5
NC_038422	1
NC_038423	1
NC_038427	2
NC_038434	1
NC_038435	1
NC_038436	1
NC_038438	3
NC_038439	1
NC_038440	2
NC_038441	1
NC_038444	1
NC_038445	1
NC_038449	1
NC_038450	2
NC_038451	2
NC_038452	2
NC_038454	1
NC_038455	1
NC_038456	1
NC_038457	1
NC_038458	2
NC_038459	2
NC_038460	2
NC_038461	2
NC_038462	1
NC_038463	1
NC_038466	1
NC_038467	1
NC_038468	1
NC_038469	2
NC_038470	2
NC_038472	1
NC_038474	2
NC_038475	1
NC_038476	2
NC_038477	1
NC_038479	1
NC_038480	1
NC_038481	1
NC_038482	1
NC_038483	2
NC_038484	1
NC_038485	1
NC_038486	1
NC_038488	1
NC_038489	2
NC_038490	1
NC_038491	1
NC_038492	1
NC_038493	1
NC_038494	1
NC_038497	1
NC_038498	2
NC_038499	1
NC_038502	1
NC_038504	2
NC_038507	20
NC_038508	1
NC_038511	112
NC_038512	2
NC_038515	1
NC_038517	1
NC_038519	1
NC_038521	1
NC_038526	1
NC_038527	1
NC_038532	3
NC_038533	1
NC_038534	2
NC_038535	3
NC_038536	1
NC_038538	1
NC_038539	1
NC_038540	2
NC_038543	2
NC_038544	1
NC_038545	2
NC_038547	1
NC_038550	1
NC_038553	43
NC_038554	2
NC_038557	1
NC_038558	2
NC_038561	1
NC_038564	1
NC_038565	1
NC_038566	1
NC_038567	1
NC_038569	1
NC_038571	1
NC_038572	1
NC_038575	1
NC_038576	1
NC_038577	1
NC_038579	1
NC_038586	1
NC_038587	1
NC_038590	1
NC_038592	1
NC_038594	1
NC_038597	1
NC_038600	1
NC_038604	1
NC_038606	1
NC_038609	1
NC_038618	1
NC_038619	1
NC_038621	1
NC_038623	1
NC_038624	1
NC_038625	1
NC_038627	1
NC_038628	1
NC_038629	1
NC_038630	1
NC_038631	1
NC_038632	1
NC_038634	1
NC_038635	1
NC_038636	1
NC_038637	1
NC_038638	1
NC_038639	1
NC_038640	1
NC_038641	1
NC_038642	1
NC_038643	1
NC_038644	1
NC_038647	1
NC_038650	1
NC_038651	1
NC_038652	2
NC_038653	1
NC_038658	1
NC_038660	1
NC_038661	1
NC_038662	1
NC_038663	1
NC_038664	1
NC_038665	1
NC_038666	1
NC_038667	1
NC_038668	1
NC_038669	1
NC_038670	2
NC_038672	3
NC_038673	2
NC_038674	1
NC_038675	1
NC_038678	1
NC_038679	1
NC_038680	1
NC_038681	1
NC_038686	1
NC_038688	1
NC_038689	1
NC_038698	1
NC_038700	1
NC_038703	1
NC_038704	1
NC_038706	1
NC_038707	1
NC_038709	1
NC_038710	1
NC_038711	1
NC_038714	1
NC_038716	1
NC_038719	1
NC_038720	1
NC_038725	1
NC_038727	1
NC_038731	1
NC_038732	1
NC_038743	1
NC_038754	1
NC_038759	1
NC_038761	1
NC_038766	1
NC_038767	1
NC_038774	1
NC_038775	1
NC_038776	1
NC_038778	1
NC_038784	1
NC_038788	1
NC_038791	1
NC_038792	2
NC_038793	1
NC_038794	1
NC_038796	1
NC_038798	2
NC_038800	1
NC_038802	1
NC_038805	2
NC_038807	2
NC_038820	1
NC_038823	1
NC_038824	1
NC_038825	2
NC_038826	1
NC_038827	1
NC_038828	1
NC_038829	1
NC_038830	1
NC_038831	1
NC_038832	1
NC_038833	1
NC_038834	1
NC_038835	1
NC_038836	1
NC_038837	1
NC_038838	1
NC_038839	1
NC_038840	1
NC_038841	1
NC_038842	1
NC_038845	1
NC_038848	1
NC_038849	2
NC_038850	3
NC_038851	1
NC_038853	1
NC_038857	3
NC_038858	1
NC_038859	1
NC_038860	1
NC_038861	3
NC_038862	1
NC_038864	1
NC_038866	1
NC_038867	1
NC_038868	1
NC_038874	1
NC_038877	1
NC_038879	2
NC_038880	2
NC_038884	1
NC_038885	1
NC_038886	1
NC_038887	1
NC_038888	1
NC_038890	2
NC_038893	1
NC_038894	1
NC_038895	1
NC_038896	1
NC_038897	1
NC_038901	1
NC_038906	1
NC_038912	1
NC_038915	1
NC_038916	1
NC_038917	1
NC_038918	1
NC_038919	1
NC_038924	1
NC_038925	1
NC_038928	1
NC_038929	3
NC_038930	2
NC_038931	1
NC_038932	2
NC_038933	1
NC_038934	1
NC_038935	1
NC_038937	1
NC_038940	1
NC_038945	1
NC_038956	1
NC_038958	1
NC_038960	1
NC_038961	1
NC_038962	1
NC_038963	1
NC_038965	1
NC_038966	2
NC_038967	2
NC_038968	2
NC_038969	2
NC_038970	2
NC_038971	3
NC_038972	2
NC_038973	1
NC_038975	1
NC_038976	2
NC_038977	1
NC_038978	2
NC_038979	2
NC_038981	1
NC_038983	1
NC_038984	1
NC_038985	4
NC_038986	1
NC_038987	2
NC_038990	2
NC_038991	2
NC_038992	1
NC_038993	1
NC_038994	1
NC_038995	3
NC_038996	1
NC_039001	1
NC_039002	1
NC_039003	1
NC_039004	1
NC_039009	1
NC_039014	1
NC_039015	3
NC_039017	3
NC_039018	1
NC_039020	1
NC_039021	1
NC_039023	1
NC_039024	1
NC_039025	3
NC_039026	2
NC_039029	1
NC_039030	2
NC_039031	2
NC_039032	10
NC_039034	22
NC_039040	1
NC_039041	1
NC_039042	1
NC_039044	2
NC_039045	1
NC_039046	3
NC_039047	1
NC_039048	2
NC_039049	1
NC_039053	2
NC_039054	1
NC_039055	2
NC_039056	2
NC_039057	3
NC_039058	2
NC_039059	2
NC_039060	2
NC_039061	3
NC_039062	3
NC_039064	1
NC_039065	3
NC_039066	1
NC_039067	1
