ID	CDSs_GLIMMER
NC_014930	3
NC_014952	5
NC_014953	4
NC_014954	4
NC_014955	4
NC_014956	5
NC_014967	3
NC_014968	2
NC_014969	37
NC_014977	1
NC_014978	1
NC_015043	2
NC_015044	2
NC_015045	3
NC_015046	2
NC_015047	3
NC_015048	2
NC_015049	69
NC_015050	5
NC_015051	2
NC_015069	1
NC_015070	2
NC_015115	4
NC_015116	3
NC_015123	11
NC_015124	2
NC_015126	1
NC_015127	1
NC_015128	1
NC_015129	1
NC_015130	1
NC_015131	1
NC_015132	1
NC_015133	1
NC_015134	1
NC_015135	1
NC_015150	3
NC_015211	4
NC_015212	1
NC_015220	2
NC_015225	39
NC_015227	3
NC_015228	4
NC_015229	1
NC_015230	10
NC_015267	4
NC_015268	4
NC_015298	1
NC_015299	1
NC_015300	1
NC_015301	1
NC_015317	2
NC_015323	35
NC_015324	3
NC_015325	9
NC_015326	233
NC_015327	1
NC_015328	3
NC_015373	1
NC_015374	1
NC_015375	2
NC_015393	1
NC_015394	1
NC_015395	1
NC_015396	2
NC_015397	2
NC_015398	66
NC_015399	2
NC_015411	1
NC_015412	1
NC_015413	2
NC_015414	1
NC_015415	1
NC_015450	1
NC_015451	1
NC_015452	2
NC_015455	16
NC_015467	2
NC_015468	2
NC_015469	1
NC_015487	3
NC_015488	2
NC_015489	2
NC_015490	2
NC_015491	2
NC_015492	2
NC_015493	1
NC_015494	1
NC_015495	1
NC_015502	1
NC_015503	1
NC_015504	1
NC_015505	1
NC_015506	1
NC_015507	1
NC_015521	2
NC_015522	2
NC_015523	1
NC_015524	2
NC_015552	3
NC_015553	2
NC_015626	1
NC_015627	2
NC_015628	3
NC_015639	5
NC_015655	2
NC_015668	3
NC_015691	5
NC_015692	6
NC_015706	4
NC_015718	3
NC_015780	109
NC_015782	2
NC_015783	4
NC_015784	2
NC_015843	1
NC_015874	4
NC_015877	1
NC_015878	1
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_015883	1
NC_015884	1
NC_015886	1
NC_015932	24
NC_015934	1
NC_015935	3
NC_015936	1
NC_015939	1
NC_015940	1
NC_015941	1
NC_015960	103
NC_015961	2
NC_015962	2
NC_016003	3
NC_016013	5
NC_016014	5
NC_016031	5
NC_016032	4
NC_016033	3
NC_016038	5
NC_016044	1
NC_016072	773
NC_016074	6
NC_016075	5
NC_016080	3
NC_016081	6
NC_016082	2
NC_016083	3
NC_016084	1
NC_016085	1
NC_016086	2
NC_016087	1
NC_016136	6
NC_016141	1
NC_016142	4
NC_016143	2
NC_016144	9
NC_016152	2
NC_016153	2
NC_016155	3
NC_016156	1
NC_016157	4
NC_016159	1
NC_016403	1
NC_016404	3
NC_016405	1
NC_016416	6
NC_016417	6
NC_016418	2
NC_016436	8
NC_016437	16
NC_016440	3
NC_016441	1
NC_016442	3
NC_016443	1
NC_016444	1
NC_016447	174
NC_016448	143
NC_016509	9
NC_016517	1
NC_016518	2
NC_016519	3
NC_016561	2
NC_016572	2
NC_016573	3
NC_016574	2
NC_016575	2
NC_016576	2
NC_016577	2
NC_016578	2
NC_016579	3
NC_016580	2
NC_016581	2
NC_016647	3
NC_016648	1
NC_016649	2
NC_016660	2
NC_016744	2
NC_016752	2
NC_016757	1
NC_016758	1
NC_016759	1
NC_016760	1
NC_016769	1
NC_016874	1
NC_016875	1
NC_016876	1
NC_016877	1
NC_016878	1
NC_016879	1
NC_016880	1
NC_016881	1
NC_016882	1
NC_016883	1
NC_016895	23
NC_016896	3
NC_016898	6
NC_016924	111
NC_016959	3
NC_016960	3
NC_016961	3
NC_016962	3
NC_016964	1
NC_016965	3
NC_016984	2
NC_016991	6
NC_016992	5
NC_016993	5
NC_016994	5
NC_016995	5
NC_016996	6
NC_016997	1
NC_016998	2
NC_016999	2
NC_017000	2
NC_017001	2
NC_017002	2
NC_017003	2
NC_017004	2
NC_017005	2
NC_017083	6
NC_017084	2
NC_017085	3
NC_017086	1
NC_017091	3
NC_017099	1
NC_017685	6
NC_017714	6
NC_017716	6
NC_017823	3
NC_017824	1
NC_017825	31
NC_017826	98
NC_017828	2
NC_017830	1
NC_017843	2
NC_017859	3
NC_017862	4
NC_017913	2
NC_017914	3
NC_017915	2
NC_017916	2
NC_017917	3
NC_017936	2
NC_017937	6
NC_017938	1
NC_017939	1
NC_017940	116
NC_017967	1
NC_017970	2
NC_017977	1
NC_017979	27
NC_017982	5
NC_017987	2
NC_017988	1
NC_017989	1
NC_017990	1
NC_017991	1
NC_017993	4
NC_017994	4
NC_017995	4
NC_017996	4
NC_017997	4
NC_018070	1
NC_018071	2
NC_018072	2
NC_018074	5
NC_018075	5
NC_018076	4
NC_018082	1
NC_018090	2
NC_018093	1
NC_018102	4
NC_018105	2
NC_018136	1
NC_018137	2
NC_018138	1
NC_018151	3
NC_018173	2
NC_018174	5
NC_018175	3
NC_018176	1
NC_018226	1
NC_018381	6
NC_018382	5
NC_018383	1
NC_018384	1
NC_018399	3
NC_018400	1
NC_018401	2
NC_018402	1
NC_018403	1
NC_018404	2
NC_018448	3
NC_018449	3
NC_018450	3
NC_018453	2
NC_018455	1
NC_018456	2
NC_018457	2
NC_018458	2
NC_018459	1
NC_018460	1
NC_018461	1
NC_018462	1
NC_018463	1
NC_018464	1
NC_018465	1
NC_018466	1
NC_018467	1
NC_018476	1
NC_018477	1
NC_018478	1
NC_018481	2
NC_018482	1
NC_018483	2
NC_018484	1
NC_018504	85
NC_018505	4
NC_018506	1
NC_018519	7
NC_018530	3
NC_018570	2
NC_018571	4
NC_018572	1
NC_018573	1
NC_018574	1
NC_018575	4
NC_018576	2
NC_018577	3
NC_018578	2
NC_018579	3
NC_018613	2
NC_018615	3
NC_018616	4
NC_018628	1
NC_018629	5
NC_018668	1
NC_018702	3
NC_018703	2
NC_018705	2
NC_018710	2
NC_018711	2
NC_018713	1
NC_018714	3
NC_018715	2
NC_018716	2
NC_018717	2
NC_018718	2
NC_018833	1
NC_018858	4
NC_018871	6
NC_018872	1
NC_018874	110
NC_018875	74
NC_019023	4
NC_019024	2
NC_019025	4
NC_019026	4
NC_019027	3
NC_019028	3
NC_019029	1
NC_019030	1
NC_019031	1
NC_019034	2
NC_019035	2
NC_019036	2
NC_019409	1
NC_019412	1
NC_019415	1
NC_019491	147
NC_019492	3
NC_019493	1
NC_019494	3
NC_019495	178
NC_019497	2
NC_019498	1
NC_019499	1
NC_019531	6
NC_019546	1
NC_019547	1
NC_019559	128
NC_019568	3
NC_019569	2
NC_019712	2
NC_019843	7
NC_019844	3
NC_019850	3
NC_019851	4
NC_019852	4
NC_019853	3
NC_019854	5
NC_019855	4
NC_019856	4
NC_019857	4
NC_019858	4
NC_019944	1
NC_019945	91
NC_019946	2
NC_019947	2
NC_020065	4
NC_020066	4
NC_020067	5
NC_020068	4
NC_020069	4
NC_020070	4
NC_020071	4
NC_020072	1
NC_020073	3
NC_020074	17
NC_020084	4
NC_020085	6
NC_020099	1
NC_020100	1
NC_020101	1
NC_020102	1
NC_020103	1
NC_020104	625
NC_020105	1
NC_020106	4
NC_020206	3
NC_020231	171
NC_020234	1
NC_020235	1
NC_020236	2
NC_020252	1
NC_020253	3
NC_020254	2
NC_020255	2
NC_020256	3
NC_020257	2
NC_020415	3
NC_020439	1
NC_020440	1
NC_020441	1
NC_020442	1
NC_020443	1
NC_020444	1
NC_020445	1
NC_020446	1
NC_020447	1
NC_020448	1
NC_020469	3
NC_020470	1
NC_020471	2
NC_020472	3
NC_020473	2
NC_020474	91
NC_020485	24
NC_020487	37
NC_020498	1
NC_020499	3
NC_020500	4
NC_020501	5
NC_020502	1
NC_020803	5
NC_020804	5
NC_020805	5
NC_020806	5
NC_020807	5
NC_020808	5
NC_020809	5
NC_020810	5
NC_020840	52
NC_020852	112
NC_020864	110
NC_020869	22
NC_020881	2
NC_020890	3
NC_020896	1
NC_020897	1
NC_020898	1
NC_020899	4
NC_020900	4
NC_020901	3
NC_020902	2
NC_020903	2
NC_020904	4
NC_020927	3
NC_020928	3
NC_020996	3
NC_020997	2
NC_020999	4
NC_021065	1
NC_021069	1
NC_021074	2
NC_021094	1
NC_021095	1
NC_021096	1
NC_021097	1
NC_021098	1
NC_021099	1
NC_021147	1
NC_021148	2
NC_021153	1
NC_021154	2
NC_021168	24
NC_021178	2
NC_021197	1
NC_021201	1
NC_021202	2
NC_021203	2
NC_021204	2
NC_021205	2
NC_021206	2
NC_021220	2
NC_021221	36
NC_021222	1
NC_021223	2
NC_021242	1
NC_021243	1
NC_021244	2
NC_021245	2
NC_021246	155
NC_021247	135
NC_021248	175
NC_021249	157
NC_021312	258
NC_021333	8
NC_021341	2
NC_021472	5
NC_021481	3
NC_021482	1
NC_021483	4
NC_021484	4
NC_021541	1
NC_021542	1
NC_021543	1
NC_021544	1
NC_021545	1
NC_021546	1
NC_021547	1
NC_021548	1
NC_021550	1
NC_021551	1
NC_021564	6
NC_021565	2
NC_021566	1
NC_021567	1
NC_021568	2
NC_021579	2
NC_021580	1
NC_021581	1
NC_021582	1
NC_021583	1
NC_021584	1
NC_021585	1
NC_021588	1
NC_021589	1
NC_021590	1
NC_021625	1
NC_021626	1
NC_021627	1
NC_021628	1
NC_021629	1
NC_021630	1
NC_021631	1
NC_021632	1
NC_021633	1
NC_021635	1
NC_021705	3
NC_021706	1
NC_021708	1
NC_021719	3
NC_021720	1
NC_021735	1
NC_021736	2
NC_021786	1
NC_021851	2
NC_021858	2185
NC_021873	1
NC_021874	1
NC_021901	100
NC_021923	89
NC_021924	106
NC_021926	3
NC_021928	7
NC_021930	4
NC_022002	2
NC_022003	2
NC_022004	1
NC_022005	2
NC_022006	1
NC_022007	3
NC_022008	2
NC_022037	1
NC_022038	1
NC_022039	1
NC_022072	6
NC_022073	3
NC_022089	2
NC_022095	4
NC_022098	2814
NC_022103	6
NC_022104	2
NC_022127	1
NC_022128	2
NC_022129	2
NC_022131	2
NC_022229	2
NC_022230	3
NC_022232	2
NC_022233	77
NC_022249	3
NC_022250	1
NC_022251	1
NC_022252	3
NC_022253	4
NC_022266	27
NC_022332	1
NC_022365	1
NC_022373	5
NC_022517	3
NC_022518	4
NC_022519	3
NC_022553	1
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022559	1
NC_022560	1
NC_022561	1
NC_022562	1
NC_022563	149
NC_022564	5
NC_022580	6
NC_022581	5
NC_022586	2
NC_022595	1
NC_022596	1
NC_022597	1
NC_022611	1
NC_022612	27
NC_022613	28
NC_022614	1
NC_022615	2
NC_022616	1
NC_022617	1
NC_022619	1
NC_022620	1
NC_022621	1
NC_022622	1
NC_022623	1
NC_022624	1
NC_022625	1
NC_022626	1
NC_022627	1
NC_022628	1
NC_022629	1
NC_022630	1
NC_022631	1
NC_022632	2
NC_022633	1
NC_022634	1
NC_022635	1
NC_022636	1
NC_022637	1
NC_022638	1
NC_022639	1
NC_022640	1
NC_022641	1
NC_022642	2
NC_022644	2
NC_022645	2
NC_022646	67
NC_022647	4
NC_022745	1
NC_022748	3
NC_022755	5
NC_022787	6
NC_022788	2
NC_022789	2
NC_022798	1
NC_022799	2
NC_022800	3
NC_022801	3
NC_022802	1
NC_022892	4
NC_022894	5
NC_022895	4
NC_022896	1
NC_022897	2
NC_022919	1
NC_022961	4
NC_022978	6
NC_022990	8
NC_023008	4
NC_023014	1
NC_023016	1
NC_023017	1
NC_023020	2
NC_023021	2
NC_023022	1
NC_023023	2
NC_023034	2
NC_023039	3
NC_023040	6
NC_023041	1
NC_023042	2
NC_023043	3
NC_023153	1
NC_023154	1
NC_023162	1
NC_023175	1
NC_023176	1
NC_023177	109
NC_023178	4
NC_023292	1
NC_023295	3
NC_023296	1
NC_023299	1
NC_023304	1
NC_023306	1
NC_023312	2
NC_023339	3
NC_023420	1
NC_023421	1
NC_023422	1
NC_023423	295
NC_023424	1
NC_023425	2
NC_023426	151
NC_023427	2
NC_023428	2
NC_023429	2
NC_023430	2
NC_023431	2
NC_023432	2
NC_023433	3
NC_023434	2
NC_023435	1
NC_023436	2
NC_023439	1
NC_023440	3
NC_023441	4
NC_023442	76
NC_023443	1
NC_023483	1
NC_023484	1
NC_023485	1
NC_023486	1
NC_023487	1
NC_023488	1
NC_023489	1
NC_023490	1
NC_023491	1
NC_023492	1
NC_023493	1
NC_023494	1
NC_023495	1
NC_023496	4
NC_023547	2
NC_023598	1
NC_023611	106
NC_023613	108
NC_023615	102
NC_023627	2
NC_023628	1
NC_023629	3
NC_023630	3
NC_023631	3
NC_023632	3
NC_023633	1
NC_023634	2
NC_023635	1
NC_023636	3
NC_023637	1
NC_023638	1
NC_023639	710
NC_023641	1
NC_023673	5
NC_023674	3
NC_023675	3
NC_023676	1
NC_023677	152
NC_023680	1
NC_023681	102
NC_023682	2
NC_023683	1
NC_023684	1
NC_023685	1
NC_023760	7
NC_023761	2
NC_023762	1
NC_023763	1
NC_023764	2
NC_023765	1
NC_023766	2
NC_023812	3
NC_023813	1
NC_023814	1
NC_023815	1
NC_023816	1
NC_023817	1
NC_023818	1
NC_023819	1
NC_023820	1
NC_023821	1
NC_023822	1
NC_023841	51
NC_023842	3
NC_023843	2
NC_023844	2
NC_023845	3
NC_023848	89
NC_023849	3
NC_023850	2
NC_023851	2
NC_023852	4
NC_023853	2
NC_023854	3
NC_023855	2
NC_023858	1
NC_023860	3
NC_023861	1
NC_023864	2
NC_023866	3
NC_023868	2
NC_023869	2
NC_023870	2
NC_023871	3
NC_023872	2
NC_023873	5
NC_023874	2
NC_023875	1
NC_023877	3
NC_023878	3
NC_023879	2
NC_023880	1
NC_023881	1
NC_023882	4
NC_023883	2
NC_023884	2
NC_023885	2
NC_023886	2
NC_023887	3
NC_023888	3
NC_023891	4
NC_023892	3
NC_023893	1
NC_023894	5
NC_023895	5
NC_023983	2
NC_023984	1
NC_023985	1
NC_023986	4
NC_023987	1
NC_023988	1
NC_023989	2
NC_024009	2
NC_024010	1
NC_024011	1
NC_024012	2
NC_024013	2
NC_024014	1
NC_024016	1
NC_024017	2
NC_024018	1
NC_024031	1
NC_024070	1
NC_024071	3
NC_024073	2
NC_024074	1
NC_024075	1
NC_024076	1
NC_024077	2
NC_024078	2
NC_024111	2
NC_024112	1
NC_024113	1
NC_024114	1
NC_024115	2
NC_024116	2
NC_024118	3
NC_024119	2
NC_024120	1
NC_024150	16
NC_024151	3
NC_024296	4
NC_024297	4
NC_024298	1
NC_024299	1
NC_024300	4
NC_024301	1
NC_024303	72
NC_024304	2
NC_024305	2
NC_024306	116
NC_024372	1
NC_024373	1
NC_024376	5
NC_024377	2
NC_024382	67
NC_024443	2
NC_024444	2
NC_024445	2
NC_024446	158
NC_024447	141
NC_024449	3
NC_024450	174
NC_024451	119
NC_024452	3
NC_024453	5
NC_024454	3
NC_024455	1
NC_024458	3
NC_024471	1
NC_024472	3
NC_024473	5
NC_024474	45
NC_024476	1
NC_024477	2
NC_024478	2
NC_024479	2
NC_024480	2
NC_024481	2
NC_024482	2
NC_024483	2
NC_024484	3
NC_024485	2
NC_024486	28
NC_024487	4
NC_024488	4
NC_024489	2
NC_024491	2
NC_024492	1
NC_024493	1
NC_024494	1
NC_024495	1
NC_024496	2
NC_024497	2
NC_024498	3
NC_024499	1
NC_024500	1
NC_024501	2
NC_024502	1
NC_024503	1
NC_024504	1
NC_024505	1
NC_024506	1
NC_024507	1
NC_024508	1
NC_024509	1
NC_024510	1
NC_024625	147
NC_024684	23
NC_024685	1
NC_024686	3
NC_024687	2
NC_024689	2
NC_024690	2
NC_024691	3
NC_024692	69
NC_024693	2
NC_024694	4
NC_024696	93
NC_024697	222
NC_024699	2
NC_024700	2
NC_024701	3
NC_024702	4
NC_024703	4
NC_024704	1
NC_024705	1
NC_024706	1
NC_024707	1
NC_024708	3
NC_024709	7
NC_024710	1
NC_024765	2
NC_024766	1
NC_024767	1
NC_024768	1
NC_024769	1
NC_024770	1
NC_024771	131
NC_024772	2
NC_024773	2
NC_024774	2
NC_024775	4
NC_024776	2
NC_024778	4
NC_024779	2
NC_024781	8
NC_024805	1
NC_024806	1
NC_024808	3
NC_024809	2
NC_024810	2
NC_024886	1
NC_024887	4
NC_024888	2
NC_024889	1
NC_024890	1
NC_024891	1
NC_024893	4
NC_024894	2
NC_024895	2
NC_024906	8
NC_024907	3
NC_024908	2
NC_024909	2
NC_024910	1
NC_024911	1
NC_024912	1
NC_024913	1
NC_024914	1
NC_024916	1
NC_024917	1
NC_024918	1
NC_024919	1
NC_024920	1
NC_025112	5
NC_025113	6
NC_025114	4
NC_025214	2
NC_025215	3
NC_025216	1
NC_025217	7
NC_025218	3
NC_025219	1
NC_025244	1
NC_025246	2
NC_025247	3
NC_025250	1
NC_025251	5
NC_025252	3
NC_025253	5
NC_025254	1
NC_025255	5
NC_025256	7
NC_025257	72
NC_025259	4
NC_025265	2
NC_025266	2
NC_025340	5
NC_025341	5
NC_025342	5
NC_025343	8
NC_025344	6
NC_025345	6
NC_025346	3
NC_025347	6
NC_025348	7
NC_025349	6
NC_025350	7
NC_025351	6
NC_025352	7
NC_025353	5
NC_025355	8
NC_025356	5
NC_025357	3
NC_025358	6
NC_025359	5
NC_025360	7
NC_025361	6
NC_025362	5
NC_025363	6
NC_025364	5
NC_025365	5
NC_025366	2
NC_025367	3
NC_025368	4
NC_025370	4
NC_025371	5
NC_025373	6
NC_025376	5
NC_025377	5
NC_025378	5
NC_025379	3
NC_025380	4
NC_025381	3
NC_025382	5
NC_025383	4
NC_025384	5
NC_025385	5
NC_025386	7
NC_025387	5
NC_025388	3
NC_025389	6
NC_025390	6
NC_025391	5
NC_025393	4
NC_025394	5
NC_025395	4
NC_025396	6
NC_025397	5
NC_025399	4
NC_025400	6
NC_025401	5
NC_025402	6
NC_025403	7
NC_025404	7
NC_025405	4
NC_025406	5
NC_025407	7
NC_025408	5
NC_025410	7
NC_025411	2
NC_025412	267
NC_025432	1
NC_025435	6
NC_025468	2
NC_025469	3
NC_025474	1
NC_025475	2
NC_025476	2
NC_025477	1
NC_025478	1
NC_025479	1
NC_025480	2
NC_025481	2
NC_025482	1
NC_025483	1
NC_025484	2
NC_025485	1
NC_025486	1
NC_025487	1
NC_025488	1
NC_025489	1
NC_025490	1
NC_025491	1
NC_025492	1
NC_025493	1
NC_025672	1
NC_025673	1
NC_025674	5
NC_025675	1
NC_025676	2
NC_025677	1
NC_025678	20
NC_025679	1
NC_025680	2
NC_025681	2
NC_025682	1
NC_025683	1
NC_025684	1
NC_025705	3
NC_025706	2
NC_025707	3
NC_025708	2
NC_025709	4
NC_025710	2
NC_025711	2
NC_025712	3
NC_025713	3
NC_025714	2
NC_025715	3
NC_025716	2
NC_025717	1
NC_025718	2
NC_025719	2
NC_025720	2
NC_025722	2
NC_025723	1
NC_025724	2
NC_025725	2
NC_025726	1
NC_025727	1
NC_025728	1
NC_025729	2
NC_025730	2
NC_025731	2
NC_025732	2
NC_025733	2
NC_025734	3
NC_025735	2
NC_025736	2
NC_025737	2
NC_025738	2
NC_025741	2
NC_025788	1
NC_025789	4
NC_025790	4
NC_025791	3
NC_025792	2
NC_025793	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	1
NC_025799	1
NC_025800	4
NC_025801	1
NC_025802	1
NC_025803	1
NC_025804	1
NC_025805	1
NC_025806	1
NC_025807	1
NC_025808	1
NC_025809	1
NC_025810	1
NC_025811	5
NC_025821	1
NC_025825	2
NC_025831	1
NC_025832	1
NC_025833	1
NC_025834	2
NC_025835	1
NC_025836	1
NC_025837	3
NC_025838	1
NC_025839	1
NC_025840	1
NC_025841	1
NC_025842	1
NC_025843	1
NC_025844	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025849	2
NC_025850	1
NC_025851	1
NC_025852	1
NC_025853	1
NC_025889	2
NC_025890	1
NC_025891	2
NC_025892	3
NC_025893	5
NC_025894	3
NC_025895	3
NC_025896	3
NC_025897	3
NC_025898	3
NC_025899	3
NC_025959	2
NC_025960	110
NC_025961	1
NC_025962	25
NC_025963	136
NC_025964	2
NC_025965	2
NC_025966	2
NC_025967	6
NC_026011	8
NC_026012	4
NC_026015	4
NC_026018	2
NC_026019	1
NC_026020	1
NC_026135	3
NC_026136	1
NC_026137	3
NC_026138	3
NC_026139	2
NC_026140	2
NC_026141	3
NC_026142	1
NC_026143	1
NC_026144	2
NC_026161	4
NC_026162	2
NC_026163	2
NC_026164	2
NC_026165	2
NC_026166	3
NC_026167	2
NC_026168	3
NC_026169	3
NC_026170	1
NC_026187	1
NC_026238	3
NC_026239	3
NC_026240	3
NC_026241	4
NC_026242	85
NC_026243	2
NC_026244	3
NC_026245	2
NC_026246	2
NC_026247	2
NC_026248	3
NC_026249	1
NC_026250	1
NC_026251	2
NC_026252	2
NC_026253	3
NC_026254	2
NC_026255	2
NC_026256	2
NC_026257	2
NC_026258	2
NC_026259	2
NC_026260	2
NC_026261	2
NC_026262	2
NC_026263	2
NC_026264	2
NC_026265	3
NC_026266	2
NC_026267	2
NC_026268	97
NC_026269	3
NC_026270	2
NC_026271	2
NC_026272	2
NC_026273	4
NC_026274	3
NC_026275	2
NC_026276	3
NC_026277	1
NC_026278	2
NC_026279	2
NC_026280	2
NC_026281	1
NC_026282	1
NC_026283	1
NC_026314	1
NC_026315	1
NC_026316	2
NC_026317	1
NC_026318	2
NC_026319	3
NC_026320	2
NC_026421	107
NC_026422	1
NC_026423	1
NC_026424	1
NC_026425	1
NC_026426	1
NC_026427	1
NC_026428	1
NC_026429	1
NC_026430	83
NC_026431	1
NC_026432	1
NC_026433	1
NC_026434	1
NC_026435	1
NC_026436	1
NC_026437	1
NC_026438	1
NC_026439	5
NC_026440	2716
NC_026470	1
NC_026472	1
NC_026473	3
NC_026508	2
NC_026509	8
NC_026511	102
NC_026512	2
NC_026513	2
NC_026514	2
NC_026592	4
NC_026615	1
NC_026616	4
NC_026617	1
NC_026618	2
NC_026619	2
NC_026620	1
NC_026623	1
NC_026624	1
NC_026625	2
NC_026626	2
NC_026627	3
NC_026628	2
NC_026629	2
NC_026630	2
NC_026631	2
NC_026632	2
NC_026633	1
NC_026634	2
NC_026635	2
NC_026636	3
NC_026637	2
NC_026638	2
NC_026639	2
NC_026640	5
NC_026641	2
NC_026642	2
NC_026643	2
NC_026645	2
NC_026646	2
NC_026647	2
NC_026648	2
NC_026649	2
NC_026650	2
NC_026651	2
NC_026652	2
NC_026653	2
NC_026654	2
NC_026662	5
NC_026663	4
NC_026664	5
NC_026665	4
NC_026732	4
NC_026733	1
NC_026759	1
NC_026760	2
NC_026761	2
NC_026762	3
NC_026763	2
NC_026764	6
NC_026765	7
NC_026766	4
NC_026767	4
NC_026768	3
NC_026769	3
NC_026770	3
NC_026771	2
NC_026797	1
NC_026798	2
NC_026799	1
NC_026800	1
NC_026801	1
NC_026806	2
NC_026807	2
NC_026808	2
NC_026809	2
NC_026810	2
NC_026811	5
NC_026812	4
NC_026813	1
NC_026814	3
NC_026815	2
NC_026816	3
NC_026817	3
NC_026818	4
NC_026819	1
NC_026820	1
NC_026821	1
NC_026822	1
NC_026823	1
NC_026825	1
NC_026826	1
NC_026827	1
NC_026828	1
NC_026829	1
NC_026830	1
NC_026921	1
NC_026922	98
NC_026942	4
NC_026943	4
NC_026944	3
NC_026945	2
NC_026946	4
NC_026954	1
NC_026955	1
NC_027016	176
NC_027026	1
NC_027040	2
NC_027054	1
NC_027059	2
NC_027117	9
NC_027121	7
NC_027122	2
NC_027123	3
NC_027124	7
NC_027126	2
NC_027127	1
NC_027128	1
NC_027129	3
NC_027131	1
NC_027134	2
NC_027135	2
NC_027136	1
NC_027137	1
NC_027138	1
NC_027139	1
NC_027140	1
NC_027141	1
NC_027142	2
NC_027196	2
NC_027197	2
NC_027198	3
NC_027199	5
NC_027208	2
NC_027209	3
NC_027210	1
NC_027211	4
NC_027212	2
NC_027213	126
NC_027214	1
NC_027215	2
NC_027221	3
NC_027222	2
NC_027426	3
NC_027427	2
NC_027428	3
NC_027429	4
NC_027430	2
NC_027431	1
NC_027527	3
NC_027528	4
NC_027529	2
NC_027530	2
NC_027531	5
NC_027532	3
NC_027533	1
NC_027534	1
NC_027535	1
NC_027536	1
NC_027537	1
NC_027538	1
NC_027539	1
NC_027540	1
NC_027541	1
NC_027542	1
NC_027543	2
NC_027544	1
NC_027545	1
NC_027546	1
NC_027547	1
NC_027548	1
NC_027549	1
NC_027550	1
NC_027551	1
NC_027552	1
NC_027553	1
NC_027554	1
NC_027555	1
NC_027556	1
NC_027557	1
NC_027558	2
NC_027559	1
NC_027560	1
NC_027561	1
NC_027562	1
NC_027563	1
NC_027564	1
NC_027565	1
NC_027566	1
NC_027567	1
NC_027568	1
NC_027569	1
NC_027570	1
NC_027571	1
NC_027572	1
NC_027573	1
NC_027574	2
NC_027576	1
NC_027619	1
NC_027631	2
NC_027632	2
NC_027701	2
NC_027703	5
NC_027705	20
NC_027706	1
NC_027707	145
NC_027708	24
NC_027709	1
NC_027710	3
NC_027711	3
NC_027712	6
NC_027713	1
NC_027714	2
NC_027715	1
NC_027716	2
NC_027717	1
NC_027718	1
NC_027719	2
NC_027720	2
NC_027776	2
NC_027777	3
NC_027778	75
NC_027779	4
NC_027780	2
NC_027781	2
NC_027782	3
NC_027783	3
NC_027784	1
NC_027785	1
NC_027786	2
NC_027787	1
NC_027788	2
NC_027789	2
NC_027790	1
NC_027791	2
NC_027792	2
NC_027793	2
NC_027794	2
NC_027795	2
NC_027797	1
NC_027798	2
NC_027799	1
NC_027800	2
NC_027801	2
NC_027802	1
NC_027803	1
NC_027804	1
NC_027805	1
NC_027806	1
NC_027807	1
NC_027808	1
NC_027809	1
NC_027810	1
NC_027811	1
NC_027812	1
NC_027813	1
NC_027814	1
NC_027815	1
NC_027816	1
NC_027817	1
NC_027818	1
NC_027819	1
NC_027820	2
NC_027821	2
NC_027822	1
NC_027823	1
NC_027867	641
NC_027892	4
NC_027915	1
NC_027916	90
NC_027917	1
NC_027918	2
NC_027919	1
NC_027920	1
NC_027921	1
NC_027922	2
NC_027923	89
NC_027924	4
NC_027925	241
NC_027926	1
NC_027927	2
NC_027928	1
NC_027929	2
NC_027930	2
NC_027998	2
NC_027999	1
NC_028044	2
NC_028045	2
NC_028046	2
NC_028091	126
NC_028092	124
NC_028093	105
NC_028094	261
NC_028095	1
NC_028097	1
NC_028098	2
NC_028099	75
NC_028103	21
NC_028104	42
NC_028105	30
NC_028106	4
NC_028107	22
NC_028108	201
NC_028110	133
NC_028111	3
NC_028112	139
NC_028113	36
NC_028114	2
NC_028115	1
NC_028116	1
NC_028117	4
NC_028119	4
NC_028120	4
NC_028121	3
NC_028122	4
NC_028123	4
NC_028124	2
NC_028125	5
NC_028126	4
NC_028127	4
NC_028129	2
NC_028133	1
NC_028134	2
NC_028136	2
NC_028137	2
NC_028138	2
NC_028139	1
NC_028140	2
NC_028141	2
NC_028142	3
NC_028143	3
NC_028144	1
NC_028145	1
NC_028146	1
NC_028230	5
NC_028231	6
NC_028232	4
NC_028234	5
NC_028236	5
NC_028237	6
NC_028238	106
NC_028239	6
NC_028240	1
NC_028241	6
NC_028242	2
NC_028243	3
NC_028244	5
NC_028246	6
NC_028249	7
NC_028250	1
NC_028251	1
NC_028252	1
NC_028253	1
NC_028255	5
NC_028257	13
NC_028258	2
NC_028259	4
NC_028260	4
NC_028261	5
NC_028262	2
NC_028263	4
NC_028264	4
NC_028265	3
NC_028266	4
NC_028267	5
NC_028269	17
NC_028270	11
NC_028362	6
NC_028363	1
NC_028364	1
NC_028365	1
NC_028366	1
NC_028367	2
NC_028368	1
NC_028369	1
NC_028370	1
NC_028371	1
NC_028372	1
NC_028373	1
NC_028374	4
NC_028375	1
NC_028376	1
NC_028377	1
NC_028378	2
