ID	CDSs_METAPRODIGAL
NC_013111	1
NC_013112	1
NC_013113	1
NC_013116	2
NC_013117	7
NC_013133	2
NC_013134	3
NC_013135	6
NC_013218	1
NC_013219	1
NC_013220	2
NC_013221	1
NC_013225	1
NC_013226	1
NC_013227	1
NC_013228	1
NC_013229	1
NC_013230	1
NC_013231	1
NC_013232	1
NC_013233	1
NC_013234	1
NC_013237	7
NC_013258	3
NC_013259	7
NC_013261	1
NC_013262	4
NC_013266	1
NC_013267	1
NC_013268	2
NC_013288	245
NC_013396	1
NC_013397	1
NC_013398	1
NC_013399	1
NC_013400	1
NC_013401	1
NC_013402	1
NC_013403	1
NC_013404	1
NC_013405	1
NC_013413	3
NC_013414	4
NC_013415	2
NC_013423	1
NC_013424	1
NC_013439	5
NC_013443	3
NC_013447	2
NC_013455	3
NC_013458	1
NC_013459	2
NC_013460	1
NC_013461	2
NC_013462	2
NC_013463	4
NC_013464	3
NC_013465	4
NC_013467	4
NC_013469	2
NC_013470	2
NC_013471	2
NC_013499	3
NC_013527	5
NC_013528	3
NC_013590	91
NC_013593	1
NC_013639	4
NC_013640	4
NC_013668	156
NC_013695	1
NC_013699	3
NC_013756	487
NC_013772	169
NC_013774	2
NC_013796	4
NC_013797	120
NC_013801	1
NC_013802	1
NC_013803	1
NC_013804	136
NC_013920	2
NC_013953	150
NC_013955	13
NC_013999	2
NC_014037	2
NC_014038	1
NC_014064	1
NC_014066	3
NC_014067	2
NC_014068	2
NC_014069	2
NC_014070	2
NC_014071	3
NC_014072	4
NC_014073	1
NC_014074	3
NC_014075	2
NC_014076	4
NC_014077	2
NC_014078	4
NC_014079	4
NC_014080	4
NC_014081	2
NC_014082	3
NC_014083	4
NC_014084	3
NC_014085	2
NC_014086	2
NC_014087	2
NC_014088	2
NC_014089	2
NC_014090	4
NC_014091	4
NC_014092	1
NC_014093	2
NC_014094	2
NC_014095	2
NC_014096	3
NC_014097	2
NC_014126	2
NC_014127	6
NC_014128	2
NC_014130	3
NC_014137	1
NC_014138	3
NC_014139	2
NC_014140	4
NC_014141	4
NC_014142	2
NC_014143	7
NC_014185	7
NC_014236	1
NC_014237	1
NC_014238	1
NC_014239	2
NC_014240	1
NC_014241	1
NC_014242	1
NC_014243	1
NC_014244	2
NC_014245	2
NC_014252	1
NC_014324	5
NC_014325	2
NC_014326	6
NC_014327	2
NC_014357	5
NC_014358	3
NC_014359	5
NC_014360	3
NC_014361	6
NC_014372	9
NC_014373	11
NC_014379	1
NC_014380	3
NC_014381	3
NC_014395	2
NC_014396	1
NC_014397	1
NC_014406	5
NC_014407	4
NC_014411	2
NC_014412	1
NC_014413	1
NC_014446	3
NC_014447	3
NC_014462	1
NC_014463	2
NC_014464	1
NC_014465	2
NC_014468	2
NC_014469	6
NC_014470	8
NC_014473	3
NC_014474	6
NC_014480	3
NC_014481	2
NC_014509	4
NC_014510	3
NC_014511	1
NC_014512	1
NC_014513	1
NC_014514	1
NC_014515	1
NC_014516	1
NC_014517	1
NC_014518	1
NC_014519	1
NC_014520	2
NC_014521	1
NC_014522	1
NC_014523	1
NC_014524	1
NC_014525	1
NC_014526	1
NC_014527	1
NC_014528	1
NC_014529	1
NC_014530	1
NC_014531	1
NC_014536	1
NC_014542	3
NC_014545	5
NC_014546	4
NC_014547	3
NC_014564	36
NC_014567	85
NC_014593	3
NC_014594	1
NC_014596	2
NC_014597	1
NC_014598	1
NC_014599	1
NC_014600	1
NC_014601	1
NC_014602	2
NC_014603	1
NC_014604	1
NC_014605	2
NC_014606	1
NC_014607	1
NC_014609	3
NC_014630	1
NC_014631	6
NC_014637	569
NC_014645	3
NC_014646	1
NC_014647	4
NC_014648	3
NC_014649	1007
NC_014665	3
NC_014707	3
NC_014708	1
NC_014709	1
NC_014710	2
NC_014711	1
NC_014712	2
NC_014713	1
NC_014714	1
NC_014715	1
NC_014716	1
NC_014717	1
NC_014730	5
NC_014739	4
NC_014740	5
NC_014741	2
NC_014742	1
NC_014743	4
NC_014744	1
NC_014745	3
NC_014746	1
NC_014747	1
NC_014748	5
NC_014765	212
NC_014766	258
NC_014767	247
NC_014789	248
NC_014790	1
NC_014791	1
NC_014793	3
NC_014794	2
NC_014795	2
NC_014799	3
NC_014821	4
NC_014822	3
NC_014823	3
NC_014845	4
NC_014846	1
NC_014847	5
NC_014894	4
NC_014895	1
NC_014896	1
NC_014898	1
NC_014899	25
NC_014902	4
NC_014903	2
NC_014904	1
NC_014905	1
NC_014906	1
NC_014907	1
NC_014927	2
NC_014928	2
NC_014929	2
NC_014930	2
NC_014952	5
NC_014953	6
NC_014954	5
NC_014955	6
NC_014956	6
NC_014967	4
NC_014968	3
NC_014969	43
NC_014977	1
NC_014978	1
NC_015043	3
NC_015044	3
NC_015045	4
NC_015046	4
NC_015047	4
NC_015048	3
NC_015049	95
NC_015050	5
NC_015051	4
NC_015069	1
NC_015070	2
NC_015115	2
NC_015116	4
NC_015123	14
NC_015124	4
NC_015126	1
NC_015127	1
NC_015128	1
NC_015129	1
NC_015130	1
NC_015131	1
NC_015132	2
NC_015133	1
NC_015134	1
NC_015135	1
NC_015150	4
NC_015211	4
NC_015212	2
NC_015220	3
NC_015225	34
NC_015227	5
NC_015228	10
NC_015229	9
NC_015230	21
NC_015267	6
NC_015268	6
NC_015298	1
NC_015299	1
NC_015300	2
NC_015301	1
NC_015317	4
NC_015323	42
NC_015324	4
NC_015325	6
NC_015326	457
NC_015327	1
NC_015328	3
NC_015373	1
NC_015374	1
NC_015375	2
NC_015393	1
NC_015394	1
NC_015395	2
NC_015396	2
NC_015397	4
NC_015398	119
NC_015399	1
NC_015411	1
NC_015412	1
NC_015413	2
NC_015414	1
NC_015415	1
NC_015450	2
NC_015451	1
NC_015452	3
NC_015455	22
NC_015467	2
NC_015468	2
NC_015469	1
NC_015487	3
NC_015488	4
NC_015489	4
NC_015490	3
NC_015491	3
NC_015492	1
NC_015493	1
NC_015494	2
NC_015495	1
NC_015502	3
NC_015503	3
NC_015504	3
NC_015505	3
NC_015506	3
NC_015507	3
NC_015521	2
NC_015522	1
NC_015523	2
NC_015524	3
NC_015552	5
NC_015553	3
NC_015626	1
NC_015627	4
NC_015628	2
NC_015629	6
NC_015631	1
NC_015639	3
NC_015655	4
NC_015668	5
NC_015691	7
NC_015692	6
NC_015706	5
NC_015718	3
NC_015780	185
NC_015782	3
NC_015783	1
NC_015784	3
NC_015843	1
NC_015874	5
NC_015877	1
NC_015878	1
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_015883	1
NC_015884	1
NC_015885	2
NC_015886	1
NC_015928	1
NC_015932	27
NC_015934	1
NC_015935	3
NC_015936	1
NC_015939	1
NC_015940	2
NC_015941	1
NC_015960	180
NC_015961	2
NC_015962	3
NC_016003	3
NC_016013	6
NC_016014	8
NC_016031	5
NC_016032	5
NC_016033	4
NC_016038	4
NC_016044	1
NC_016072	1150
NC_016074	5
NC_016075	6
NC_016080	4
NC_016081	6
NC_016082	3
NC_016083	2
NC_016084	1
NC_016085	1
NC_016086	3
NC_016087	1
NC_016136	8
NC_016141	2
NC_016142	4
NC_016143	4
NC_016144	13
NC_016152	2
NC_016153	2
NC_016155	3
NC_016156	1
NC_016157	5
NC_016159	1
NC_016403	1
NC_016404	4
NC_016405	1
NC_016416	8
NC_016417	7
NC_016418	3
NC_016436	8
NC_016437	24
NC_016440	5
NC_016441	1
NC_016442	4
NC_016443	1
NC_016444	1
NC_016447	178
NC_016448	177
NC_016509	10
NC_016517	1
NC_016518	1
NC_016519	4
NC_016536	1
NC_016561	2
NC_016572	4
NC_016573	4
NC_016574	3
NC_016575	3
NC_016576	2
NC_016577	2
NC_016578	3
NC_016579	2
NC_016580	4
NC_016581	3
NC_016647	4
NC_016648	1
NC_016649	3
NC_016660	4
NC_016744	2
NC_016752	3
NC_016757	1
NC_016758	1
NC_016759	1
NC_016760	1
NC_016769	2
NC_016874	1
NC_016875	1
NC_016876	1
NC_016877	1
NC_016878	1
NC_016879	1
NC_016880	1
NC_016881	1
NC_016882	1
NC_016883	1
NC_016895	29
NC_016896	3
NC_016898	5
NC_016924	183
NC_016959	4
NC_016960	3
NC_016961	3
NC_016962	3
NC_016963	1
NC_016964	1
NC_016965	3
NC_016984	3
NC_016991	6
NC_016992	9
NC_016993	7
NC_016994	10
NC_016995	10
NC_016996	10
NC_016997	2
NC_016998	3
NC_016999	4
NC_017000	3
NC_017001	4
NC_017002	2
NC_017003	2
NC_017004	4
NC_017005	5
NC_017083	9
NC_017084	2
NC_017085	4
NC_017086	1
NC_017091	3
NC_017099	2
NC_017678	2
NC_017685	9
NC_017714	11
NC_017716	8
NC_017823	3
NC_017824	1
NC_017825	36
NC_017826	99
NC_017828	4
NC_017829	2
NC_017830	3
NC_017843	2
NC_017859	5
NC_017862	6
NC_017913	3
NC_017914	4
NC_017915	2
NC_017916	3
NC_017917	4
NC_017936	2
NC_017937	6
NC_017938	1
NC_017939	1
NC_017940	109
NC_017967	1
NC_017970	1
NC_017977	1
NC_017979	35
NC_017982	5
NC_017987	2
NC_017988	1
NC_017989	1
NC_017990	1
NC_017991	1
NC_017993	6
NC_017994	5
NC_017995	6
NC_017996	6
NC_017997	7
NC_018070	1
NC_018071	2
NC_018072	2
NC_018074	6
NC_018075	5
NC_018076	5
NC_018082	1
NC_018090	3
NC_018091	1
NC_018093	1
NC_018102	5
NC_018105	3
NC_018136	1
NC_018137	2
NC_018138	1
NC_018151	5
NC_018173	3
NC_018174	6
NC_018175	5
NC_018176	1
NC_018226	1
NC_018381	8
NC_018382	2
NC_018383	1
NC_018384	2
NC_018399	3
NC_018400	1
NC_018401	4
NC_018402	1
NC_018403	1
NC_018404	2
NC_018448	4
NC_018449	4
NC_018450	2
NC_018451	1
NC_018453	4
NC_018455	1
NC_018456	2
NC_018457	3
NC_018458	6
NC_018459	1
NC_018460	1
NC_018461	1
NC_018462	1
NC_018463	1
NC_018464	1
NC_018465	1
NC_018466	1
NC_018467	1
NC_018476	1
NC_018477	1
NC_018478	1
NC_018481	2
NC_018482	1
NC_018483	2
NC_018484	2
NC_018504	134
NC_018505	6
NC_018506	1
NC_018519	10
NC_018530	5
NC_018570	2
NC_018571	5
NC_018572	1
NC_018573	1
NC_018574	1
NC_018575	5
NC_018576	4
NC_018577	5
NC_018578	4
NC_018579	4
NC_018613	2
NC_018614	1
NC_018615	3
NC_018616	9
NC_018628	1
NC_018629	5
NC_018668	1
NC_018671	1
NC_018702	3
NC_018703	2
NC_018705	1
NC_018710	2
NC_018711	3
NC_018713	1
NC_018714	4
NC_018715	2
NC_018716	5
NC_018717	3
NC_018718	3
NC_018833	1
NC_018858	6
NC_018864	1
NC_018869	2
NC_018871	10
NC_018872	1
NC_018874	132
NC_018875	123
NC_018935	2
NC_019023	6
NC_019024	2
NC_019025	5
NC_019026	3
NC_019027	3
NC_019028	3
NC_019029	1
NC_019030	1
NC_019031	1
NC_019034	4
NC_019035	5
NC_019036	2
NC_019409	1
NC_019412	1
NC_019415	1
NC_019491	218
NC_019492	3
NC_019493	1
NC_019494	3
NC_019495	208
NC_019497	4
NC_019498	1
NC_019499	1
NC_019531	6
NC_019532	1
NC_019546	1
NC_019547	1
NC_019559	156
NC_019568	3
NC_019569	4
NC_019712	3
NC_019843	9
NC_019844	4
NC_019850	4
NC_019851	4
NC_019852	7
NC_019853	4
NC_019854	5
NC_019855	5
NC_019856	5
NC_019857	4
NC_019858	4
NC_019944	1
NC_019945	151
NC_019946	3
NC_019947	2
NC_020065	5
NC_020066	5
NC_020067	6
NC_020068	5
NC_020069	5
NC_020070	4
NC_020071	5
NC_020072	1
NC_020073	4
NC_020074	28
NC_020084	8
NC_020085	6
NC_020099	2
NC_020100	2
NC_020101	2
NC_020102	2
NC_020103	1
NC_020104	1030
NC_020105	1
NC_020106	4
NC_020160	1
NC_020206	2
NC_020231	125
NC_020234	2
NC_020235	1
NC_020236	3
NC_020252	1
NC_020253	3
NC_020254	3
NC_020255	3
NC_020256	3
NC_020257	3
NC_020415	4
NC_020439	1
NC_020440	1
NC_020441	1
NC_020442	1
NC_020443	1
NC_020444	1
NC_020445	1
NC_020446	2
NC_020447	1
NC_020448	2
NC_020469	4
NC_020470	14
NC_020471	13
NC_020472	4
NC_020473	3
NC_020474	129
NC_020475	1
NC_020485	34
NC_020487	35
NC_020498	2
NC_020499	4
NC_020500	6
NC_020501	6
NC_020502	1
NC_020803	5
NC_020804	8
NC_020805	7
NC_020806	5
NC_020807	5
NC_020808	5
NC_020809	6
NC_020810	5
NC_020840	55
NC_020852	260
NC_020864	246
NC_020869	24
NC_020881	3
NC_020889	1
NC_020890	4
NC_020896	1
NC_020897	1
NC_020898	1
NC_020899	5
NC_020900	7
NC_020901	6
NC_020902	1
NC_020903	2
NC_020904	2
NC_020927	5
NC_020928	4
NC_020996	5
NC_020997	2
NC_020999	9
NC_021065	1
NC_021069	1
NC_021074	3
NC_021094	1
NC_021095	2
NC_021096	1
NC_021097	2
NC_021098	1
NC_021099	1
NC_021147	1
NC_021148	1
NC_021153	2
NC_021154	1
NC_021168	34
NC_021178	3
NC_021197	2
NC_021201	2
NC_021202	4
NC_021203	4
NC_021204	4
NC_021205	4
NC_021206	2
NC_021220	1
NC_021221	34
NC_021222	1
NC_021223	3
NC_021242	2
NC_021243	1
NC_021244	2
NC_021245	3
NC_021246	306
NC_021247	251
NC_021248	333
NC_021249	301
NC_021312	445
NC_021333	20
NC_021341	4
NC_021345	1
NC_021472	6
NC_021480	2
NC_021481	5
NC_021482	1
NC_021483	6
NC_021484	5
NC_021541	1
NC_021542	1
NC_021543	1
NC_021544	1
NC_021545	1
NC_021546	2
NC_021547	1
NC_021548	1
NC_021549	1
NC_021550	1
NC_021551	1
NC_021564	5
NC_021565	2
NC_021566	1
NC_021567	1
NC_021568	2
NC_021579	5
NC_021580	1
NC_021581	1
NC_021582	1
NC_021583	2
NC_021584	1
NC_021585	1
NC_021586	1
NC_021587	1
NC_021588	1
NC_021589	1
NC_021590	1
NC_021625	1
NC_021626	1
NC_021627	1
NC_021628	1
NC_021629	1
NC_021630	1
NC_021631	1
NC_021632	1
NC_021633	1
NC_021634	1
NC_021635	1
NC_021705	3
NC_021706	1
NC_021708	2
NC_021719	4
NC_021735	2
NC_021736	6
NC_021786	1
NC_021851	3
NC_021858	1314
NC_021873	1
NC_021874	1
NC_021901	182
NC_021923	131
NC_021924	124
NC_021926	4
NC_021928	7
NC_021929	1
NC_021930	5
NC_022002	8
NC_022003	3
NC_022004	1
NC_022005	3
NC_022006	1
NC_022007	3
NC_022008	3
NC_022037	1
NC_022038	1
NC_022039	1
NC_022072	11
NC_022073	4
NC_022089	3
NC_022095	6
NC_022098	1902
NC_022103	8
NC_022104	2
NC_022127	1
NC_022128	2
NC_022129	2
NC_022131	4
NC_022229	3
NC_022230	4
NC_022232	3
NC_022233	104
NC_022249	4
NC_022250	1
NC_022251	1
NC_022252	2
NC_022253	8
NC_022266	25
NC_022332	1
NC_022365	3
NC_022373	6
NC_022517	5
NC_022518	5
NC_022519	5
NC_022553	1
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022559	1
NC_022560	1
NC_022561	1
NC_022562	2
NC_022563	146
NC_022564	3
NC_022580	6
NC_022581	5
NC_022586	4
NC_022595	1
NC_022596	1
NC_022597	1
NC_022611	1
NC_022612	34
NC_022613	33
NC_022614	1
NC_022615	1
NC_022616	1
NC_022617	1
NC_022619	1
NC_022620	1
NC_022621	1
NC_022622	1
NC_022623	1
NC_022624	1
NC_022625	1
NC_022626	1
NC_022627	1
NC_022628	1
NC_022629	1
NC_022630	1
NC_022631	1
NC_022632	2
NC_022633	1
NC_022634	1
NC_022635	1
NC_022636	1
NC_022637	1
NC_022638	1
NC_022639	1
NC_022640	1
NC_022641	1
NC_022642	1
NC_022644	3
NC_022645	5
NC_022646	118
NC_022647	7
NC_022745	1
NC_022748	4
NC_022755	5
NC_022787	7
NC_022788	3
NC_022789	2
NC_022798	1
NC_022799	1
NC_022800	4
NC_022801	4
NC_022802	2
NC_022892	5
NC_022893	1
NC_022894	5
NC_022895	5
NC_022896	1
NC_022897	2
NC_022919	1
NC_022961	5
NC_022962	1
NC_022978	8
NC_022990	20
NC_023008	5
NC_023014	1
NC_023015	1
NC_023016	1
NC_023017	1
NC_023020	3
NC_023021	2
NC_023022	1
NC_023023	3
NC_023034	3
NC_023038	2
NC_023039	2
NC_023040	2
NC_023041	1
NC_023042	2
NC_023043	1
NC_023153	2
NC_023154	1
NC_023155	1
NC_023156	2
NC_023157	2
NC_023158	1
NC_023159	2
NC_023160	2
NC_023161	1
NC_023162	1
NC_023175	1
NC_023176	2
NC_023177	127
NC_023178	6
NC_023292	2
NC_023295	4
NC_023296	1
NC_023297	1
NC_023298	1
NC_023299	1
NC_023300	1
NC_023301	1
NC_023302	1
NC_023303	1
NC_023304	1
NC_023305	1
NC_023306	1
NC_023307	1
NC_023308	1
NC_023309	1
NC_023310	1
NC_023311	1
NC_023312	3
NC_023339	4
NC_023420	1
NC_023421	2
NC_023422	2
NC_023423	467
NC_023424	1
NC_023425	2
NC_023426	285
NC_023427	3
NC_023428	3
NC_023429	3
NC_023430	2
NC_023431	3
NC_023432	2
NC_023433	2
NC_023434	2
NC_023435	3
NC_023436	2
NC_023439	1
NC_023440	3
NC_023441	4
NC_023442	118
NC_023443	1
NC_023483	1
NC_023484	1
NC_023485	3
NC_023486	1
NC_023487	1
NC_023488	1
NC_023489	1
NC_023490	1
NC_023491	1
NC_023492	1
NC_023493	1
NC_023494	2
NC_023495	1
NC_023496	8
NC_023547	2
NC_023598	1
NC_023611	187
NC_023613	190
NC_023615	187
NC_023626	1
NC_023627	1
NC_023628	4
NC_023629	3
NC_023630	3
NC_023631	3
NC_023632	3
NC_023633	1
NC_023634	2
NC_023635	1
NC_023636	3
NC_023637	1
NC_023638	1
NC_023639	990
NC_023641	1
NC_023673	5
NC_023674	3
NC_023675	3
NC_023676	2
NC_023677	82
NC_023680	4
NC_023681	156
NC_023682	2
NC_023683	2
NC_023684	1
NC_023685	1
NC_023760	9
NC_023761	2
NC_023762	3
NC_023763	1
NC_023764	2
NC_023765	1
NC_023766	2
NC_023812	4
NC_023813	1
NC_023814	1
NC_023815	1
NC_023816	1
NC_023817	1
NC_023818	1
NC_023819	1
NC_023820	1
NC_023821	1
NC_023822	3
NC_023841	52
NC_023842	4
NC_023843	3
NC_023844	4
NC_023845	3
NC_023848	167
NC_023849	5
NC_023850	2
NC_023851	2
NC_023852	6
NC_023853	2
NC_023854	2
NC_023855	2
NC_023858	3
NC_023860	2
NC_023861	2
NC_023864	4
NC_023866	2
NC_023868	2
NC_023869	2
NC_023870	3
NC_023871	4
NC_023872	4
NC_023873	8
NC_023874	3
NC_023875	1
NC_023876	1
NC_023877	3
NC_023878	2
NC_023879	2
NC_023880	1
NC_023881	1
NC_023882	6
NC_023883	2
NC_023884	2
NC_023885	2
NC_023886	2
NC_023887	4
NC_023888	4
NC_023891	6
NC_023892	6
NC_023893	1
NC_023894	6
NC_023895	6
NC_023896	2
NC_023983	2
NC_023984	2
NC_023985	1
NC_023986	6
NC_023987	1
NC_023988	2
NC_023989	4
NC_024009	3
NC_024010	1
NC_024011	2
NC_024012	3
NC_024013	2
NC_024014	1
NC_024016	1
NC_024017	2
NC_024018	1
NC_024031	2
NC_024070	2
NC_024071	4
NC_024073	1
NC_024074	2
NC_024075	1
NC_024076	1
NC_024077	2
NC_024078	2
NC_024111	2
NC_024112	3
NC_024113	1
NC_024114	2
NC_024115	2
NC_024116	4
NC_024118	4
NC_024119	3
NC_024120	2
NC_024150	28
NC_024151	2
NC_024296	5
NC_024297	3
NC_024298	1
NC_024299	3
NC_024300	8
NC_024301	3
NC_024303	103
NC_024304	3
NC_024305	2
NC_024306	93
NC_024372	1
NC_024373	1
NC_024376	6
NC_024377	2
NC_024382	90
NC_024443	3
NC_024444	4
NC_024445	5
NC_024446	302
NC_024447	286
NC_024449	4
NC_024450	115
NC_024451	215
NC_024452	4
NC_024453	4
NC_024454	3
NC_024455	2
NC_024457	1
NC_024458	3
NC_024471	1
NC_024472	3
NC_024473	6
NC_024474	38
NC_024476	1
NC_024477	2
NC_024478	3
NC_024479	3
NC_024480	2
NC_024481	2
NC_024482	4
NC_024483	2
NC_024484	2
NC_024485	2
NC_024486	35
NC_024487	4
NC_024488	4
NC_024489	3
NC_024490	2
NC_024491	4
NC_024492	1
NC_024493	2
NC_024494	1
NC_024495	1
NC_024496	2
NC_024497	1
NC_024498	3
NC_024499	1
NC_024500	1
NC_024501	2
NC_024502	4
NC_024503	1
NC_024504	1
NC_024505	1
NC_024506	1
NC_024507	2
NC_024508	1
NC_024509	1
NC_024510	1
NC_024625	151
NC_024684	32
NC_024685	1
NC_024686	2
NC_024687	4
NC_024689	3
NC_024690	4
NC_024691	4
NC_024692	96
NC_024693	3
NC_024694	3
NC_024695	1
NC_024696	143
NC_024697	401
NC_024699	2
NC_024700	2
NC_024701	3
NC_024702	5
NC_024703	2
NC_024704	2
NC_024705	1
NC_024706	1
NC_024707	1
NC_024708	1
NC_024709	9
NC_024710	1
NC_024765	1
NC_024766	1
NC_024767	1
NC_024768	2
NC_024769	2
NC_024770	1
NC_024771	85
NC_024772	4
NC_024773	3
NC_024774	3
NC_024775	3
NC_024776	3
NC_024777	1
NC_024778	5
NC_024779	2
NC_024781	7
NC_024805	1
NC_024806	1
NC_024807	1
NC_024808	3
NC_024809	2
NC_024810	3
NC_024886	1
NC_024887	4
NC_024888	3
NC_024889	2
NC_024890	3
NC_024891	1
NC_024893	6
NC_024894	3
NC_024895	3
NC_024906	12
NC_024907	2
NC_024908	2
NC_024909	3
NC_024910	1
NC_024911	1
NC_024912	1
NC_024913	1
NC_024914	1
NC_024915	1
NC_024916	1
NC_024917	1
NC_024918	1
NC_024919	1
NC_024920	1
NC_025112	10
NC_025113	9
NC_025114	2
NC_025214	3
NC_025215	3
NC_025216	1
NC_025217	9
NC_025218	3
NC_025219	1
NC_025220	1
NC_025244	1
NC_025246	2
NC_025247	2
NC_025250	1
NC_025251	5
NC_025252	4
NC_025253	6
NC_025254	1
NC_025255	6
NC_025256	7
NC_025257	117
NC_025259	4
NC_025265	3
NC_025266	2
NC_025340	6
NC_025341	5
NC_025342	5
NC_025343	8
NC_025344	10
NC_025345	8
NC_025346	3
NC_025347	6
NC_025348	7
NC_025349	8
NC_025350	7
NC_025351	6
NC_025352	7
NC_025353	7
NC_025355	11
NC_025356	5
NC_025357	4
NC_025358	11
NC_025359	5
NC_025360	6
NC_025361	7
NC_025362	7
NC_025363	7
NC_025364	6
NC_025365	5
NC_025366	2
NC_025367	3
NC_025368	6
NC_025370	5
NC_025371	5
NC_025373	6
NC_025376	5
NC_025377	5
NC_025378	6
NC_025379	3
NC_025380	6
NC_025381	4
NC_025382	5
NC_025383	6
NC_025384	6
NC_025385	5
NC_025386	10
NC_025387	5
NC_025388	5
NC_025389	7
NC_025390	8
NC_025391	5
NC_025393	6
NC_025394	6
NC_025395	6
NC_025396	11
NC_025397	9
NC_025399	5
NC_025400	11
NC_025401	6
NC_025402	6
NC_025403	7
NC_025404	8
NC_025405	6
NC_025406	5
NC_025407	8
NC_025408	6
NC_025410	7
NC_025411	5
NC_025412	487
NC_025432	1
NC_025435	5
NC_025468	4
NC_025469	4
NC_025474	1
NC_025475	3
NC_025476	3
NC_025477	1
NC_025478	1
NC_025479	1
NC_025480	2
NC_025481	2
NC_025482	1
NC_025483	1
NC_025484	2
NC_025485	1
NC_025486	2
NC_025487	1
NC_025488	2
NC_025489	1
NC_025490	1
NC_025491	1
NC_025492	1
NC_025493	1
NC_025672	1
NC_025673	1
NC_025674	5
NC_025675	1
NC_025676	3
NC_025677	2
NC_025678	29
NC_025679	1
NC_025680	4
NC_025681	4
NC_025682	6
NC_025683	3
NC_025684	3
NC_025705	6
NC_025706	3
NC_025707	7
NC_025708	3
NC_025709	4
NC_025710	4
NC_025711	3
NC_025712	4
NC_025713	5
NC_025714	5
NC_025715	6
NC_025716	4
NC_025717	3
NC_025718	4
NC_025719	5
NC_025720	3
NC_025722	2
NC_025723	1
NC_025724	2
NC_025725	3
NC_025726	2
NC_025727	2
NC_025728	3
NC_025729	3
NC_025730	3
NC_025731	3
NC_025732	4
NC_025733	4
NC_025734	4
NC_025735	3
NC_025736	3
NC_025737	3
NC_025738	3
NC_025741	3
NC_025788	1
NC_025789	6
NC_025790	4
NC_025791	2
NC_025792	3
NC_025793	1
NC_025794	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	1
NC_025799	1
NC_025800	4
NC_025801	1
NC_025802	1
NC_025803	1
NC_025804	1
NC_025805	1
NC_025806	3
NC_025807	1
NC_025808	2
NC_025809	1
NC_025810	2
NC_025811	5
NC_025821	1
NC_025825	2
NC_025831	1
NC_025832	1
NC_025833	1
NC_025834	3
NC_025835	2
NC_025836	1
NC_025837	5
NC_025838	1
NC_025839	1
NC_025840	1
NC_025841	2
NC_025842	1
NC_025843	1
NC_025844	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025849	1
NC_025850	1
NC_025851	1
NC_025852	1
NC_025853	1
NC_025889	3
NC_025890	1
NC_025891	2
NC_025892	5
NC_025893	5
NC_025894	4
NC_025895	5
NC_025896	5
NC_025897	5
NC_025898	4
NC_025899	5
NC_025959	3
NC_025960	149
NC_025961	3
NC_025962	32
NC_025963	131
NC_025964	5
NC_025965	2
NC_025966	1
NC_025967	12
NC_026011	11
NC_026012	4
NC_026015	4
NC_026018	2
NC_026019	2
NC_026020	2
NC_026135	2
NC_026136	1
NC_026137	3
NC_026138	1
NC_026139	3
NC_026140	2
NC_026141	4
NC_026142	1
NC_026143	1
NC_026144	3
NC_026161	3
NC_026162	2
NC_026163	4
NC_026164	5
NC_026165	3
NC_026166	4
NC_026167	4
NC_026168	3
NC_026169	3
NC_026170	2
NC_026187	1
NC_026238	3
NC_026239	4
NC_026240	4
NC_026241	2
NC_026242	125
NC_026243	2
NC_026244	4
NC_026245	2
NC_026246	2
NC_026247	2
NC_026248	4
NC_026249	1
NC_026250	2
NC_026251	2
NC_026252	4
NC_026253	3
NC_026254	2
NC_026255	3
NC_026256	2
NC_026257	2
NC_026258	2
NC_026259	2
NC_026260	2
NC_026261	3
NC_026262	2
NC_026263	2
NC_026264	3
NC_026265	4
NC_026266	2
NC_026267	3
NC_026268	142
NC_026269	3
NC_026270	3
NC_026271	2
NC_026272	2
NC_026273	3
NC_026274	3
NC_026275	2
NC_026276	3
NC_026277	3
NC_026278	3
NC_026279	3
NC_026280	2
NC_026281	1
NC_026282	2
NC_026283	1
NC_026314	1
NC_026315	1
NC_026316	1
NC_026317	3
NC_026318	3
NC_026319	5
NC_026320	3
NC_026421	95
NC_026422	1
NC_026423	1
NC_026424	1
NC_026425	1
NC_026426	1
NC_026427	1
NC_026428	2
NC_026429	1
NC_026430	136
NC_026431	1
NC_026432	2
NC_026433	1
NC_026434	1
NC_026435	1
NC_026436	1
NC_026437	1
NC_026438	1
NC_026439	9
NC_026440	1975
NC_026470	1
NC_026472	3
NC_026473	4
NC_026508	2
NC_026509	9
NC_026510	4
NC_026511	147
NC_026512	2
NC_026513	2
NC_026514	4
NC_026592	4
NC_026615	1
NC_026616	4
NC_026617	1
NC_026618	3
NC_026619	2
NC_026620	1
NC_026621	1
NC_026622	1
NC_026623	1
NC_026624	1
NC_026625	2
NC_026626	3
NC_026627	3
NC_026628	2
NC_026629	2
NC_026630	2
NC_026631	2
NC_026632	2
NC_026633	3
NC_026634	2
NC_026635	2
NC_026636	2
NC_026637	2
NC_026638	4
NC_026639	2
NC_026640	7
NC_026641	2
NC_026642	3
NC_026643	2
