ID	CDSs_PRODIGAL
NC_013225	1
NC_013226	1
NC_013227	1
NC_013228	1
NC_013229	1
NC_013230	1
NC_013231	1
NC_013232	1
NC_013233	1
NC_013234	1
NC_013237	7
NC_013258	3
NC_013259	8
NC_013261	1
NC_013262	3
NC_013266	1
NC_013267	1
NC_013268	2
NC_013288	253
NC_013396	1
NC_013397	1
NC_013398	1
NC_013399	1
NC_013400	1
NC_013401	1
NC_013402	1
NC_013403	1
NC_013404	1
NC_013405	1
NC_013413	5
NC_013414	4
NC_013415	2
NC_013423	1
NC_013424	2
NC_013439	5
NC_013443	3
NC_013447	2
NC_013455	3
NC_013458	1
NC_013459	1
NC_013460	1
NC_013461	1
NC_013462	2
NC_013463	3
NC_013464	3
NC_013465	4
NC_013467	4
NC_013469	2
NC_013470	2
NC_013471	2
NC_013499	4
NC_013527	6
NC_013528	3
NC_013590	87
NC_013593	2
NC_013639	5
NC_013640	4
NC_013668	162
NC_013695	1
NC_013699	3
NC_013756	478
NC_013772	179
NC_013774	2
NC_013796	4
NC_013797	121
NC_013801	1
NC_013802	1
NC_013803	1
NC_013804	135
NC_013920	2
NC_013953	152
NC_013955	13
NC_013999	2
NC_014037	3
NC_014038	1
NC_014064	1
NC_014066	3
NC_014067	3
NC_014068	2
NC_014069	3
NC_014070	2
NC_014071	3
NC_014072	2
NC_014073	2
NC_014074	2
NC_014075	2
NC_014076	4
NC_014077	2
NC_014078	2
NC_014079	3
NC_014080	2
NC_014081	5
NC_014082	3
NC_014083	4
NC_014084	3
NC_014085	4
NC_014086	3
NC_014087	2
NC_014088	3
NC_014089	2
NC_014090	4
NC_014091	5
NC_014092	5
NC_014093	1
NC_014094	3
NC_014095	2
NC_014096	4
NC_014097	3
NC_014126	2
NC_014127	2
NC_014128	2
NC_014130	3
NC_014137	1
NC_014138	3
NC_014139	2
NC_014140	4
NC_014141	3
NC_014142	2
NC_014143	7
NC_014185	8
NC_014236	1
NC_014237	1
NC_014238	1
NC_014239	1
NC_014240	1
NC_014241	1
NC_014242	2
NC_014243	1
NC_014244	1
NC_014245	2
NC_014252	1
NC_014324	3
NC_014325	2
NC_014326	6
NC_014327	1
NC_014357	5
NC_014358	4
NC_014359	2
NC_014360	4
NC_014361	4
NC_014372	11
NC_014373	11
NC_014379	1
NC_014380	3
NC_014381	2
NC_014395	2
NC_014396	1
NC_014397	1
NC_014406	7
NC_014407	4
NC_014411	2
NC_014412	1
NC_014413	2
NC_014446	3
NC_014447	2
NC_014462	1
NC_014463	1
NC_014464	2
NC_014465	1
NC_014468	2
NC_014469	7
NC_014470	9
NC_014473	4
NC_014474	5
NC_014480	4
NC_014481	2
NC_014509	4
NC_014510	4
NC_014511	1
NC_014512	1
NC_014513	1
NC_014514	1
NC_014515	1
NC_014516	1
NC_014517	1
NC_014518	1
NC_014519	2
NC_014520	2
NC_014521	1
NC_014522	1
NC_014523	1
NC_014524	1
NC_014525	1
NC_014526	1
NC_014527	1
NC_014528	1
NC_014529	1
NC_014530	1
NC_014531	1
NC_014536	2
NC_014542	4
NC_014545	5
NC_014546	4
NC_014547	3
NC_014564	35
NC_014567	80
NC_014593	2
NC_014594	1
NC_014596	3
NC_014597	1
NC_014598	1
NC_014599	1
NC_014600	1
NC_014601	1
NC_014602	2
NC_014603	2
NC_014604	1
NC_014605	2
NC_014606	1
NC_014607	2
NC_014609	3
NC_014630	1
NC_014631	6
NC_014637	562
NC_014645	4
NC_014646	2
NC_014647	3
NC_014648	5
NC_014649	1030
NC_014665	4
NC_014707	3
NC_014708	1
NC_014709	1
NC_014710	2
NC_014711	1
NC_014712	2
NC_014713	1
NC_014714	1
NC_014715	1
NC_014716	1
NC_014717	1
NC_014730	5
NC_014739	4
NC_014740	3
NC_014741	2
NC_014742	1
NC_014743	4
NC_014744	3
NC_014745	5
NC_014746	2
NC_014747	1
NC_014748	6
NC_014765	224
NC_014766	270
NC_014767	264
NC_014789	262
NC_014790	1
NC_014791	1
NC_014793	3
NC_014794	2
NC_014795	2
NC_014799	3
NC_014821	5
NC_014822	4
NC_014823	3
NC_014845	3
NC_014846	1
NC_014847	5
NC_014894	5
NC_014895	1
NC_014896	1
NC_014898	1
NC_014899	23
NC_014902	4
NC_014903	3
NC_014904	1
NC_014905	3
NC_014906	1
NC_014907	1
NC_014927	3
NC_014928	2
NC_014929	2
NC_014930	2
NC_014952	6
NC_014953	7
NC_014954	6
NC_014955	7
NC_014956	7
NC_014967	4
NC_014968	3
NC_014969	40
NC_014977	1
NC_014978	1
NC_015043	4
NC_015044	3
NC_015045	4
NC_015046	3
NC_015047	3
NC_015048	3
NC_015049	91
NC_015050	5
NC_015051	4
NC_015069	1
NC_015070	2
NC_015115	2
NC_015116	3
NC_015123	14
NC_015124	3
NC_015126	1
NC_015127	1
NC_015128	1
NC_015129	1
NC_015130	1
NC_015131	1
NC_015132	2
NC_015133	1
NC_015134	1
NC_015135	1
NC_015150	4
NC_015211	4
NC_015212	2
NC_015220	3
NC_015225	34
NC_015227	5
NC_015228	11
NC_015229	2
NC_015230	21
NC_015267	7
NC_015268	7
NC_015298	2
NC_015299	1
NC_015300	2
NC_015301	1
NC_015317	4
NC_015323	42
NC_015324	4
NC_015325	6
NC_015326	443
NC_015327	1
NC_015328	3
NC_015373	2
NC_015374	1
NC_015375	2
NC_015393	1
NC_015394	1
NC_015395	2
NC_015396	3
NC_015397	4
NC_015398	119
NC_015399	2
NC_015411	1
NC_015412	1
NC_015413	2
NC_015414	1
NC_015415	1
NC_015450	2
NC_015451	1
NC_015452	2
NC_015455	23
NC_015467	2
NC_015468	2
NC_015469	1
NC_015487	3
NC_015488	5
NC_015489	3
NC_015490	3
NC_015491	3
NC_015492	2
NC_015493	1
NC_015494	2
NC_015495	1
NC_015502	4
NC_015503	3
NC_015504	4
NC_015505	4
NC_015506	4
NC_015507	2
NC_015521	2
NC_015522	1
NC_015523	2
NC_015524	3
NC_015552	3
NC_015553	4
NC_015626	2
NC_015627	4
NC_015628	4
NC_015629	6
NC_015631	1
NC_015639	3
NC_015655	4
NC_015668	5
NC_015691	7
NC_015692	6
NC_015706	4
NC_015718	3
NC_015780	191
NC_015782	3
NC_015783	4
NC_015784	3
NC_015843	2
NC_015874	6
NC_015877	1
NC_015878	1
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_015883	1
NC_015884	1
NC_015885	2
NC_015886	1
NC_015928	4
NC_015932	28
NC_015934	1
NC_015935	3
NC_015936	1
NC_015939	3
NC_015940	1
NC_015941	2
NC_015960	178
NC_015961	3
NC_015962	3
NC_016003	4
NC_016013	6
NC_016014	7
NC_016031	3
NC_016032	3
NC_016033	4
NC_016038	4
NC_016044	2
NC_016072	1156
NC_016074	7
NC_016075	6
NC_016080	5
NC_016081	6
NC_016082	4
NC_016083	3
NC_016084	1
NC_016085	1
NC_016086	3
NC_016087	1
NC_016136	9
NC_016141	1
NC_016142	4
NC_016143	4
NC_016144	9
NC_016152	2
NC_016153	2
NC_016155	3
NC_016156	2
NC_016157	7
NC_016159	1
NC_016403	1
NC_016404	5
NC_016405	2
NC_016416	6
NC_016417	7
NC_016418	2
NC_016436	9
NC_016437	24
NC_016440	6
NC_016441	1
NC_016442	4
NC_016443	2
NC_016444	2
NC_016447	178
NC_016448	166
NC_016509	12
NC_016517	1
NC_016518	1
NC_016519	4
NC_016561	2
NC_016572	5
NC_016573	4
NC_016574	4
NC_016575	5
NC_016576	3
NC_016577	2
NC_016578	3
NC_016579	3
NC_016580	3
NC_016581	3
NC_016647	4
NC_016648	1
NC_016649	3
NC_016660	3
NC_016744	2
NC_016752	2
NC_016757	1
NC_016758	2
NC_016759	1
NC_016760	1
NC_016769	1
NC_016874	1
NC_016875	1
NC_016876	1
NC_016877	1
NC_016878	1
NC_016879	1
NC_016880	1
NC_016881	1
NC_016882	1
NC_016883	2
NC_016895	30
NC_016896	4
NC_016898	6
NC_016924	187
NC_016959	4
NC_016960	3
NC_016961	3
NC_016962	3
NC_016963	1
NC_016964	1
NC_016965	4
NC_016984	3
NC_016991	9
NC_016992	9
NC_016993	11
NC_016994	9
NC_016995	11
NC_016996	10
NC_016997	2
NC_016998	3
NC_016999	4
NC_017000	3
NC_017001	4
NC_017002	2
NC_017003	2
NC_017004	4
NC_017005	3
NC_017083	12
NC_017084	2
NC_017085	4
NC_017086	2
NC_017091	2
NC_017099	1
NC_017678	3
NC_017685	10
NC_017714	11
NC_017716	6
NC_017823	3
NC_017824	1
NC_017825	34
NC_017826	92
NC_017828	3
NC_017829	2
NC_017830	4
NC_017843	2
NC_017859	5
NC_017862	6
NC_017913	4
NC_017914	4
NC_017915	2
NC_017916	3
NC_017917	4
NC_017936	2
NC_017937	6
NC_017938	1
NC_017939	2
NC_017940	107
NC_017967	1
NC_017970	1
NC_017977	1
NC_017979	35
NC_017982	5
NC_017987	4
NC_017988	1
NC_017989	1
NC_017990	1
NC_017991	1
NC_017993	7
NC_017994	7
NC_017995	7
NC_017996	6
NC_017997	6
NC_018070	1
NC_018071	2
NC_018072	3
NC_018074	6
NC_018075	7
NC_018076	6
NC_018082	1
NC_018090	3
NC_018091	2
NC_018093	1
NC_018102	5
NC_018105	4
NC_018136	1
NC_018137	2
NC_018138	1
NC_018151	5
NC_018173	3
NC_018174	7
NC_018175	5
NC_018176	1
NC_018226	1
NC_018381	8
NC_018382	2
NC_018383	1
NC_018384	1
NC_018399	3
NC_018400	3
NC_018401	3
NC_018402	1
NC_018403	1
NC_018404	3
NC_018448	4
NC_018449	3
NC_018450	5
NC_018451	1
NC_018453	4
NC_018455	2
NC_018456	2
NC_018457	3
NC_018458	5
NC_018459	1
NC_018460	1
NC_018461	1
NC_018462	2
NC_018463	1
NC_018464	1
NC_018465	1
NC_018466	1
NC_018467	1
NC_018476	1
NC_018477	1
NC_018478	1
NC_018481	2
NC_018482	2
NC_018483	3
NC_018484	2
NC_018504	136
NC_018505	6
NC_018506	2
NC_018519	10
NC_018530	4
NC_018570	3
NC_018571	4
NC_018572	1
NC_018573	2
NC_018574	1
NC_018575	8
NC_018576	3
NC_018577	4
NC_018578	4
NC_018579	4
NC_018613	2
NC_018614	1
NC_018615	3
NC_018616	9
NC_018628	2
NC_018629	7
NC_018668	1
NC_018702	3
NC_018703	3
NC_018705	2
NC_018710	2
NC_018711	2
NC_018713	1
NC_018714	4
NC_018715	2
NC_018716	3
NC_018717	3
NC_018718	2
NC_018833	1
NC_018858	8
NC_018864	1
NC_018869	2
NC_018871	9
NC_018872	1
NC_018874	126
NC_018875	122
NC_018935	2
NC_019023	6
NC_019024	2
NC_019025	5
NC_019026	3
NC_019027	3
NC_019028	3
NC_019029	1
NC_019030	1
NC_019031	1
NC_019034	4
NC_019035	4
NC_019036	5
NC_019409	2
NC_019412	1
NC_019415	1
NC_019491	198
NC_019492	5
NC_019493	1
NC_019494	3
NC_019495	227
NC_019497	3
NC_019498	1
NC_019499	1
NC_019531	6
NC_019532	1
NC_019546	1
NC_019547	2
NC_019559	146
NC_019568	5
NC_019569	4
NC_019712	3
NC_019843	9
NC_019844	4
NC_019850	5
NC_019851	5
NC_019852	6
NC_019853	4
NC_019854	6
NC_019855	5
NC_019856	5
NC_019857	5
NC_019858	5
NC_019944	1
NC_019945	144
NC_019946	4
NC_019947	2
NC_020065	5
NC_020066	5
NC_020067	5
NC_020068	5
NC_020069	5
NC_020070	6
NC_020071	5
NC_020072	2
NC_020073	5
NC_020074	29
NC_020084	7
NC_020085	6
NC_020099	2
NC_020100	3
NC_020101	2
NC_020102	1
NC_020103	1
NC_020104	1046
NC_020105	1
NC_020106	4
NC_020160	1
NC_020206	2
NC_020231	157
NC_020234	1
NC_020235	1
NC_020236	3
NC_020252	1
NC_020253	3
NC_020254	3
NC_020255	3
NC_020256	3
NC_020257	4
NC_020415	4
NC_020439	1
NC_020440	1
NC_020441	1
NC_020442	1
NC_020443	1
NC_020444	1
NC_020445	1
NC_020446	1
NC_020447	1
NC_020448	3
NC_020469	4
NC_020470	2
NC_020471	2
NC_020472	3
NC_020473	5
NC_020474	137
NC_020475	1
NC_020485	36
NC_020487	33
NC_020498	2
NC_020499	3
NC_020500	6
NC_020501	6
NC_020502	1
NC_020803	6
NC_020804	9
NC_020805	6
NC_020806	6
NC_020807	5
NC_020808	5
NC_020809	6
NC_020810	7
NC_020840	54
NC_020852	277
NC_020864	264
NC_020869	24
NC_020881	4
NC_020889	2
NC_020890	5
NC_020896	2
NC_020897	2
NC_020898	1
NC_020899	5
NC_020900	5
NC_020901	7
NC_020902	1
NC_020903	2
NC_020904	3
NC_020927	7
NC_020928	6
NC_020996	4
NC_020997	2
NC_020999	10
NC_021065	1
NC_021069	1
NC_021074	3
NC_021094	1
NC_021095	1
NC_021096	1
NC_021097	2
NC_021098	1
NC_021099	1
NC_021147	1
NC_021148	1
NC_021153	2
NC_021154	1
NC_021168	36
NC_021178	4
NC_021197	2
NC_021201	2
NC_021202	4
NC_021203	4
NC_021204	4
NC_021205	3
NC_021206	3
NC_021220	2
NC_021221	33
NC_021222	1
NC_021223	2
NC_021242	1
NC_021243	1
NC_021244	2
NC_021245	3
NC_021246	313
NC_021247	252
NC_021248	336
NC_021249	307
NC_021312	444
NC_021333	20
NC_021341	4
NC_021345	1
NC_021472	6
NC_021480	2
NC_021481	5
NC_021482	2
NC_021483	6
NC_021484	4
NC_021541	1
NC_021542	1
NC_021543	1
NC_021544	1
NC_021545	1
NC_021546	1
NC_021547	1
NC_021548	1
NC_021549	1
NC_021550	1
NC_021551	1
NC_021564	4
NC_021565	2
NC_021566	2
NC_021567	4
NC_021568	3
NC_021579	5
NC_021580	1
NC_021581	1
NC_021582	1
NC_021583	2
NC_021584	1
NC_021585	1
NC_021586	1
NC_021587	1
NC_021588	1
NC_021589	1
NC_021590	1
NC_021625	1
NC_021626	1
NC_021627	1
NC_021628	1
NC_021629	1
NC_021630	1
NC_021631	1
NC_021632	1
NC_021633	1
NC_021634	2
NC_021635	1
NC_021705	4
NC_021706	1
NC_021708	1
NC_021719	4
NC_021720	1
NC_021735	2
NC_021736	6
NC_021786	1
NC_021851	2
NC_021858	1470
NC_021873	1
NC_021874	1
NC_021901	182
NC_021923	135
NC_021924	137
NC_021926	5
NC_021928	8
NC_021930	6
NC_022002	5
NC_022003	4
NC_022004	1
NC_022005	3
NC_022006	1
NC_022007	3
NC_022008	3
NC_022037	1
NC_022038	1
NC_022039	1
NC_022072	9
NC_022073	3
NC_022089	3
NC_022095	7
NC_022098	1882
NC_022103	9
NC_022104	2
NC_022127	1
NC_022128	2
NC_022129	2
NC_022131	3
NC_022229	4
NC_022230	4
NC_022232	5
NC_022233	101
NC_022249	3
NC_022250	1
NC_022251	1
NC_022252	2
NC_022253	7
NC_022266	27
NC_022332	1
NC_022365	3
NC_022373	6
NC_022517	4
NC_022518	5
NC_022519	8
NC_022553	1
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022559	1
NC_022560	1
NC_022561	1
NC_022562	2
NC_022563	139
NC_022564	3
NC_022580	6
NC_022581	5
NC_022586	4
NC_022595	1
NC_022596	1
NC_022597	1
NC_022611	2
NC_022612	33
NC_022613	34
NC_022614	1
NC_022615	2
NC_022616	1
NC_022617	1
NC_022619	1
NC_022620	1
NC_022621	1
NC_022622	1
NC_022623	1
NC_022624	1
NC_022625	1
NC_022626	1
NC_022627	1
NC_022628	1
NC_022629	1
NC_022630	1
NC_022631	1
NC_022632	2
NC_022633	1
NC_022634	1
NC_022635	1
NC_022636	1
NC_022637	1
NC_022638	1
NC_022639	1
NC_022640	1
NC_022641	1
NC_022642	1
NC_022644	4
NC_022645	5
NC_022646	119
NC_022647	8
NC_022745	1
NC_022748	4
NC_022755	5
NC_022787	6
NC_022788	3
NC_022789	2
NC_022798	1
NC_022799	1
NC_022800	4
NC_022801	4
NC_022802	1
NC_022892	7
NC_022894	5
NC_022895	4
NC_022896	1
NC_022897	2
NC_022919	1
NC_022961	5
NC_022962	1
NC_022978	8
NC_022990	21
NC_023008	5
NC_023014	1
NC_023015	1
NC_023016	2
NC_023017	2
NC_023020	4
NC_023021	3
NC_023022	1
NC_023023	3
NC_023034	5
NC_023038	3
NC_023039	2
NC_023040	2
NC_023041	1
NC_023042	1
NC_023043	1
NC_023153	3
NC_023154	1
NC_023155	1
NC_023156	3
NC_023157	2
NC_023158	1
NC_023159	3
NC_023160	3
NC_023161	2
NC_023162	2
NC_023175	1
NC_023176	2
NC_023177	139
NC_023178	6
NC_023292	3
NC_023295	5
NC_023296	1
NC_023297	1
NC_023298	1
NC_023299	1
NC_023300	1
NC_023301	2
NC_023302	1
NC_023303	1
NC_023304	1
NC_023305	1
NC_023306	1
NC_023307	1
NC_023308	1
NC_023309	1
NC_023310	1
NC_023311	1
NC_023312	3
NC_023339	4
NC_023420	1
NC_023421	2
NC_023422	2
NC_023423	493
NC_023424	1
NC_023425	2
NC_023426	282
NC_023427	3
NC_023428	3
NC_023429	4
NC_023430	2
NC_023431	2
NC_023432	2
NC_023433	2
NC_023434	2
NC_023435	4
NC_023436	2
NC_023439	2
NC_023440	3
NC_023441	5
NC_023442	125
NC_023443	1
NC_023483	1
NC_023484	1
NC_023485	4
NC_023486	1
NC_023487	1
NC_023488	1
NC_023489	1
NC_023490	1
NC_023491	1
NC_023492	1
NC_023493	1
NC_023494	3
NC_023495	1
NC_023496	7
NC_023547	3
NC_023598	3
NC_023611	191
NC_023613	192
NC_023615	189
NC_023626	3
NC_023627	1
NC_023628	3
NC_023629	3
NC_023630	3
NC_023631	3
NC_023632	3
NC_023633	2
NC_023634	2
NC_023635	1
NC_023636	3
NC_023637	1
NC_023638	1
NC_023639	1008
NC_023641	1
NC_023673	3
NC_023674	3
NC_023675	3
NC_023676	2
NC_023677	83
NC_023680	4
NC_023681	158
NC_023682	2
NC_023683	2
NC_023684	1
NC_023685	1
NC_023760	10
NC_023761	3
NC_023762	2
NC_023763	2
NC_023764	2
NC_023765	3
NC_023766	2
NC_023812	4
NC_023813	1
NC_023814	1
NC_023815	1
NC_023816	2
NC_023817	1
NC_023818	1
NC_023819	1
NC_023820	2
NC_023821	1
NC_023822	2
NC_023841	52
NC_023842	3
NC_023843	3
NC_023844	4
NC_023845	3
NC_023848	168
NC_023849	3
NC_023850	2
NC_023851	3
NC_023852	6
NC_023853	2
NC_023854	2
NC_023855	2
NC_023858	2
NC_023860	2
NC_023861	3
NC_023864	2
NC_023866	2
NC_023868	2
NC_023869	2
NC_023870	4
NC_023871	4
NC_023872	4
NC_023873	8
NC_023874	2
NC_023875	1
NC_023876	1
NC_023877	4
NC_023878	3
NC_023879	3
NC_023880	1
NC_023881	2
NC_023882	5
NC_023883	2
NC_023884	3
NC_023885	2
NC_023886	2
NC_023887	4
NC_023888	4
NC_023891	7
NC_023892	6
NC_023893	1
NC_023894	6
NC_023895	6
NC_023896	3
NC_023983	2
NC_023984	2
NC_023985	1
NC_023986	5
NC_023987	1
NC_023988	2
NC_023989	4
NC_024009	4
NC_024010	1
NC_024011	2
NC_024012	3
NC_024013	3
NC_024014	1
NC_024016	1
NC_024017	2
NC_024018	1
NC_024031	2
NC_024070	2
NC_024071	3
NC_024073	2
NC_024074	1
NC_024075	1
NC_024076	1
NC_024077	1
NC_024078	3
NC_024111	2
NC_024112	2
NC_024113	1
NC_024114	1
NC_024115	2
NC_024116	5
NC_024118	5
NC_024119	3
NC_024120	3
NC_024150	28
NC_024151	2
NC_024296	5
NC_024297	3
NC_024298	1
NC_024299	3
NC_024300	7
NC_024301	4
NC_024303	95
NC_024304	3
NC_024305	3
NC_024306	89
NC_024372	1
NC_024373	2
NC_024376	6
NC_024377	2
NC_024382	88
NC_024443	3
NC_024444	3
NC_024445	3
NC_024446	308
NC_024447	302
NC_024449	5
NC_024450	121
NC_024451	230
NC_024452	4
NC_024453	3
NC_024454	4
NC_024455	1
NC_024457	1
NC_024458	4
NC_024471	1
NC_024472	3
NC_024473	6
NC_024474	33
NC_024476	1
NC_024477	2
NC_024478	2
NC_024479	4
NC_024480	3
NC_024481	2
NC_024482	3
NC_024483	3
NC_024484	3
NC_024485	2
NC_024486	34
NC_024487	4
NC_024488	4
NC_024489	3
NC_024490	2
NC_024491	3
NC_024492	1
NC_024493	2
NC_024494	1
NC_024495	1
NC_024496	2
NC_024497	2
NC_024498	3
NC_024499	1
NC_024500	1
NC_024501	2
NC_024502	5
NC_024503	1
NC_024504	1
NC_024505	2
NC_024506	1
NC_024507	1
NC_024508	1
NC_024509	1
NC_024510	1
NC_024625	154
NC_024684	29
NC_024685	1
NC_024686	3
NC_024687	4
NC_024689	3
NC_024690	3
NC_024691	4
NC_024692	102
NC_024693	3
NC_024694	4
NC_024695	2
NC_024696	136
NC_024697	410
NC_024699	2
NC_024700	3
NC_024701	3
NC_024702	5
NC_024703	3
NC_024704	1
NC_024705	1
NC_024706	1
NC_024707	1
NC_024708	1
NC_024709	7
NC_024710	2
NC_024765	2
NC_024766	2
NC_024767	3
NC_024768	3
NC_024769	2
NC_024770	1
NC_024771	86
NC_024772	3
NC_024773	3
NC_024774	4
NC_024775	3
NC_024776	3
NC_024777	1
NC_024778	5
NC_024779	3
NC_024781	7
NC_024805	1
NC_024806	1
NC_024808	3
NC_024809	4
NC_024810	3
NC_024886	1
NC_024887	4
NC_024888	3
NC_024889	3
NC_024890	3
NC_024891	3
NC_024893	6
NC_024894	3
NC_024895	3
NC_024906	12
NC_024907	2
NC_024908	3
NC_024909	4
NC_024910	1
NC_024911	1
NC_024912	1
NC_024913	1
NC_024914	1
NC_024915	1
NC_024916	1
NC_024917	1
NC_024918	1
NC_024919	2
NC_024920	1
NC_025112	10
NC_025113	10
NC_025114	1
NC_025214	2
NC_025215	3
NC_025216	1
NC_025217	10
NC_025218	2
NC_025219	1
NC_025220	1
NC_025244	1
NC_025246	2
NC_025247	2
NC_025250	1
NC_025251	5
NC_025252	5
NC_025253	5
NC_025254	1
NC_025255	6
NC_025256	7
NC_025257	122
NC_025259	5
NC_025265	3
NC_025266	2
NC_025340	6
NC_025341	6
NC_025342	5
NC_025343	8
NC_025344	12
NC_025345	8
NC_025346	3
NC_025347	6
NC_025348	9
NC_025349	8
NC_025350	7
NC_025351	8
NC_025352	9
NC_025353	6
NC_025355	11
NC_025356	5
NC_025357	4
NC_025358	11
NC_025359	5
NC_025360	6
NC_025361	7
NC_025362	7
NC_025363	7
NC_025364	5
NC_025365	5
NC_025366	3
NC_025367	3
NC_025368	6
NC_025370	5
NC_025371	5
NC_025373	6
NC_025376	5
NC_025377	5
NC_025378	5
NC_025379	3
NC_025380	5
NC_025381	4
NC_025382	6
NC_025383	6
NC_025384	6
NC_025385	5
NC_025386	8
NC_025387	5
NC_025388	4
NC_025389	7
NC_025390	8
NC_025391	6
NC_025393	6
NC_025394	7
NC_025395	6
NC_025396	11
NC_025397	9
NC_025399	5
NC_025400	10
NC_025401	6
NC_025402	6
NC_025403	9
NC_025404	6
NC_025405	6
NC_025406	5
NC_025407	8
NC_025408	6
NC_025410	6
NC_025411	6
NC_025412	480
NC_025432	2
NC_025435	5
NC_025468	4
NC_025469	5
NC_025474	1
NC_025475	3
NC_025476	3
NC_025477	1
NC_025478	2
NC_025479	2
NC_025480	3
NC_025481	2
NC_025482	1
NC_025483	1
NC_025484	3
NC_025485	1
NC_025486	1
NC_025487	2
NC_025488	2
NC_025489	1
NC_025490	1
NC_025491	1
NC_025492	1
NC_025493	1
NC_025672	1
NC_025673	1
NC_025674	5
NC_025675	1
NC_025676	3
NC_025677	2
NC_025678	30
NC_025679	1
NC_025680	4
NC_025681	4
NC_025682	6
NC_025683	3
NC_025684	4
NC_025705	7
NC_025706	3
NC_025707	8
NC_025708	3
NC_025709	4
NC_025710	4
NC_025711	4
NC_025712	5
NC_025713	5
NC_025714	5
NC_025715	7
NC_025716	4
NC_025717	5
NC_025718	5
NC_025719	4
NC_025720	3
NC_025722	3
NC_025723	1
NC_025724	2
NC_025725	3
NC_025726	3
NC_025727	3
NC_025728	2
NC_025729	3
NC_025730	4
NC_025731	3
NC_025732	4
NC_025733	3
NC_025734	4
NC_025735	3
NC_025736	4
NC_025737	3
NC_025738	3
NC_025741	3
NC_025788	1
NC_025789	7
NC_025790	4
NC_025791	2
NC_025792	3
NC_025793	1
NC_025794	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	1
NC_025799	1
NC_025800	5
NC_025801	1
NC_025802	1
NC_025803	1
NC_025804	1
NC_025805	1
NC_025806	3
NC_025807	1
NC_025808	1
NC_025809	1
NC_025810	1
NC_025811	5
NC_025821	1
NC_025825	3
NC_025831	1
NC_025832	1
NC_025833	2
NC_025834	4
NC_025835	1
NC_025836	1
NC_025837	4
NC_025838	1
NC_025839	1
NC_025840	1
NC_025841	1
NC_025842	1
NC_025843	1
NC_025844	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025849	1
NC_025850	1
NC_025851	1
NC_025852	1
NC_025853	1
NC_025889	4
NC_025890	1
NC_025891	2
NC_025892	5
NC_025893	4
NC_025894	4
NC_025895	5
NC_025896	5
NC_025897	5
NC_025898	4
NC_025899	6
NC_025959	3
NC_025960	149
NC_025961	3
NC_025962	28
NC_025963	129
NC_025964	5
NC_025965	2
NC_025966	2
NC_025967	13
NC_026011	10
NC_026012	4
NC_026015	4
NC_026018	2
NC_026019	2
NC_026020	2
NC_026135	2
NC_026136	1
NC_026137	4
NC_026138	2
NC_026139	2
NC_026140	3
NC_026141	4
NC_026142	1
NC_026143	1
NC_026144	3
NC_026161	4
NC_026162	2
NC_026163	3
NC_026164	4
NC_026165	3
NC_026166	4
NC_026167	4
NC_026168	3
NC_026169	4
NC_026170	2
NC_026187	1
NC_026238	3
NC_026239	4
NC_026240	4
NC_026241	2
NC_026242	131
NC_026243	2
NC_026244	5
NC_026245	2
NC_026246	2
NC_026247	1
NC_026248	6
NC_026249	1
NC_026250	2
NC_026251	2
NC_026252	4
NC_026253	3
NC_026254	3
NC_026255	3
NC_026256	3
NC_026257	3
NC_026258	2
NC_026259	2
NC_026260	3
NC_026261	4
NC_026262	2
NC_026263	2
NC_026264	4
NC_026265	4
NC_026266	2
NC_026267	3
NC_026268	140
NC_026269	5
NC_026270	3
NC_026271	2
NC_026272	3
NC_026273	2
NC_026274	3
NC_026275	2
NC_026276	3
NC_026277	3
NC_026278	3
NC_026279	2
NC_026280	2
NC_026281	1
NC_026282	1
NC_026283	1
NC_026314	1
NC_026315	2
NC_026316	1
NC_026317	5
NC_026318	3
NC_026319	5
NC_026320	3
NC_026421	95
NC_026422	1
NC_026423	1
NC_026424	1
NC_026425	1
NC_026426	1
NC_026427	2
NC_026428	1
NC_026429	1
NC_026430	135
NC_026431	1
NC_026432	2
NC_026433	1
NC_026434	1
NC_026435	1
NC_026436	1
NC_026437	1
NC_026438	1
NC_026439	8
NC_026440	1973
NC_026470	1
NC_026472	4
NC_026473	4
NC_026508	2
NC_026509	10
NC_026510	4
NC_026511	150
NC_026512	2
NC_026513	3
NC_026514	5
NC_026592	4
NC_026615	1
NC_026616	5
NC_026617	1
NC_026618	2
NC_026619	2
NC_026620	1
NC_026621	5
NC_026622	3
NC_026623	1
NC_026624	1
NC_026625	2
NC_026626	3
NC_026627	4
NC_026628	2
NC_026629	2
NC_026630	4
NC_026631	2
NC_026632	2
NC_026633	3
NC_026634	2
NC_026635	3
NC_026636	2
NC_026637	2
NC_026638	3
NC_026639	2
NC_026640	6
NC_026641	3
NC_026642	3
NC_026643	2
NC_026645	2
NC_026646	3
NC_026647	2
NC_026648	3
NC_026649	2
NC_026650	2
NC_026651	2
NC_026652	2
NC_026653	2
NC_026654	2
NC_026662	3
NC_026663	4
NC_026664	4
NC_026665	11
NC_026732	6
NC_026733	1
