ID	Nucleic_acid
NC_002014	DNA
NC_008236	DNA
NC_008237	DNA
NC_004650	DNA
NC_008955	DNA
NC_004612	DNA
NC_004662	DNA
NC_001702	DNA
NC_001369	DNA
NC_003793	DNA
NC_001420	DNA
NC_009001	DNA
NC_008958	DNA
NC_008959	DNA
NC_008960	DNA
NC_008962	DNA
NC_001936	DNA
NC_002046	DNA
NC_009605	DNA
NC_001647	DNA
NC_004043	DNA
NC_004099	DNA
NC_005844	DNA
NC_005881	DNA
NC_001493	DNA
NC_001508	DNA
NC_001523	DNA
NC_005846	DNA
NC_004690	DNA
NC_003664	DNA
NC_003648	DNA
NC_004625	DNA
NC_004630	DNA
NC_008964	DNA
NC_008966	DNA
NC_008969	DNA
NC_008970	DNA
NC_008972	DNA
NC_008973	DNA
NC_008977	DNA
NC_002190	DNA
NC_011592	DNA
NC_010391	DNA
NC_010392	DNA
NC_001531	DNA
NC_003722	DNA
NC_001365	DNA
NC_003638	DNA
NC_003640	DNA
NC_008978	DNA
NC_008981	DNA
NC_008983	DNA
NC_008984	DNA
NC_008986	DNA
NC_008988	DNA
NC_013020	DNA
NC_013035	DNA
NC_006647	DNA
NC_004656	DNA
NC_001984	DNA
NC_004765	DNA
NC_007339	DNA
NC_001505	DNA
NC_006263	DNA
NC_001497	DNA
NC_000869	DNA
NC_003644	DNA
NC_004100	DNA
NC_002195	DNA
NC_008793	DNA
NC_008989	DNA
NC_008991	DNA
NC_008993	DNA
NC_008995	DNA
NC_008996	DNA
NC_008998	DNA
NC_008999	DNA
NC_005041	DNA
NC_004195	DNA
NC_001526	DNA
NC_004642	DNA
NC_001344	DNA
NC_008946	DNA
NC_004641	DNA
NC_004091	DNA
NC_015928	DNA
NC_009449	DNA
NC_008839	DNA
NC_008868	DNA
NC_008888	DNA
NC_008899	DNA
NC_008901	DNA
NC_009003	DNA
NC_008971	DNA
NC_008963	DNA
NC_009451	DNA
NC_008168	DNA
NC_010955	DNA
NC_001350	DNA
NC_004117	DNA
NC_004661	DNA
NC_008950	DNA
NC_008951	DNA
NC_008953	DNA
NC_007985	DNA
NC_006260	DNA
NC_006261	DNA
NC_003744	DNA
NC_003326	DNA
NC_008928	DNA
NC_008961	DNA
NC_008976	DNA
NC_008992	DNA
NC_014357	DNA
NC_014474	DNA
NC_014846	DNA
NC_014930	DNA
NC_014907	DNA
NC_015051	DNA
NC_003561	DNA
NC_004062	DNA
NC_004092	DNA
NC_010297	DNA
NC_003477	DNA
NC_010307	DNA
NC_004540	DNA
NC_010226	DNA
NC_010328	DNA
NC_015397	DNA
NC_004569	DNA
NC_005052	DNA
NC_006561	DNA
NC_011804	DNA
NC_004994	DNA
NC_005038	DNA
NC_005040	DNA
NC_004455	DNA
NC_004367	DNA
NC_004755	DNA
NC_003475	DNA
NC_002076	DNA
NC_005341	DNA
NC_006661	DNA
NC_002362	DNA
NC_001538	DNA
NC_001835	DNA
NC_005131	DNA
NC_001739	DNA
NC_002794	DNA
NC_001831	DNA
NC_014707	DNA
NC_014822	DNA
NC_014955	DNA
NC_015115	DNA
NC_005348	DNA
NC_005845	DNA
NC_015487	DNA
NC_006148	DNA
NC_001352	DNA
NC_011546	DNA
NC_004284	DNA
NC_000898	DNA
NC_001623	DNA
NC_001839	DNA
NC_001596	DNA
NC_002665	DNA
NC_001576	DNA
NC_001412	DNA
NC_002077	DNA
NC_008911	DNA
NC_004614	DNA
NC_014447	DNA
NC_011584	DNA
NC_001583	DNA
NC_001586	DNA
NC_003084	DNA
NC_014847	DNA
NC_005261	DNA
NC_003474	DNA
NC_001270	DNA
NC_011051	DNA
NC_014083	DNA
NC_011588	DNA
NC_001847	DNA
NC_005264	DNA
NC_001362	DNA
NC_006623	DNA
NC_014927	DNA
NC_014928	DNA
NC_003505	DNA
NC_026242	DNA
NC_014968	DNA
NC_015044	DNA
NC_015045	DNA
NC_015046	DNA
NC_015047	DNA
NC_015048	DNA
NC_010126	DNA
NC_007966	DNA
NC_005338	DNA
NC_015317	DNA
NC_015328	DNA
NC_015553	DNA
NC_013097	DNA
NC_009646	DNA
NC_002510	DNA
NC_008058	DNA
NC_003646	DNA
NC_003856	DNA
NC_004107	RNA
NC_010797	DNA
NC_009503	DNA
NC_008940	DNA
NC_004583	DNA
NC_004800	DNA
NC_005068	DNA
NC_004654	DNA
NC_010837	DNA
NC_001478	DNA
NC_014906	DNA
NC_003609	DNA
NC_008521	DNA
NC_005905	DNA
NC_002743	DNA
NC_006646	DNA
NC_003896	DNA
NC_001694	DNA
NC_001829	DNA
NC_008032	DNA
NC_004287	DNA
NC_006651	DNA
NC_003564	DNA
NC_004706	DNA
NC_005842	DNA
NC_001973	DNA
NC_001587	DNA
NC_013439	DNA
NC_001503	DNA
NC_005051	DNA
NC_003410	DNA
NC_006560	DNA
AC_000010	DNA
NC_005950	DNA
NC_008059	DNA
NC_004065	DNA
NC_001332	DNA
NC_001716	DNA
NC_005890	DNA
NC_001511	DNA
NC_001510	DNA
NC_001662	DNA
NC_001540	DNA
NC_011920	DNA
NC_014139	DNA
NC_014140	DNA
NC_014141	DNA
NC_014142	DNA
NC_010791	DNA
NC_009570	DNA
NC_009240	DNA
NC_001699	DNA
NC_014902	DNA
NC_015490	DNA
NC_006951	DNA
NC_004290	DNA
NC_010799	DNA
NC_014903	DNA
NC_015502	DNA
NC_015503	DNA
NC_015505	DNA
NC_015507	DNA
NC_000858	DNA
NC_006152	DNA
NC_004609	DNA
NC_003861	DNA
NC_007029	DNA
NC_013668	DNA
NC_001467	DNA
NC_001468	DNA
NC_010417	DNA
NC_010240	DNA
NC_010713	DNA
NC_014185	DNA
NC_010671	DNA
NC_012094	DNA
NC_010817	DNA
NC_010818	DNA
NC_010820	DNA
NC_002331	DNA
NC_007723	DNA
NC_005057	DNA
NC_009571	DNA
NC_014406	DNA
NC_014407	DNA
NC_007219	DNA
NC_007726	DNA
NC_006267	DNA
NC_012728	DNA
NC_012729	DNA
NC_010834	DNA
NC_010836	DNA
NC_010840	DNA
NC_011268	DNA
NC_002048	DNA
NC_003897	DNA
NC_005331	DNA
NC_014087	DNA
NC_014088	DNA
NC_014089	DNA
NC_014090	DNA
NC_014091	DNA
NC_014093	DNA
NC_014895	DNA
NC_010835	DNA
NC_003414	DNA
NC_013639	DNA
NC_013640	DNA
NC_014095	DNA
NC_014097	DNA
NC_008377	DNA
NC_007721	DNA
NC_006652	DNA
NC_006648	DNA
NC_006874	DNA
NC_006876	DNA
NC_007212	DNA
NC_001844	DNA
NC_007213	DNA
NC_007730	DNA
NC_001914	DNA
NC_004285	DNA
NC_000882	DNA
NC_014896	DNA
NC_011530	DNA
NC_014130	DNA
NC_003868	DNA
NC_007218	DNA
NC_007921	DNA
NC_008559	DNA
NC_014128	DNA
NC_014138	DNA
NC_008574	DNA
NC_008575	DNA
NC_008519	DNA
NC_008517	DNA
NC_010439	DNA
NC_014547	DNA
NC_009031	DNA
NC_001917	DNA
NC_001436	DNA
NC_014845	DNA
NC_007991	DNA
NC_008317	DNA
NC_008493	DNA
NC_008952	DNA
NC_008965	DNA
NC_004324	DNA
NC_003563	DNA
NC_003403	DNA
NC_003200	DNA
NC_009000	DNA
NC_008979	DNA
NC_008033	DNA
NC_008329	DNA
NC_006645	DNA
NC_008189	DNA
NC_004098	DNA
NC_008034	DNA
NC_008492	DNA
NC_008494	DNA
NC_014567	DNA
NC_009491	DNA
NC_009561	DNA
NC_009645	DNA
NC_009127	DNA
NC_008523	DNA
NC_008522	DNA
NC_008035	DNA
NC_009987	DNA
NC_008857	DNA
NC_008862	DNA
NC_008860	DNA
NC_004093	DNA
NC_014066	DNA
NC_014067	DNA
NC_010440	DNA
NC_008883	DNA
NC_008891	DNA
NC_008892	DNA
NC_008871	DNA
NC_008909	DNA
NC_008934	DNA
NC_008926	DNA
NC_009607	DNA
NC_009225	DNA
NC_014068	DNA
NC_014070	DNA
NC_014072	DNA
NC_014073	DNA
NC_014594	DNA
NC_014894	DNA
NC_008919	DNA
NC_011800	DNA
NC_014074	DNA
NC_014077	DNA
NC_014078	DNA
NC_014079	DNA
NC_014080	DNA
NC_014081	DNA
NC_014084	DNA
NC_014085	DNA
NC_001346	DNA
NC_015506	DNA
NC_013797	DNA
NC_006564	DNA
NC_008582	DNA
NC_001663	DNA
NC_001515	DNA
NC_010277	DNA
NC_010792	DNA
NC_010441	DNA
NC_012118	DNA
NC_012137	DNA
NC_008954	DNA
NC_006359	DNA
NC_012493	DNA
NC_012757	DNA
NC_012787	DNA
NC_013101	DNA
NC_014630	DNA
NC_013424	DNA
NC_013028	DNA
NC_012206	DNA
NC_007210	DNA
NC_014324	DNA
NC_014647	DNA
NC_014082	DNA
NC_014086	DNA
NC_014446	DNA
NC_014631	DNA
NC_014094	DNA
NC_014648	DNA
NC_014379	DNA
NC_013011	DNA
NC_011309	DNA
NC_015267	DNA
NC_013017	DNA
NC_013018	DNA
NC_013019	DNA
NC_013413	DNA
NC_013953	DNA
NC_008985	DNA
NC_009238	DNA
NC_015504	DNA
NC_004627	DNA
NC_006640	DNA
NC_006658	DNA
NC_015211	DNA
NC_016013	DNA
NC_016162	DNA
NC_016580	DNA
NC_011805	DNA
NC_012120	DNA
NC_007611	DNA
NC_016752	DNA
NC_013022	DNA
NC_013036	DNA
NC_010950	DNA
NC_014381	DNA
NC_016074	DNA
NC_016647	DNA
NC_012123	DNA
NC_012126	DNA
NC_015043	DNA
NC_016744	DNA
NC_015324	DNA
NC_015325	DNA
NC_012564	DNA
AC_000020	DNA
NC_015327	DNA
NC_013024	DNA
AC_000017	DNA
AC_000018	DNA
AC_000019	DNA
AC_000004	DNA
AC_000006	DNA
AC_000009	DNA
AC_000016	DNA
AC_000011	DNA
NC_005843	DNA
NC_013025	DNA
NC_013026	DNA
NC_013027	DNA
NC_013772	DNA
AC_000013	DNA
NC_014929	DNA
NC_013029	DNA
NC_013030	DNA
NC_013796	DNA
NC_013801	DNA
NC_013803	DNA
NC_015631	DNA
AC_000014	DNA
NC_001928	DNA
NC_013102	DNA
NC_015297	DNA
NC_003138	DNA
NC_004546	DNA
NC_004659	DNA
NC_004673	DNA
NC_004634	DNA
NC_003828	DNA
NC_004658	DNA
NC_011058	DNA
NC_004580	DNA
NC_004582	DNA
NC_004289	DNA
NC_010235	DNA
NC_005347	DNA
NC_010239	DNA
NC_005030	DNA
NC_008363	DNA
NC_006147	DNA
NC_007002	DNA
NC_004300	DNA
NC_005319	DNA
NC_005852	DNA
NC_005888	DNA
NC_010435	DNA
NC_003556	DNA
NC_009951	DNA
NC_007044	DNA
NC_005906	DNA
NC_005636	DNA
NC_004097	DNA
NC_007817	DNA
NC_007220	DNA
NC_007995	DNA
NC_008006	DNA
NC_008057	DNA
NC_004356	DNA
NC_013464	DNA
NC_014468	DNA
NC_014469	DNA
NC_008848	DNA
NC_008939	DNA
NC_008957	DNA
NC_013467	DNA
NC_008316	DNA
NC_014473	DNA
NC_015228	DNA
NC_012042	DNA
NC_016581	DNA
NC_016898	DNA
NC_007727	DNA
NC_014745	DNA
NC_014748	DNA
NC_015627	DNA
NC_002686	DNA
NC_003031	DNA
NC_004005	DNA
NC_007965	DNA
NC_015628	DNA
NC_002643	DNA
NC_016014	DNA
NC_012664	DNA
NC_012665	DNA
NC_012666	DNA
NC_012783	DNA
NC_016075	DNA
NC_010107	DNA
NC_003641	DNA
NC_023626	DNA
NC_002593	DNA
NC_008925	DNA
NC_009490	DNA
NC_014794	DNA
NC_014795	DNA
NC_004637	DNA
NC_007987	DNA
NC_016031	DNA
NC_016032	DNA
NC_016649	DNA
NC_012685	DNA
NC_012786	DNA
NC_016083	DNA
NC_016579	DNA
NC_004635	DNA
NC_014799	DNA
NC_015268	DNA
NC_004036	DNA
AC_000001	DNA
NC_012789	DNA
NC_007455	DNA
NC_011024	DNA
AC_000189	DNA
AC_000190	DNA
AC_000191	DNA
NC_001650	DNA
NC_002361	DNA
NC_004156	DNA
NC_015586	DNA
NC_004626	DNA
NC_003094	DNA
NC_001806	DNA
NC_003348	DNA
NC_015212	DNA
NC_004763	DNA
NC_004153	DNA
NC_016536	DNA
NC_008252	DNA
NC_007646	DNA
NC_003401	DNA
NC_008725	DNA
NC_003521	DNA
NC_016561	DNA
NC_011317	DNA
NC_003504	DNA
NC_001401	DNA
NC_008267	DNA
NC_002512	DNA
NC_016572	DNA
NC_016573	DNA
NC_016574	DNA
NC_003891	DNA
NC_001541	DNA
NC_006563	DNA
NC_001678	DNA
NC_001690	DNA
NC_001693	DNA
NC_001691	DNA
NC_001676	DNA
NC_001701	DNA
NC_006146	DNA
NC_004197	DNA
NC_016447	DNA
NC_016448	DNA
NC_016575	DNA
NC_016576	DNA
NC_001718	DNA
NC_004104	DNA
NC_004628	DNA
NC_005134	DNA
NC_004295	DNA
NC_016577	DNA
NC_016578	DNA
NC_004640	DNA
NC_007767	DNA
NC_008283	DNA
NC_008284	DNA
NC_004618	DNA
NC_004655	DNA
NC_005053	DNA
NC_015961	DNA
NC_010148	DNA
NC_006935	DNA
NC_003083	DNA
NC_007988	DNA
NC_007989	DNA
NC_012041	DNA
NC_005889	DNA
NC_007013	DNA
NC_011545	DNA
NC_013023	DNA
NC_013465	DNA
NC_013116	DNA
NC_014597	DNA
AC_000003	DNA
NC_001457	DNA
NC_015399	DNA
NC_007612	DNA
NC_006314	DNA
NC_006315	DNA
NC_006316	DNA
NC_016965	DNA
NC_003559	DNA
NC_003560	DNA
NC_006644	DNA
NC_008305	DNA
NC_010951	DNA
NC_010952	DNA
NC_008004	DNA
NC_015116	DNA
NC_004611	DNA
NC_010953	DNA
NC_015491	DNA
NC_015962	DNA
NC_017004	DNA
NC_015124	DNA
NC_001331	DNA
NC_003887	DNA
NC_007034	DNA
NC_007035	DNA
NC_007036	DNA
NC_007037	DNA
NC_007038	DNA
NC_014596	DNA
NC_003054	DNA
NC_004645	DNA
NC_007039	DNA
NC_004639	DNA
NC_010947	DNA
NC_004646	DNA
NC_010946	DNA
NC_010838	DNA
NC_006259	DNA
NC_008948	DNA
NC_008949	DNA
NC_001789	DNA
NC_015150	DNA
NC_004676	DNA
NC_004674	DNA
NC_004096	DNA
NC_004101	DNA
NC_010839	DNA
NC_001396	DNA
NC_001935	DNA
NC_001939	DNA
NC_001938	DNA
NC_002641	DNA
NC_004608	DNA
NC_001354	DNA
NC_015049	DNA
NC_003434	DNA
NC_016963	DNA
NC_001725	DNA
NC_001348	DNA
NC_008560	DNA
NC_007003	DNA
NC_008853	DNA
NC_010948	DNA
NC_008893	DNA
NC_008968	DNA
NC_013423	DNA
NC_014380	DNA
NC_014069	DNA
NC_014076	DNA
NC_008982	DNA
NC_008994	DNA
NC_014645	DNA
NC_014744	DNA
NC_014143	DNA
NC_014746	DNA
NC_014747	DNA
NC_003225	DNA
NC_019034	DNA
NC_004586	DNA
NC_004820	DNA
NC_004821	DNA
NC_024810	DNA
NC_038260	DNA
NC_003346	DNA
NC_003812	DNA
NC_003813	DNA
NC_003815	DNA
NC_003816	DNA
NC_003817	DNA
NC_003819	DNA
NC_017678	DNA
NC_038264	DNA
NC_038265	DNA
NC_038266	DNA
NC_038267	DNA
NC_038336	DNA
NC_038337	DNA
NC_038338	DNA
NC_038339	DNA
NC_038340	DNA
NC_038341	DNA
NC_038342	DNA
NC_038343	DNA
NC_038344	DNA
NC_038345	DNA
NC_038346	DNA
NC_038347	DNA
NC_038348	DNA
NC_038349	DNA
NC_038350	DNA
NC_038351	DNA
NC_038352	DNA
NC_038353	DNA
NC_038354	DNA
NC_038355	DNA
NC_038356	DNA
NC_038357	DNA
NC_038358	DNA
NC_038359	DNA
NC_038360	DNA
NC_038361	DNA
NC_038362	DNA
NC_038363	DNA
NC_038370	DNA
NC_038371	DNA
NC_038372	DNA
NC_038375	DNA
NC_038378	DNA
NC_038380	DNA
NC_038381	DNA
NC_038382	DNA
NC_038385	DNA
NC_038386	DNA
NC_038387	DNA
NC_038388	DNA
NC_038389	DNA
NC_038390	DNA
NC_038391	DNA
NC_038392	DNA
NC_038396	DNA
NC_038397	DNA
NC_038398	DNA
NC_038399	DNA
NC_038400	DNA
NC_038401	DNA
NC_038402	DNA
NC_038403	DNA
NC_038404	DNA
NC_038405	DNA
NC_038406	DNA
NC_038407	DNA
NC_038408	DNA
NC_038409	DNA
NC_038410	DNA
NC_038411	DNA
NC_038412	DNA
NC_038413	DNA
NC_038414	DNA
NC_038415	DNA
NC_038416	DNA
NC_038417	DNA
NC_038418	DNA
NC_038438	DNA
NC_038439	DNA
NC_038440	DNA
NC_038441	DNA
NC_038442	DNA
NC_038443	DNA
NC_038444	DNA
NC_038445	DNA
NC_038448	DNA
NC_038449	DNA
NC_038450	DNA
NC_038452	DNA
NC_038453	DNA
NC_038454	DNA
NC_038455	DNA
NC_038456	DNA
NC_038457	DNA
NC_038458	DNA
NC_038459	DNA
NC_038460	DNA
NC_038461	DNA
NC_038462	DNA
NC_038463	DNA
NC_038464	DNA
NC_038465	DNA
NC_038466	DNA
NC_038467	DNA
NC_038468	DNA
NC_038469	DNA
NC_038470	DNA
NC_038471	DNA
NC_038472	DNA
NC_038473	DNA
NC_038474	DNA
NC_038475	DNA
NC_038476	DNA
NC_038477	DNA
NC_038478	DNA
NC_038479	DNA
NC_038480	DNA
NC_038481	DNA
NC_038482	DNA
NC_038483	DNA
NC_038484	DNA
NC_038485	DNA
NC_038486	DNA
NC_038487	DNA
NC_038488	DNA
NC_038489	DNA
NC_038490	DNA
NC_038491	DNA
NC_038492	DNA
NC_038493	DNA
NC_038494	DNA
NC_038495	DNA
NC_038496	DNA
NC_038497	DNA
NC_038498	DNA
NC_038499	DNA
NC_038500	DNA
NC_038501	DNA
NC_038502	DNA
NC_038503	DNA
NC_038512	DNA
NC_038516	DNA
NC_038517	DNA
NC_038518	DNA
NC_038519	DNA
NC_038520	DNA
NC_038521	DNA
NC_038522	DNA
NC_038523	DNA
NC_038524	DNA
NC_038525	DNA
NC_038526	DNA
NC_038527	DNA
NC_038531	DNA
NC_038532	DNA
NC_038533	DNA
NC_038534	DNA
NC_038535	DNA
NC_038536	DNA
NC_038537	DNA
NC_038538	DNA
NC_038539	DNA
NC_038540	DNA
NC_038541	DNA
NC_038542	DNA
NC_038543	DNA
NC_038544	DNA
NC_038545	DNA
NC_038547	DNA
NC_038550	DNA
NC_038554	DNA
NC_038555	DNA
NC_038556	DNA
NC_038557	DNA
NC_038558	DNA
NC_038669	DNA
NC_038676	DNA
NC_038677	DNA
NC_038678	DNA
NC_038679	DNA
NC_038681	DNA
NC_038682	DNA
NC_038683	DNA
NC_038684	DNA
NC_038685	DNA
NC_038686	DNA
NC_038687	DNA
NC_038688	DNA
NC_038689	DNA
NC_038702	DNA
NC_038792	DNA
NC_038793	DNA
NC_038794	DNA
NC_038795	DNA
NC_038796	DNA
NC_038797	DNA
NC_038798	DNA
NC_038799	DNA
NC_038800	DNA
NC_038801	DNA
NC_038802	DNA
NC_038803	DNA
NC_038804	DNA
NC_038805	DNA
NC_038806	DNA
NC_038807	DNA
NC_038808	DNA
NC_038809	DNA
NC_038810	DNA
NC_038811	DNA
NC_038812	DNA
NC_038813	DNA
NC_038814	DNA
NC_038815	DNA
NC_038816	DNA
NC_038858	DNA
NC_038859	DNA
NC_038860	DNA
NC_038868	DNA
NC_038875	DNA
NC_038876	DNA
NC_038877	DNA
NC_038879	DNA
NC_038881	DNA
NC_038883	DNA
NC_038884	DNA
NC_038885	DNA
NC_038886	DNA
NC_038887	DNA
NC_038888	DNA
NC_038889	DNA
NC_038890	DNA
NC_038891	DNA
NC_038893	DNA
NC_038894	DNA
NC_038895	DNA
NC_038896	DNA
NC_038897	DNA
NC_038899	DNA
NC_038900	DNA
NC_038901	DNA
NC_038902	DNA
NC_038903	DNA
NC_038904	DNA
NC_038905	DNA
NC_038906	DNA
NC_038907	DNA
NC_038908	DNA
NC_038909	DNA
NC_038910	DNA
NC_038911	DNA
NC_038913	DNA
NC_038914	DNA
NC_038923	DNA
NC_038924	DNA
NC_038925	DNA
NC_038926	DNA
NC_038937	DNA
NC_038954	DNA
NC_038956	DNA
NC_038958	DNA
NC_038959	DNA
NC_038960	DNA
NC_038962	DNA
NC_038963	DNA
NC_038967	DNA
NC_038968	DNA
NC_038969	DNA
NC_038970	DNA
NC_038971	DNA
NC_038972	DNA
NC_038973	DNA
NC_038975	DNA
NC_038976	DNA
NC_038978	DNA
NC_038980	DNA
NC_038981	DNA
NC_038985	DNA
NC_038986	DNA
NC_038987	DNA
NC_038988	DNA
NC_038990	DNA
NC_038992	DNA
NC_038993	DNA
NC_038994	DNA
NC_038995	DNA
NC_038996	DNA
NC_038997	DNA
NC_038998	DNA
NC_038999	DNA
NC_039000	DNA
NC_039001	DNA
NC_039003	DNA
NC_039022	DNA
NC_039023	DNA
NC_039024	DNA
NC_039025	DNA
NC_039026	DNA
NC_039027	DNA
NC_039028	DNA
NC_039029	DNA
NC_039030	DNA
NC_039031	DNA
NC_039033	DNA
NC_039036	DNA
NC_039037	DNA
NC_039038	DNA
NC_039039	DNA
NC_039040	DNA
NC_039041	DNA
NC_039042	DNA
NC_039043	DNA
NC_039044	DNA
NC_039045	DNA
NC_039048	DNA
NC_039049	DNA
NC_039050	DNA
NC_039051	DNA
NC_039052	DNA
NC_039053	DNA
NC_039054	DNA
NC_039055	DNA
NC_039056	DNA
NC_039057	DNA
NC_039058	DNA
NC_039059	DNA
NC_039060	DNA
NC_039061	DNA
NC_039062	DNA
NC_039063	DNA
NC_039064	DNA
NC_039065	DNA
NC_039066	DNA
NC_039067	DNA
NC_039068	DNA
NC_039069	DNA
NC_039070	DNA
NC_039071	DNA
NC_039079	DNA
NC_039080	DNA
NC_039081	DNA
NC_039082	DNA
NC_039083	DNA
NC_039084	DNA
NC_039085	DNA
NC_039086	DNA
NC_039089	DNA
NC_039213	DNA
NC_039214	DNA
NC_039215	DNA
NC_039228	DNA
NC_039229	DNA
NC_039232	DNA
NC_039233	DNA
NC_039234	DNA
NC_039238	DNA
NC_039239	DNA
NC_039240	DNA
NC_039242	DNA
NC_034532	DNA
NC_034616	DNA
NC_030476	DNA
NC_030466	DNA
NC_030463	DNA
NC_030460	DNA
NC_030464	DNA
NC_030468	DNA
NC_030469	DNA
NC_030465	DNA
NC_030467	DNA
NC_030470	DNA
NC_030473	DNA
NC_030478	DNA
NC_030455	DNA
NC_030457	DNA
NC_030459	DNA
NC_030471	DNA
NC_030474	DNA
NC_030477	DNA
NC_030456	DNA
NC_030475	DNA
NC_030449	DNA
NC_034445	DNA
NC_034456	DNA
NC_038369	DNA
NC_030403	DNA
NC_030445	DNA
NC_030446	DNA
NC_038790	DNA
NC_038791	DNA
NC_038376	DNA
NC_038377	DNA
NC_005953	DNA
NC_002654	DNA
NC_038892	DNA
NC_038955	DNA
NC_038974	DNA
NC_008987	DNA
NC_032097	DNA
NC_031755	DNA
NC_028875	DNA
NC_040180	DNA
NC_040181	DNA
NC_040185	DNA
NC_040186	DNA
NC_040187	DNA
NC_040189	DNA
NC_038991	DNA
NC_040191	DNA
NC_040192	DNA
NC_028459	DNA
NC_026168	DNA
NC_001664	DNA
NC_028460	DNA
NC_033780	DNA
NC_027632	DNA
NC_001669	DNA
NC_007461	DNA
NC_008495	DNA
NC_008579	DNA
NC_009333	DNA
NC_010236	DNA
NC_011399	DNA
NC_012213	DNA
NC_013590	DNA
NC_014952	DNA
NC_014953	DNA
NC_014954	DNA
NC_014956	DNA
NC_030119	DNA
NC_030120	DNA
NC_030121	DNA
NC_030122	DNA
NC_030123	DNA
NC_030124	DNA
NC_030125	DNA
NC_030128	DNA
NC_030129	DNA
NC_035211	DNA
NC_035212	DNA
NC_035213	DNA
NC_038234	DNA
NC_038393	DNA
NC_038394	DNA
NC_038395	DNA
NC_038451	DNA
NC_038546	DNA
NC_038559	DNA
NC_038680	DNA
NC_038898	DNA
NC_038965	DNA
NC_038982	DNA
NC_038983	DNA
NC_039046	DNA
NC_039047	DNA
NC_007818	DNA
NC_007819	DNA
NC_007820	DNA
NC_007822	DNA
NC_007823	DNA
NC_007824	DNA
NC_007825	DNA
NC_007827	DNA
NC_038953	DNA
NC_043028	DNA
NC_043042	DNA
NC_043043	DNA
NC_043044	DNA
NC_043048	DNA
NC_043052	DNA
NC_043053	DNA
NC_043054	DNA
NC_043055	DNA
NC_043056	DNA
NC_043057	DNA
NC_043058	DNA
NC_043059	DNA
NC_043060	DNA
NC_043061	DNA
NC_043062	DNA
NC_043063	DNA
NC_043104	DNA
NC_043105	DNA
NC_043119	DNA
NC_043120	DNA
NC_043121	DNA
NC_043122	DNA
NC_043131	DNA
NC_043143	DNA
NC_043167	DNA
NC_043193	DNA
NC_043194	DNA
NC_043195	DNA
NC_043196	DNA
NC_043200	DNA
NC_043201	DNA
NC_043202	DNA
NC_043203	DNA
NC_043204	DNA
NC_043205	DNA
NC_043223	DNA
NC_043224	DNA
NC_043225	DNA
NC_043226	DNA
NC_043227	DNA
NC_043228	DNA
NC_043258	DNA
NC_043259	DNA
NC_043260	DNA
NC_043261	DNA
NC_043262	DNA
NC_043263	DNA
NC_043264	DNA
NC_043265	DNA
NC_043266	DNA
NC_043267	DNA
NC_043268	DNA
NC_043269	DNA
NC_043270	DNA
NC_043271	DNA
NC_043272	DNA
NC_043273	DNA
NC_043274	DNA
NC_043382	DNA
NC_043404	DNA
NC_043410	DNA
NC_043413	DNA
NC_043414	DNA
NC_043415	DNA
NC_043418	DNA
NC_043427	DNA
NC_043428	DNA
NC_043429	DNA
NC_043432	DNA
NC_043433	DNA
NC_043445	DNA
NC_043446	DNA
NC_043449	DNA
NC_043491	DNA
NC_043513	DNA
NC_043514	DNA
NC_043520	DNA
NC_043523	DNA
NC_043524	DNA
NC_043528	DNA
NC_043529	DNA
NC_043530	DNA
NC_043531	DNA
NC_043533	DNA
NC_043534	DNA
NC_043535	DNA
NC_043683	DNA
NC_005165	DNA
NC_043288	DNA
NC_043294	DNA
NC_043298	DNA
NC_043300	DNA
NC_043307	DNA
NC_043308	DNA
NC_043309	DNA
NC_043310	DNA
NC_043311	DNA
NC_043312	DNA
NC_043315	DNA
NC_043316	DNA
NC_043317	DNA
NC_043319	DNA
NC_043320	DNA
NC_043321	DNA
NC_043322	DNA
NC_043323	DNA
NC_043324	DNA
NC_043325	DNA
NC_043326	DNA
NC_043327	DNA
NC_043328	DNA
NC_043332	DNA
NC_043334	DNA
NC_043335	DNA
NC_043337	DNA
NC_043338	DNA
NC_043339	DNA
NC_043340	DNA
NC_043342	DNA
NC_043344	DNA
NC_043345	DNA
NC_043346	DNA
NC_043347	DNA
NC_043348	DNA
NC_043349	DNA
NC_043350	DNA
NC_043351	DNA
NC_043352	DNA
NC_043354	DNA
NC_043356	DNA
NC_043357	DNA
NC_043358	DNA
NC_043359	DNA
NC_043361	DNA
NC_043362	DNA
NC_043374	DNA
NC_043375	DNA
NC_043376	DNA
NC_043377	DNA
NC_043378	DNA
NC_043379	DNA
NC_043380	DNA
NC_043381	DNA
NC_043238	DNA
NC_043336	DNA
NC_043341	DNA
NC_043343	DNA
NC_043353	DNA
NC_043355	DNA
NC_043360	DNA
NC_043287	DNA
NC_043289	DNA
NC_043290	DNA
NC_043291	DNA
NC_043292	DNA
NC_043293	DNA
NC_043299	DNA
NC_043466	DNA
NC_043467	DNA
NC_043468	DNA
NC_043275	DNA
NC_043276	DNA
NC_043277	DNA
NC_043278	DNA
NC_043279	DNA
NC_043280	DNA
NC_043281	DNA
NC_043282	DNA
NC_043283	DNA
NC_043284	DNA
NC_043285	DNA
NC_043286	DNA
NC_043305	DNA
NC_043306	DNA
NC_043301	DNA
NC_043302	DNA
NC_043303	DNA
NC_043304	DNA
NC_043313	DNA
NC_043314	DNA
