ID	CDSs_AUGUSTUS_HUMAN
NC_014765	59
NC_014766	100
NC_014767	115
NC_014789	105
NC_014790	1
NC_014791	1
NC_014793	2
NC_014794	1
NC_014795	2
NC_014799	1
NC_014821	1
NC_014822	1
NC_014823	2
NC_014845	2
NC_014847	1
NC_014894	1
NC_014895	1
NC_014898	1
NC_014899	20
NC_014902	2
NC_014903	2
NC_014904	1
NC_014905	1
NC_014906	1
NC_014907	1
NC_014927	1
NC_014928	1
NC_014929	2
NC_014930	1
NC_014952	2
NC_014953	2
NC_014954	1
NC_014955	3
NC_014956	1
NC_014967	2
NC_014968	2
NC_014969	25
NC_014977	1
NC_014978	1
NC_015043	2
NC_015044	2
NC_015045	2
NC_015046	2
NC_015047	2
NC_015048	2
NC_015049	17
NC_015050	2
NC_015051	2
NC_015069	1
NC_015070	2
NC_015115	1
NC_015116	1
NC_015123	3
NC_015124	2
NC_015126	1
NC_015127	1
NC_015128	1
NC_015129	1
NC_015130	1
NC_015131	1
NC_015133	1
NC_015134	1
NC_015135	1
NC_015150	2
NC_015211	3
NC_015212	1
NC_015220	1
NC_015225	22
NC_015227	2
NC_015228	1
NC_015229	1
NC_015230	3
NC_015267	2
NC_015268	1
NC_015298	1
NC_015300	1
NC_015301	1
NC_015317	2
NC_015323	23
NC_015324	1
NC_015325	4
NC_015326	213
NC_015327	1
NC_015328	1
NC_015373	1
NC_015374	1
NC_015375	1
NC_015393	1
NC_015394	1
NC_015395	1
NC_015396	1
NC_015397	2
NC_015398	72
NC_015399	1
NC_015411	1
NC_015412	1
NC_015413	1
NC_015414	1
NC_015415	1
NC_015450	1
NC_015451	1
NC_015455	9
NC_015467	2
NC_015468	2
NC_015469	1
NC_015487	2
NC_015488	2
NC_015489	2
NC_015490	2
NC_015491	2
NC_015492	1
NC_015493	1
NC_015494	1
NC_015495	1
NC_015502	1
NC_015503	2
NC_015504	2
NC_015505	2
NC_015506	2
NC_015507	2
NC_015521	2
NC_015522	1
NC_015523	1
NC_015524	2
NC_015552	2
NC_015553	2
NC_015626	1
NC_015627	1
NC_015628	2
NC_015631	1
NC_015639	1
NC_015655	2
NC_015668	1
NC_015691	2
NC_015692	1
NC_015706	4
NC_015718	2
NC_015780	50
NC_015782	2
NC_015783	1
NC_015784	2
NC_015843	1
NC_015874	2
NC_015877	1
NC_015878	1
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_015883	1
NC_015884	1
NC_015886	1
NC_015932	14
NC_015934	1
NC_015935	2
NC_015936	1
NC_015939	1
NC_015940	1
NC_015941	1
NC_015960	13
NC_015961	2
NC_015962	2
NC_016003	3
NC_016013	3
NC_016014	2
NC_016031	2
NC_016032	2
NC_016033	4
NC_016038	2
NC_016044	1
NC_016072	205
NC_016074	3
NC_016075	3
NC_016080	2
NC_016081	4
NC_016082	2
NC_016083	2
NC_016084	1
NC_016085	1
NC_016087	1
NC_016136	7
NC_016141	1
NC_016142	1
NC_016143	1
NC_016144	5
NC_016152	1
NC_016153	1
NC_016155	2
NC_016156	1
NC_016157	3
NC_016159	1
NC_016403	1
NC_016404	2
NC_016405	1
NC_016416	2
NC_016417	3
NC_016418	2
NC_016436	3
NC_016437	2
NC_016440	2
NC_016441	1
NC_016442	1
NC_016443	1
NC_016444	1
NC_016447	111
NC_016448	90
NC_016509	6
NC_016517	1
NC_016518	1
NC_016519	2
NC_016561	1
NC_016572	2
NC_016573	2
NC_016574	2
NC_016575	2
NC_016576	1
NC_016577	2
NC_016578	2
NC_016579	2
NC_016580	2
NC_016581	1
NC_016647	2
NC_016648	1
NC_016649	2
NC_016660	2
NC_016744	2
NC_016752	1
NC_016757	1
NC_016758	1
NC_016759	1
NC_016760	1
NC_016769	1
NC_016874	1
NC_016875	1
NC_016876	1
NC_016879	1
NC_016880	1
NC_016881	1
NC_016882	1
NC_016895	17
NC_016896	3
NC_016898	1
NC_016924	8
NC_016959	1
NC_016960	2
NC_016961	1
NC_016962	3
NC_016964	1
NC_016965	2
NC_016984	2
NC_016991	2
NC_016992	1
NC_016993	2
NC_016994	1
NC_016995	1
NC_016996	1
NC_016997	1
NC_016998	1
NC_016999	2
NC_017000	2
NC_017001	1
NC_017002	2
NC_017003	1
NC_017004	2
NC_017005	2
NC_017083	1
NC_017084	1
NC_017085	2
NC_017086	2
NC_017091	1
NC_017099	1
NC_017678	1
NC_017685	1
NC_017714	5
NC_017716	2
NC_017823	2
NC_017824	1
NC_017825	23
NC_017826	63
NC_017828	2
NC_017829	1
NC_017830	1
NC_017843	2
NC_017859	2
NC_017862	2
NC_017913	1
NC_017914	2
NC_017915	2
NC_017916	1
NC_017917	2
NC_017936	1
NC_017937	5
NC_017938	1
NC_017939	1
NC_017940	73
NC_017967	1
NC_017970	1
NC_017977	1
NC_017979	12
NC_017982	3
NC_017987	2
NC_017988	1
NC_017989	1
NC_017990	1
NC_017991	1
NC_017993	3
NC_017994	2
NC_017995	2
NC_017996	2
NC_017997	2
NC_018070	1
NC_018071	2
NC_018072	2
NC_018074	1
NC_018075	4
NC_018076	3
NC_018082	1
NC_018090	2
NC_018091	1
NC_018093	1
NC_018102	1
NC_018105	2
NC_018136	1
NC_018137	1
NC_018151	2
NC_018173	2
NC_018174	2
NC_018175	2
NC_018176	1
NC_018226	1
NC_018381	4
NC_018382	1
NC_018383	1
NC_018384	1
NC_018399	2
NC_018400	1
NC_018402	1
NC_018403	1
NC_018448	2
NC_018449	2
NC_018450	2
NC_018453	1
NC_018455	1
NC_018456	1
NC_018457	2
NC_018458	2
NC_018460	1
NC_018461	1
NC_018462	1
NC_018463	1
NC_018464	1
NC_018465	1
NC_018476	1
NC_018477	1
NC_018481	2
NC_018482	1
NC_018483	2
NC_018484	1
NC_018504	67
NC_018505	3
NC_018506	1
NC_018519	7
NC_018530	1
NC_018570	1
NC_018571	2
NC_018572	1
NC_018573	1
NC_018574	1
NC_018575	1
NC_018576	2
NC_018577	2
NC_018578	2
NC_018579	2
NC_018613	2
NC_018614	1
NC_018615	2
NC_018616	4
NC_018628	1
NC_018629	2
NC_018668	1
NC_018671	1
NC_018702	3
NC_018703	2
NC_018705	1
NC_018710	1
NC_018711	1
NC_018713	1
NC_018714	1
NC_018715	2
NC_018716	2
NC_018717	1
NC_018718	2
NC_018833	1
NC_018858	3
NC_018864	1
NC_018869	1
NC_018871	3
NC_018872	1
NC_018874	102
NC_018875	76
NC_018935	1
NC_019023	2
NC_019024	1
NC_019025	2
NC_019026	2
NC_019027	2
NC_019028	2
NC_019029	1
NC_019030	1
NC_019031	1
NC_019034	2
NC_019035	2
NC_019036	2
NC_019409	1
NC_019412	1
NC_019415	1
NC_019491	109
NC_019492	5
NC_019493	1
NC_019494	2
NC_019495	136
NC_019497	1
NC_019498	1
NC_019499	1
NC_019531	3
NC_019532	1
NC_019546	1
NC_019547	1
NC_019559	83
NC_019568	2
NC_019569	2
NC_019712	2
NC_019843	1
NC_019844	2
NC_019850	1
NC_019851	2
NC_019852	1
NC_019853	2
NC_019854	1
NC_019855	3
NC_019856	3
NC_019857	3
NC_019858	1
NC_019945	89
NC_019946	2
NC_019947	2
NC_020065	2
NC_020066	3
NC_020067	2
NC_020068	2
NC_020069	4
NC_020071	2
NC_020072	1
NC_020073	1
NC_020074	11
NC_020084	1
NC_020085	4
NC_020099	1
NC_020100	1
NC_020101	1
NC_020102	1
NC_020103	1
NC_020104	117
NC_020105	1
NC_020106	1
NC_020231	108
NC_020234	1
NC_020235	1
NC_020236	2
NC_020252	1
NC_020253	2
NC_020254	2
NC_020255	2
NC_020256	2
NC_020257	2
NC_020415	3
NC_020439	1
NC_020440	1
NC_020441	1
NC_020442	1
NC_020443	1
NC_020444	1
NC_020445	1
NC_020446	1
NC_020447	1
NC_020469	2
NC_020470	1
NC_020471	1
NC_020472	2
NC_020473	1
NC_020474	58
NC_020475	1
NC_020485	12
NC_020487	25
NC_020498	1
NC_020499	2
NC_020500	1
NC_020501	3
NC_020502	1
NC_020803	4
NC_020804	4
NC_020805	5
NC_020806	3
NC_020807	4
NC_020808	3
NC_020809	5
NC_020810	4
NC_020840	29
NC_020852	105
NC_020864	94
NC_020869	19
NC_020889	1
NC_020890	2
NC_020896	1
NC_020897	1
NC_020898	1
NC_020899	2
NC_020900	2
NC_020901	3
NC_020902	1
NC_020903	1
NC_020904	1
NC_020928	3
NC_020996	2
NC_020997	1
NC_020999	3
NC_021065	1
NC_021069	1
NC_021074	2
NC_021094	1
NC_021095	1
NC_021096	1
NC_021097	1
NC_021098	1
NC_021099	1
NC_021147	1
NC_021148	1
NC_021153	1
NC_021154	1
NC_021168	19
NC_021178	2
NC_021197	1
NC_021201	1
NC_021202	2
NC_021203	2
NC_021204	1
NC_021205	2
NC_021206	1
NC_021220	1
NC_021221	18
NC_021222	1
NC_021223	2
NC_021242	1
NC_021244	1
NC_021245	2
NC_021246	7
NC_021247	5
NC_021248	10
NC_021249	6
NC_021312	125
NC_021333	9
NC_021341	2
NC_021472	2
NC_021480	1
NC_021481	3
NC_021482	1
NC_021483	1
NC_021484	3
NC_021541	1
NC_021543	1
NC_021544	1
NC_021545	1
NC_021547	1
NC_021548	1
NC_021549	1
NC_021550	1
NC_021551	1
NC_021564	2
NC_021565	2
NC_021566	1
NC_021567	1
NC_021568	1
NC_021579	1
NC_021580	1
NC_021581	1
NC_021584	1
NC_021585	1
NC_021586	1
NC_021587	1
NC_021588	1
NC_021590	1
NC_021625	1
NC_021626	1
NC_021628	1
NC_021629	1
NC_021630	1
NC_021631	1
NC_021633	1
NC_021635	1
NC_021705	1
NC_021706	1
NC_021719	2
NC_021735	1
NC_021736	1
NC_021786	1
NC_021851	1
NC_021858	1018
NC_021873	1
NC_021874	1
NC_021901	41
NC_021923	95
NC_021924	90
NC_021926	1
NC_021928	1
NC_021930	1
NC_022002	2
NC_022003	2
NC_022004	1
NC_022005	2
NC_022006	1
NC_022007	2
NC_022008	2
NC_022037	1
NC_022038	1
NC_022039	1
NC_022072	3
NC_022073	2
NC_022089	3
NC_022095	3
NC_022098	1323
NC_022103	2
NC_022104	2
NC_022127	1
NC_022128	1
NC_022129	2
NC_022229	2
NC_022230	2
NC_022233	46
NC_022249	1
NC_022250	1
NC_022251	1
NC_022252	1
NC_022253	1
NC_022266	17
NC_022332	1
NC_022365	1
NC_022373	2
NC_022517	2
NC_022518	1
NC_022519	3
NC_022553	1
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022559	1
NC_022560	1
NC_022561	1
NC_022562	1
NC_022563	114
NC_022564	2
NC_022580	3
NC_022581	4
NC_022586	3
NC_022595	1
NC_022596	1
NC_022597	1
NC_022611	1
NC_022612	13
NC_022613	16
NC_022614	1
NC_022615	1
NC_022616	1
NC_022617	1
NC_022619	1
NC_022620	1
NC_022621	1
NC_022622	1
NC_022623	1
NC_022624	1
NC_022625	1
NC_022626	1
NC_022627	1
NC_022628	1
NC_022629	1
NC_022630	1
NC_022632	1
NC_022633	1
NC_022634	1
NC_022635	1
NC_022637	1
NC_022638	1
NC_022639	1
NC_022640	1
NC_022641	1
NC_022642	1
NC_022644	2
NC_022645	1
NC_022646	73
NC_022647	1
NC_022745	1
NC_022748	3
NC_022755	4
NC_022787	2
NC_022789	1
NC_022798	1
NC_022799	1
NC_022800	2
NC_022801	1
NC_022802	1
NC_022892	2
NC_022894	5
NC_022895	1
NC_022896	1
NC_022897	2
NC_022919	1
NC_022961	2
NC_022978	3
NC_022990	4
NC_023008	4
NC_023014	1
NC_023016	1
NC_023017	1
NC_023020	3
NC_023021	1
NC_023022	1
NC_023023	2
NC_023034	2
NC_023038	1
NC_023039	1
NC_023040	1
NC_023041	1
NC_023042	2
NC_023043	1
NC_023153	1
NC_023154	1
NC_023157	1
NC_023158	1
NC_023159	1
NC_023160	1
NC_023161	1
NC_023162	1
NC_023175	1
NC_023176	1
NC_023177	95
NC_023178	1
NC_023292	1
NC_023295	1
NC_023296	1
NC_023298	1
NC_023299	1
NC_023300	1
NC_023301	1
NC_023303	1
NC_023306	1
NC_023308	1
NC_023309	1
NC_023310	1
NC_023312	2
NC_023339	2
NC_023420	1
NC_023421	1
NC_023422	1
NC_023423	276
NC_023424	1
NC_023425	1
NC_023426	4
NC_023427	2
NC_023428	2
NC_023429	3
NC_023430	1
NC_023431	2
NC_023432	1
NC_023433	2
NC_023434	2
NC_023436	2
NC_023439	1
NC_023440	1
NC_023441	3
NC_023442	75
NC_023443	1
NC_023483	1
NC_023484	1
NC_023485	1
NC_023486	1
NC_023487	1
NC_023488	1
NC_023489	1
NC_023490	1
NC_023491	1
NC_023492	1
NC_023493	1
NC_023494	1
NC_023495	1
NC_023496	1
NC_023547	2
NC_023611	36
NC_023613	47
NC_023615	37
NC_023626	1
NC_023627	1
NC_023628	1
NC_023629	2
NC_023630	2
NC_023631	1
NC_023632	2
NC_023633	1
NC_023634	1
NC_023635	1
NC_023636	2
NC_023637	1
NC_023638	1
NC_023639	298
NC_023641	1
NC_023673	2
NC_023674	2
NC_023675	2
NC_023676	1
NC_023677	67
NC_023680	1
NC_023681	107
NC_023682	2
NC_023683	2
NC_023684	1
NC_023685	1
NC_023760	1
NC_023761	2
NC_023762	1
NC_023763	1
NC_023764	1
NC_023765	1
NC_023766	1
NC_023812	2
NC_023813	1
NC_023814	1
NC_023815	1
NC_023816	1
NC_023818	1
NC_023819	1
NC_023822	1
NC_023841	28
NC_023842	2
NC_023843	2
NC_023844	2
NC_023845	2
NC_023848	84
NC_023849	2
NC_023850	1
NC_023851	1
NC_023852	3
NC_023853	1
NC_023854	2
NC_023855	1
NC_023858	1
NC_023860	1
NC_023861	1
NC_023864	1
NC_023866	1
NC_023868	1
NC_023869	1
NC_023870	2
NC_023871	2
NC_023872	1
NC_023873	2
NC_023874	1
NC_023875	1
NC_023876	1
NC_023877	2
NC_023878	2
NC_023879	2
NC_023880	1
NC_023881	1
NC_023882	2
NC_023883	2
NC_023884	2
NC_023885	1
NC_023886	1
NC_023887	2
NC_023888	1
NC_023891	3
NC_023892	2
NC_023893	1
NC_023894	2
NC_023895	3
NC_023896	1
NC_023983	2
NC_023984	1
NC_023985	1
NC_023986	2
NC_023987	1
NC_023988	1
NC_023989	1
NC_024009	2
NC_024010	1
NC_024011	1
NC_024012	1
NC_024013	2
NC_024014	1
NC_024016	1
NC_024017	1
NC_024018	1
NC_024031	1
NC_024070	1
NC_024071	2
NC_024073	1
NC_024074	1
NC_024076	1
NC_024077	1
NC_024078	1
NC_024111	2
NC_024112	1
NC_024113	1
NC_024114	1
NC_024115	1
NC_024116	2
NC_024118	2
NC_024119	2
NC_024120	1
NC_024150	13
NC_024151	1
NC_024296	3
NC_024297	2
NC_024298	1
NC_024299	1
NC_024300	2
NC_024301	2
NC_024303	35
NC_024304	2
NC_024305	2
NC_024306	57
NC_024372	1
NC_024373	1
NC_024376	4
NC_024377	1
NC_024382	29
NC_024443	1
NC_024445	1
NC_024446	23
NC_024447	15
NC_024449	2
NC_024450	83
NC_024451	70
NC_024452	2
NC_024453	2
NC_024454	1
NC_024455	1
NC_024457	1
NC_024458	2
NC_024471	1
NC_024472	3
NC_024473	4
NC_024474	23
NC_024476	1
NC_024477	1
NC_024478	3
NC_024479	2
NC_024480	1
NC_024481	1
NC_024482	1
NC_024483	2
NC_024484	2
NC_024485	2
NC_024486	15
NC_024487	3
NC_024488	2
NC_024489	2
NC_024490	1
NC_024491	2
NC_024492	1
NC_024493	1
NC_024495	1
NC_024496	1
NC_024497	1
NC_024498	3
NC_024499	1
NC_024500	1
NC_024501	2
NC_024502	3
NC_024503	1
NC_024504	1
NC_024505	1
NC_024506	1
NC_024507	1
NC_024508	1
NC_024509	1
NC_024625	118
NC_024684	10
NC_024685	1
NC_024686	2
NC_024689	2
NC_024690	1
NC_024691	2
NC_024692	43
NC_024693	1
NC_024694	2
NC_024696	55
NC_024697	123
NC_024699	2
NC_024700	2
NC_024701	2
NC_024702	4
NC_024703	1
NC_024704	1
NC_024705	1
NC_024706	1
NC_024707	1
NC_024708	1
NC_024709	3
NC_024710	1
NC_024765	1
NC_024766	1
NC_024767	1
NC_024768	1
NC_024769	1
NC_024770	1
NC_024771	72
NC_024772	2
NC_024773	1
NC_024774	2
NC_024775	2
NC_024776	2
NC_024778	3
NC_024779	2
NC_024781	4
NC_024805	1
NC_024806	1
NC_024808	1
NC_024809	2
NC_024810	2
NC_024886	1
NC_024887	2
NC_024888	2
NC_024889	1
NC_024890	1
NC_024891	1
NC_024893	1
NC_024894	2
NC_024895	2
NC_024906	3
NC_024907	2
NC_024908	1
NC_024909	2
NC_024910	1
NC_024911	1
NC_024912	1
NC_024913	1
NC_024914	1
NC_024916	1
NC_024917	1
NC_024918	1
NC_024919	1
NC_024920	1
NC_025112	2
NC_025113	3
NC_025114	1
NC_025214	2
NC_025215	1
NC_025216	1
NC_025217	1
NC_025218	2
NC_025219	1
NC_025244	1
NC_025246	2
NC_025247	1
NC_025250	1
NC_025251	3
NC_025252	2
NC_025253	4
NC_025254	1
NC_025255	3
NC_025256	3
NC_025257	71
NC_025259	1
NC_025265	1
NC_025266	1
NC_025340	3
NC_025341	5
NC_025342	5
NC_025343	1
NC_025344	5
NC_025345	3
NC_025346	3
NC_025347	4
NC_025348	4
NC_025349	3
NC_025350	3
NC_025351	4
NC_025352	3
NC_025353	5
NC_025355	3
NC_025356	4
NC_025357	2
NC_025358	4
NC_025359	4
NC_025360	4
NC_025361	3
NC_025362	4
NC_025363	2
NC_025364	5
NC_025365	3
NC_025366	1
NC_025367	2
NC_025368	2
NC_025370	2
NC_025371	4
NC_025373	4
NC_025376	2
NC_025377	5
NC_025378	4
NC_025379	3
NC_025380	2
NC_025381	2
NC_025382	4
NC_025383	4
NC_025384	3
NC_025385	5
NC_025386	4
NC_025387	4
NC_025388	2
NC_025389	7
NC_025390	4
NC_025391	4
NC_025393	2
NC_025394	4
NC_025395	1
NC_025396	4
NC_025397	5
NC_025399	3
NC_025400	4
NC_025401	4
NC_025402	4
NC_025403	4
NC_025404	4
NC_025405	4
NC_025406	4
NC_025407	3
NC_025408	3
NC_025410	4
NC_025411	2
NC_025412	231
NC_025432	1
NC_025435	4
NC_025468	1
NC_025469	1
NC_025474	1
NC_025475	1
NC_025477	1
NC_025478	1
NC_025479	1
NC_025480	2
NC_025481	1
NC_025482	1
NC_025483	1
NC_025485	1
NC_025486	1
NC_025487	1
NC_025488	1
NC_025489	1
NC_025490	1
NC_025491	1
NC_025492	1
NC_025493	1
NC_025672	1
NC_025673	1
NC_025674	4
NC_025675	1
NC_025676	1
NC_025677	1
NC_025678	13
NC_025679	1
NC_025680	2
NC_025681	2
NC_025682	3
NC_025683	1
NC_025684	1
NC_025705	2
NC_025706	2
NC_025707	5
NC_025708	2
NC_025709	3
NC_025710	1
NC_025711	2
NC_025712	2
NC_025713	2
NC_025714	1
NC_025715	3
NC_025716	3
NC_025717	2
NC_025718	2
NC_025719	1
NC_025720	2
NC_025722	2
NC_025723	1
NC_025724	2
NC_025725	2
NC_025726	2
NC_025727	1
NC_025728	2
NC_025729	2
NC_025730	1
NC_025731	2
NC_025732	1
NC_025733	2
NC_025734	2
NC_025735	2
NC_025736	1
NC_025737	2
NC_025738	1
NC_025741	1
NC_025788	1
NC_025789	2
NC_025790	2
NC_025792	1
NC_025793	1
NC_025794	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	1
NC_025799	1
NC_025800	1
NC_025801	1
NC_025802	1
NC_025803	1
NC_025804	1
NC_025805	1
NC_025807	1
NC_025808	1
NC_025810	1
NC_025811	2
NC_025821	1
NC_025825	1
NC_025831	1
NC_025832	1
NC_025833	1
NC_025834	2
NC_025835	1
NC_025836	1
NC_025837	3
NC_025838	1
NC_025839	1
NC_025840	1
NC_025841	1
NC_025842	1
NC_025843	1
NC_025844	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025849	1
NC_025850	1
NC_025851	1
NC_025852	1
NC_025853	1
NC_025889	2
NC_025890	1
NC_025891	1
NC_025893	3
NC_025894	2
NC_025895	2
NC_025898	2
NC_025899	1
NC_025959	2
NC_025960	112
NC_025961	1
NC_025962	17
NC_025963	107
NC_025964	2
NC_025965	3
NC_025966	1
NC_025967	3
NC_026011	1
NC_026012	2
NC_026018	1
NC_026019	1
NC_026020	1
NC_026135	2
NC_026136	1
NC_026138	1
NC_026139	1
NC_026140	2
NC_026141	2
NC_026143	1
NC_026144	2
NC_026161	2
NC_026162	1
NC_026163	2
NC_026164	2
NC_026165	1
NC_026166	2
NC_026167	2
NC_026168	2
NC_026169	2
NC_026170	1
NC_026187	1
NC_026238	2
NC_026239	3
NC_026240	1
NC_026241	2
NC_026242	24
NC_026243	2
NC_026244	2
NC_026245	2
NC_026246	2
NC_026247	1
NC_026248	2
NC_026249	1
NC_026250	1
NC_026251	1
NC_026252	1
NC_026253	2
NC_026254	1
NC_026255	2
NC_026256	2
NC_026257	1
NC_026258	2
NC_026259	2
NC_026260	2
NC_026261	2
NC_026262	2
NC_026263	1
NC_026264	3
NC_026265	2
NC_026266	1
NC_026267	2
NC_026268	103
NC_026269	1
NC_026270	3
NC_026271	2
NC_026272	2
NC_026273	3
NC_026274	2
NC_026275	2
NC_026276	2
NC_026277	2
NC_026278	2
NC_026279	1
NC_026280	2
NC_026281	1
NC_026282	1
NC_026314	1
NC_026315	1
NC_026316	1
NC_026317	2
NC_026318	1
NC_026319	2
NC_026320	2
NC_026421	50
NC_026422	1
NC_026423	1
NC_026424	1
NC_026425	1
NC_026426	1
NC_026428	1
NC_026430	90
NC_026431	1
NC_026432	1
NC_026435	1
NC_026436	1
NC_026437	1
NC_026438	1
NC_026439	3
NC_026440	1281
NC_026470	1
NC_026472	1
NC_026473	2
NC_026508	1
NC_026509	2
NC_026511	100
NC_026512	2
NC_026513	1
NC_026514	2
NC_026592	2
NC_026615	1
NC_026616	3
NC_026617	1
NC_026618	2
NC_026619	2
NC_026620	1
NC_026623	1
NC_026624	1
NC_026625	2
NC_026626	2
NC_026627	2
NC_026628	2
NC_026629	2
NC_026630	1
NC_026631	1
NC_026632	1
NC_026633	2
NC_026634	2
NC_026635	1
NC_026636	2
NC_026637	2
NC_026638	2
NC_026639	2
NC_026640	2
NC_026641	1
NC_026642	2
NC_026643	2
NC_026645	2
NC_026646	2
NC_026647	2
NC_026648	2
NC_026649	1
NC_026650	1
NC_026651	2
NC_026652	2
NC_026654	2
NC_026662	3
NC_026663	2
NC_026664	2
NC_026665	1
NC_026732	4
NC_026733	1
NC_026759	1
NC_026760	1
NC_026761	2
NC_026762	2
NC_026763	2
NC_026764	2
NC_026765	2
NC_026766	3
NC_026767	2
NC_026768	2
NC_026769	3
NC_026770	2
NC_026771	4
NC_026797	1
NC_026798	2
NC_026799	1
NC_026800	1
NC_026801	1
NC_026806	2
NC_026807	2
NC_026808	2
NC_026809	1
NC_026810	2
NC_026811	1
NC_026812	5
NC_026813	1
NC_026814	2
NC_026815	1
NC_026816	2
NC_026817	2
NC_026818	2
NC_026819	1
NC_026820	1
NC_026821	1
NC_026822	1
NC_026823	1
NC_026824	1
NC_026825	1
NC_026826	1
NC_026827	1
NC_026828	1
NC_026829	1
NC_026921	1
NC_026922	108
NC_026942	1
NC_026943	2
NC_026944	3
NC_026945	2
NC_026946	2
NC_026947	1
NC_026954	1
NC_026955	1
NC_027016	130
NC_027026	1
NC_027040	2
NC_027054	1
NC_027059	1
NC_027117	1
NC_027121	2
NC_027122	2
NC_027123	1
NC_027124	2
NC_027126	1
NC_027127	1
NC_027128	1
NC_027129	2
NC_027131	1
NC_027133	1
NC_027134	2
NC_027135	1
NC_027136	1
NC_027137	1
NC_027138	1
NC_027139	1
NC_027140	1
NC_027142	1
NC_027196	2
NC_027197	2
NC_027198	2
NC_027199	2
NC_027208	2
NC_027209	2
NC_027210	1
NC_027211	3
NC_027212	2
NC_027213	62
NC_027214	1
NC_027215	2
NC_027221	2
NC_027222	1
NC_027426	2
NC_027427	2
NC_027428	2
NC_027429	1
NC_027431	1
NC_027527	2
NC_027528	2
NC_027529	1
NC_027530	1
NC_027531	2
NC_027533	2
NC_027534	1
NC_027535	1
NC_027536	1
NC_027537	1
NC_027538	1
NC_027539	1
NC_027540	1
NC_027541	1
NC_027542	1
NC_027543	1
NC_027544	1
NC_027545	1
NC_027546	1
NC_027547	1
NC_027548	1
NC_027549	1
NC_027550	1
NC_027551	1
NC_027552	1
NC_027553	1
NC_027554	1
NC_027555	1
NC_027556	1
NC_027557	1
NC_027558	1
NC_027559	1
NC_027560	1
NC_027561	1
NC_027562	1
NC_027563	1
NC_027564	1
NC_027565	1
NC_027566	1
NC_027567	1
NC_027568	1
NC_027569	1
NC_027570	1
NC_027571	1
NC_027572	1
NC_027573	1
NC_027574	1
NC_027576	1
NC_027619	1
NC_027631	1
NC_027632	2
NC_027701	1
NC_027703	3
NC_027705	13
NC_027706	1
NC_027707	103
NC_027708	12
NC_027709	1
NC_027710	2
NC_027711	1
NC_027712	4
NC_027713	1
NC_027714	2
NC_027716	1
NC_027717	1
NC_027718	1
NC_027719	2
NC_027720	1
NC_027776	2
NC_027777	1
NC_027778	46
NC_027779	3
NC_027780	1
NC_027781	2
NC_027782	2
NC_027783	2
NC_027784	1
NC_027785	2
NC_027786	2
NC_027787	2
NC_027788	1
NC_027789	2
NC_027790	1
NC_027791	1
NC_027792	2
NC_027793	1
NC_027794	1
NC_027795	2
NC_027796	1
NC_027797	2
NC_027798	2
NC_027799	1
NC_027800	2
NC_027801	1
NC_027802	1
NC_027803	1
NC_027804	1
NC_027806	1
NC_027807	1
NC_027808	1
NC_027809	1
NC_027811	1
NC_027812	1
NC_027813	1
NC_027814	1
NC_027815	1
NC_027816	1
NC_027817	1
NC_027818	1
NC_027819	1
NC_027820	2
NC_027821	2
NC_027822	1
NC_027823	1
NC_027867	455
NC_027892	3
NC_027915	1
NC_027916	69
NC_027917	1
NC_027918	1
NC_027919	1
NC_027920	1
NC_027921	1
NC_027922	1
NC_027923	97
NC_027924	4
NC_027925	187
NC_027926	1
NC_027927	1
NC_027928	1
NC_027929	1
NC_027930	1
NC_027998	1
NC_027999	1
NC_028044	2
NC_028045	2
NC_028046	2
NC_028091	107
NC_028092	102
NC_028093	98
NC_028094	57
NC_028097	1
NC_028098	2
NC_028099	10
NC_028103	17
NC_028104	27
NC_028105	17
NC_028106	3
NC_028107	18
NC_028108	147
NC_028110	118
NC_028111	2
NC_028112	95
NC_028113	19
NC_028114	2
NC_028115	1
NC_028116	1
NC_028117	1
NC_028119	2
NC_028120	3
NC_028122	2
NC_028123	1
NC_028124	2
NC_028125	2
NC_028126	3
NC_028127	1
NC_028128	1
NC_028130	1
NC_028133	1
NC_028134	2
NC_028136	2
NC_028137	1
NC_028138	2
NC_028139	1
NC_028140	2
NC_028141	2
NC_028142	1
NC_028143	2
NC_028144	1
NC_028145	1
NC_028146	1
NC_028230	5
NC_028231	5
NC_028232	4
NC_028234	3
NC_028236	3
NC_028237	3
NC_028238	7
NC_028239	3
NC_028240	1
NC_028241	2
NC_028242	2
NC_028243	3
NC_028244	5
NC_028246	5
NC_028249	5
NC_028250	1
NC_028251	1
NC_028252	1
NC_028253	1
NC_028255	4
NC_028257	5
NC_028258	2
NC_028259	2
NC_028260	1
NC_028261	1
NC_028262	2
NC_028263	4
NC_028264	2
NC_028265	2
NC_028266	2
NC_028267	2
NC_028269	19
NC_028270	4
NC_028362	4
NC_028363	1
NC_028364	1
NC_028365	1
NC_028366	1
NC_028367	1
NC_028368	1
NC_028369	1
NC_028370	1
NC_028371	1
NC_028372	1
NC_028373	1
NC_028374	1
NC_028375	1
NC_028376	1
NC_028377	1
NC_028378	1
NC_028379	92
NC_028380	1
NC_028381	3
