ID	CDSs_PHANOTATE
NC_026271	3
NC_026270	12
NC_026269	6
NC_026267	3
NC_026266	4
NC_026265	4
NC_026264	5
NC_026263	4
NC_026262	3
NC_026260	5
NC_026259	3
NC_026258	4
NC_026257	4
NC_026254	3
NC_026281	1
NC_026283	2
NC_026282	2
NC_026272	3
NC_026261	5
NC_026268	188
NC_026316	5
NC_026315	7
NC_026320	5
NC_026319	6
NC_026318	4
NC_026317	5
NC_026422	1
NC_026423	2
NC_026424	1
NC_026429	1
NC_026426	1
NC_026427	2
NC_026428	2
NC_026425	1
NC_026421	384
NC_026430	204
NC_022580	7
NC_022581	10
NC_022586	5
NC_022595	2
NC_022596	2
NC_022597	1
NC_022611	2
NC_022614	1
NC_022615	3
NC_022617	2
NC_022616	1
NC_022620	1
NC_022623	2
NC_022626	1
NC_022627	1
NC_022628	1
NC_022629	2
NC_022624	3
NC_022621	1
NC_022622	1
NC_022625	1
NC_022630	1
NC_022631	1
NC_022632	3
NC_022644	8
NC_022645	6
NC_022647	10
NC_022646	145
NC_026470	8
NC_026473	6
NC_026472	8
NC_026510	8
NC_026508	5
NC_026511	189
NC_026513	6
NC_026514	6
NC_026512	3
NC_026509	12
NC_022745	1
NC_022748	6
NC_022755	5
NC_022787	12
NC_022789	4
NC_022788	5
NC_022799	4
NC_022798	3
NC_022801	5
NC_022802	4
NC_022800	5
NC_026592	7
NC_026615	3
NC_026616	5
NC_026617	2
NC_026618	3
NC_026619	8
NC_026621	11
NC_026631	4
NC_026630	5
NC_026627	5
NC_026626	2
NC_026654	3
NC_026652	4
NC_026651	4
NC_026649	5
NC_026648	3
NC_026647	3
NC_026653	2
NC_026646	4
NC_026645	2
NC_026643	3
NC_026642	5
NC_026641	4
NC_026639	3
NC_026638	5
NC_026637	3
NC_026636	4
NC_026650	2
NC_026622	10
NC_026640	9
NC_026635	3
NC_026634	2
NC_026633	3
NC_026632	3
NC_026629	3
NC_026628	2
NC_026625	3
NC_026662	7
NC_026664	5
NC_026663	5
NC_026665	11
NC_026732	7
NC_026733	5
NC_026762	7
NC_026759	3
NC_026760	6
NC_026763	5
NC_026761	5
NC_026771	7
NC_026765	9
NC_026764	7
NC_026770	6
NC_026769	6
NC_026768	7
NC_026766	6
NC_022892	9
NC_022893	3
NC_022897	2
NC_022896	4
NC_022895	4
NC_022894	5
NC_022919	1
NC_022961	6
NC_022962	4
NC_022978	10
NC_004553	4
NC_023008	10
NC_023015	7
NC_023014	2
NC_023016	3
NC_023017	4
NC_023020	6
NC_023023	6
NC_026806	4
NC_026811	9
NC_026818	3
NC_026815	4
NC_026816	5
NC_026817	7
NC_026814	4
NC_026813	6
NC_026820	2
NC_026821	1
NC_026822	1
NC_026823	1
NC_026827	1
NC_026828	1
NC_026829	1
NC_026830	1
NC_026825	1
NC_026824	2
NC_026826	1
NC_026819	10
NC_026809	4
NC_026810	5
NC_026808	4
NC_026807	4
NC_026812	9
NC_023021	6
NC_023022	3
NC_023034	4
NC_023039	3
NC_023040	4
NC_023043	2
NC_023041	1
NC_023042	3
NC_023038	6
NC_023153	9
NC_023154	1
NC_023155	3
NC_023156	4
NC_023157	4
NC_023158	3
NC_023159	3
NC_023160	4
NC_023161	3
NC_026921	4
NC_017859	6
NC_023175	2
NC_023176	4
NC_023178	9
NC_023177	179
NC_023292	2
NC_026922	241
NC_027554	1
NC_027555	1
NC_027556	1
NC_027557	1
NC_027558	1
NC_027559	2
NC_027560	1
NC_027561	2
NC_027562	1
NC_036581	2
NC_036580	6
NC_018714	5
NC_018451	2
NC_018453	6
NC_032480	1
NC_036588	7
NC_018573	3
NC_018574	3
NC_023639	1274
NC_007557	1
NC_007558	1
NC_008175	2
NC_007923	8
NC_012869	6
NC_015488	4
NC_015489	6
NC_007752	1
NC_008017	7
NC_008716	7
NC_012910	16
NC_009548	5
NC_015396	5
NC_015398	142
NC_015395	2
NC_005990	1
NC_005991	1
NC_003753	5
NC_003624	6
NC_003436	11
NC_004179	1
NC_007546	1
NC_011086	4
NC_011050	4
NC_004157	2
NC_002035	2
NC_003466	2
NC_007590	1
NC_007591	2
NC_003570	7
NC_003568	4
NC_010238	4
NC_010833	5
NC_008306	3
NC_009245	1
NC_003493	5
NC_001408	7
NC_002038	2
NC_011280	8
NC_002040	4
NC_002039	3
NC_003382	6
NC_004607	5
NC_001441	4
NC_009017	8
NC_009903	5
NC_009944	5
NC_009945	1
NC_003628	4
NC_008348	282
NC_003620	4
NC_001983	6
NC_002251	11
NC_001427	3
NC_011096	6
NC_011097	14
NC_002556	4
NC_001841	1
NC_001926	1
NC_005321	5
NC_001560	7
NC_004812	136
NC_006151	136
NC_011106	5
NC_007605	273
NC_003470	1
NC_010744	1
NC_005238	1
NC_005811	6
NC_001438	7
NC_008293	199
NC_011109	11
NC_003708	5
NC_003709	7
NC_003803	7
NC_003804	6
NC_002229	287
NC_002577	216
NC_003464	3
NC_003465	2
NC_001522	13
NC_024457	4
NC_003748	10
NC_001356	11
NC_001355	11
NC_002984	4
NC_002985	6
NC_016984	5
NC_007156	2
NC_007163	2
NC_008736	2
NC_008169	3
NC_006637	60
NC_014646	3
NC_003093	8
NC_014711	2
NC_006063	10
NC_003092	11
NC_001642	6
NC_005287	4
NC_006057	3
NC_016991	15
NC_008737	2
NC_006559	4
NC_007648	1
NC_007922	9
NC_009013	6
NC_001873	5
NC_002559	1
NC_003745	3
NC_004729	6
NC_006657	69
NC_008297	10
NC_006384	4
NC_007725	4
NC_007711	7
NC_006642	40
NC_006633	95
NC_003737	2
NC_003357	5
NC_005954	4
NC_006272	1
NC_003445	5
NC_003461	9
NC_014967	5
NC_016992	12
NC_016994	13
NC_016995	14
NC_016996	14
NC_007670	1
NC_007755	1
NC_005976	1
NC_007180	3
NC_009247	2
NC_008298	9
NC_006634	64
NC_006636	58
NC_006641	62
NC_006653	103
NC_006654	48
NC_006655	51
NC_006656	46
NC_014665	8
NC_014071	4
NC_004756	6
NC_014898	1
NC_003533	2
NC_004147	5
NC_001481	3
NC_003649	3
NC_003651	8
NC_003652	1
NC_003653	1
NC_007192	5
NC_008520	187
NC_008018	8
NC_008211	313
NC_008020	6
NC_006568	5
NC_008847	10
NC_009606	4
NC_007741	2
NC_004053	5
NC_001710	4
NC_006995	4
NC_006659	174
NC_006660	76
NC_006662	75
NC_006635	111
NC_006650	72
NC_014480	5
NC_004067	5
NC_004074	13
NC_004109	1
NC_010758	3
NC_003654	1
NC_003655	1
NC_003658	4
NC_003678	3
NC_007573	3
NC_003830	6
NC_001500	13
NC_001506	11
NC_001885	9
NC_016999	6
NC_008956	11
NC_007014	5
NC_006955	7
NC_008029	8
NC_003781	2
NC_003625	1
NC_007639	5
NC_006631	4
NC_006638	53
NC_006639	102
NC_006649	114
NC_005812	4
NC_005028	2
NC_003831	6
NC_007338	6
NC_003770	1
NC_003810	7
NC_001785	2
NC_001543	2
NC_017000	6
NC_017001	5
NC_010252	4
NC_010313	5
NC_010702	3
NC_008301	6
NC_010800	13
NC_010712	3
NC_008605	7
NC_008614	5
NC_006998	269
NC_006022	1
NC_006023	1
NC_006010	1
NC_003985	3
NC_003850	2
NC_003860	6
NC_010812	6
NC_010949	4
AC_000012	37
NC_011362	2
NC_005981	5
NC_003865	5
NC_005304	1
NC_003876	3
NC_003877	5
NC_003883	2
NC_003885	1
NC_003889	1
NC_017003	4
NC_017005	7
AC_000002	41
NC_005898	3
NC_005790	4
NC_003529	211
NC_003381	8
NC_010705	1
NC_004110	2
NC_009889	8
NC_014358	4
NC_014359	5
NC_014360	5
NC_014361	10
NC_014092	5
NC_013094	1
NC_013095	3
NC_013098	3
NC_013099	4
NC_013100	4
NC_010987	4
NC_014709	3
NC_014710	2
NC_014712	3
NC_014713	1
NC_014714	1
NC_014715	1
NC_014716	1
NC_009026	4
NC_007380	2
NC_004201	2
NC_009893	5
NC_010988	5
NC_010989	2
NC_010990	1
NC_010991	1
NC_014717	1
NC_013527	6
NC_001442	8
NC_013262	8
NC_010986	3
NC_014521	1
NC_014730	7
NC_014606	2
NC_008947	14
NC_013593	2
NC_008894	12
NC_008895	11
NC_008896	14
NC_008898	11
NC_008902	3
NC_008904	16
NC_008905	13
NC_010165	1
NC_008251	5
NC_013237	14
NC_011591	4
NC_008906	11
NC_008908	13
NC_008910	12
NC_008912	15
NC_008914	11
NC_008917	15
NC_008920	13
NC_006554	3
NC_013058	4
NC_013060	4
NC_008921	11
NC_008922	14
NC_008923	5
NC_008924	7
NC_008927	11
NC_008932	27
NC_008933	6
NC_008936	8
NC_008937	13
NC_008938	13
NC_008941	8
NC_009424	16
NC_007151	214
NC_005220	1
NC_009334	285
NC_006307	1
NC_007662	2
NC_003405	5
NC_012481	5
NC_009647	7
NC_009545	6
NC_009546	5
NC_009547	5
NC_009549	5
NC_003567	4
NC_013075	9
NC_013076	7
NC_009563	7
NC_009564	3
NC_009556	4
NC_009558	5
NC_007655	7
NC_006318	2
NC_007211	5
NC_009539	8
NC_002738	3
NC_012136	4
NC_008299	5
NC_026431	2
NC_008375	4
NC_007653	123
NC_016998	7
NC_017002	6
NC_009010	7
NC_008586	170
NC_004666	10
NC_007757	1
NC_012437	5
NC_008188	9
NC_008552	6
NC_008210	294
NC_008840	6
NC_008842	5
NC_008843	8
NC_008845	8
NC_008846	7
NC_008851	7
NC_008852	8
NC_008854	6
NC_008858	8
NC_008859	10
NC_011135	6
NC_008861	9
NC_008863	7
NC_008864	8
NC_008866	9
NC_008869	10
NC_008870	13
NC_008873	11
NC_013096	4
NC_017830	7
NC_017824	5
NC_017826	191
NC_017828	6
NC_017823	5
NC_017829	6
NC_008876	8
NC_008878	10
NC_008881	15
NC_008885	10
NC_008887	9
NC_008889	15
NC_008890	15
NC_003463	1
NC_014609	4
NC_016136	12
NC_009731	5
NC_004660	7
NC_005228	2
NC_004807	6
NC_003005	5
NC_011525	7
NC_011639	10
NC_010248	3
NC_010250	3
NC_010251	3
NC_010249	2
NC_010256	2
NC_006273	364
NC_015655	10
NC_011643	5
NC_011644	170
NC_016142	6
NC_016143	5
NC_003670	8
NC_006025	1
NC_003473	4
NC_003476	4
NC_014326	10
NC_014327	3
NC_012557	7
NC_012909	4
NC_026434	1
NC_026435	2
NC_026436	1
NC_026437	1
NC_026438	1
NC_001351	1
NC_005807	4
NC_010745	1
NC_004638	4
NC_004644	6
NC_005235	1
NC_012776	3
NC_009489	11
NC_007544	1
NC_003730	2
NC_003731	3
NC_002306	14
NC_010247	2
NC_001414	17
NC_005855	5
NC_002034	3
NC_004009	3
NC_003659	2
NC_015691	9
NC_015692	8
NC_001753	4
NC_001930	6
NC_006458	3
NC_001359	4
NC_001931	4
NC_009252	3
NC_005302	1
NC_003514	3
NC_002187	5
NC_003006	3
NC_001507	5
NC_003011	2
NC_003012	1
NC_003009	2
NC_003566	5
NC_004016	3
NC_004159	1
NC_005300	2
NC_010294	4
NC_010314	4
NC_010315	6
NC_010316	3
NC_010317	4
NC_010318	4
NC_007383	192
NC_002030	1
NC_004044	4
NC_004544	7
NC_001786	5
NC_001932	5
NC_002323	3
AC_000007	47
NC_010319	2
NC_010703	3
NC_010648	7
NC_001539	5
NC_010714	6
NC_010591	1
NC_010667	1
NC_003862	5
NC_002327	4
NC_002351	5
NC_002359	6
NC_002160	11
NC_015706	6
NC_015718	5
NC_009892	6
NC_010739	9
NC_002325	7
NC_002531	182
NC_003010	2
NC_001439	5
NC_004500	7
NC_006062	5
NC_005635	5
NC_011616	246
NC_013461	2
NC_001556	6
NC_009536	7
NC_001944	4
NC_008913	8
NC_012561	6
NC_008585	16
NC_001617	4
NC_004145	2
NC_003820	7
NC_010704	1
NC_001828	5
NC_005136	2
NC_012585	10
NC_006007	1
NC_003645	3
NC_002356	7
NC_007724	5
NC_008837	7
NC_008838	9
NC_008841	10
NC_008849	9
NC_008850	9
NC_008855	12
NC_001465	3
NC_003379	9
NC_001746	2
NC_003657	1
NC_005320	4
NC_001671	2
NC_008856	9
NC_008874	12
NC_008875	11
NC_008877	12
NC_008879	5
NC_008882	14
NC_008886	14
NC_006012	1
NC_004146	1
NC_006358	6
NC_003523	1
NC_003778	1
NC_003971	1
NC_003619	4
NC_005817	2
NC_005818	5
NC_005819	5
NC_008897	15
NC_008903	14
NC_008907	14
NC_008915	16
NC_008916	15
NC_008918	16
NC_008929	21
NC_001641	3
NC_001868	5
NC_005074	5
NC_005850	4
NC_005851	6
NC_005853	6
NC_011501	2
NC_011502	1
NC_012639	197
NC_009947	1
NC_008935	11
NC_015877	1
NC_015878	1
NC_015883	1
NC_003548	1
NC_003501	3
NC_007290	5
NC_007744	1
NC_004715	7
NC_003479	1
NC_007638	5
NC_009553	4
NC_009528	8
NC_014823	3
NC_016157	10
NC_008980	22
NC_008990	18
NC_008997	28
NC_001780	6
NC_001990	4
NC_005084	13
NC_005046	4
NC_005048	4
NC_005049	6
NC_023812	6
NC_004904	5
NC_004903	7
NC_005359	5
NC_004828	5
NC_008040	1
NC_009894	1
NC_008041	3
NC_001357	12
NC_003498	11
NC_004121	3
NC_003554	9
NC_005874	6
NC_016417	8
NC_011181	5
NC_004581	8
NC_005895	6
NC_003532	7
NC_003775	4
NC_003633	4
NC_003825	6
NC_011182	6
NC_011187	4
NC_002615	2
NC_003512	5
NC_002470	4
NC_003837	2
NC_001625	10
NC_002026	2
NC_002027	3
NC_008172	1
NC_008174	1
NC_008176	1
NC_004047	3
NC_003617	3
NC_001836	11
NC_001768	2
NC_003483	4
NC_008181	2
NC_006934	11
NC_007729	4
NC_006942	7
NC_007155	2
NC_001502	13
NC_007915	4
NC_002990	2
NC_002991	5
NC_003788	2
NC_003003	1
NC_003004	3
NC_009533	4
NC_010561	17
NC_010647	5
NC_004017	6
NC_004013	2
NC_003433	2
NC_003791	3
NC_004123	6
NC_003855	1
NC_007904	4
NC_006024	1
NC_005174	1
NC_010590	3
NC_012492	5
NC_012484	1
NC_003631	3
NC_003636	1
NC_003637	2
NC_009224	4
NC_005219	2
NC_003418	5
NC_011919	6
NC_011702	8
NC_011704	2
NC_011705	1
NC_012531	4
NC_001615	8
NC_015220	3
NC_001634	10
NC_006643	59
NC_004296	2
NC_006573	2
NC_012536	1
NC_012537	1
NC_003630	5
NC_009354	5
NC_012538	1
NC_012539	1
NC_012540	1
NC_012543	2
NC_012544	1
NC_012545	4
NC_012546	1
NC_002036	8
NC_001343	7
NC_008780	7
NC_007735	6
NC_016081	7
NC_011765	14
NC_012553	4
NC_012554	7
NC_004297	5
NC_021874	2
NC_016082	5
NC_015874	15
NC_008794	4
NC_008880	13
NC_008967	15
NC_016416	8
NC_038011	5
NC_003786	4
NC_003510	6
NC_003792	4
NC_006276	1
NC_006275	1
NC_006952	6
NC_007559	1
NC_010329	8
NC_001575	7
NC_002208	1
NC_002209	1
NC_002204	2
NC_002210	2
NC_010293	6
NC_014739	7
NC_001608	22
NC_006500	1
NC_002207	2
NC_004219	2
NC_006004	1
NC_003842	3
NC_003924	7
NC_004161	26
NC_010356	267
NC_003751	2
NC_003866	4
NC_015843	4
NC_010276	242
NC_010437	12
NC_010620	2
NC_003500	7
NC_010759	2
NC_010760	4
NC_010761	3
NC_006269	2
NC_005997	1
NC_003323	16
NC_001488	14
NC_009448	8
NC_010490	4
NC_010491	2
NC_010308	2
NC_009550	4
NC_009535	5
NC_009644	7
NC_009030	6
NC_010737	9
NC_010738	15
NC_012798	2
NC_005234	1
NC_005233	2
NC_001661	13
NC_010746	1
NC_010747	1
NC_010748	1
NC_010750	1
NC_010753	1
NC_014740	7
NC_014741	7
NC_014742	2
NC_012482	7
NC_004060	5
NC_011345	210
NC_011346	5
NC_011347	7
NC_011349	4
NC_001653	5
NC_003734	1
NC_003898	4
NC_002555	5
NC_001491	180
NC_003015	2
NC_000936	7
NC_004809	6
NC_007592	1
NC_007589	1
NC_010569	7
NC_004220	2
NC_003549	2
NC_003622	3
NC_004063	2
NC_003545	3
NC_003544	5
NC_013414	4
NC_007619	2
NC_007656	1
NC_007658	1
NC_007659	1
NC_007660	2
NC_007664	2
NC_007665	1
NC_004014	7
NC_004724	11
NC_003811	7
NC_004090	5
NC_011539	5
NC_011583	6
NC_004824	6
NC_004825	9
NC_005031	5
NC_011423	150
NC_003840	11
NC_003482	3
NC_001793	2
NC_003626	9
NC_004039	3
NC_007553	1
NC_007554	1
NC_007666	2
NC_007668	1
NC_007669	2
NC_007671	2
NC_007415	2
NC_012636	2
NC_011503	1
NC_011504	1
NC_011506	1
NC_011508	1
NC_011509	2
NC_003491	8
NC_002634	3
NC_007017	6
NC_001486	2
NC_007150	12
NC_003844	2
NC_007067	6
NC_006948	6
NC_007748	1
NC_007754	1
NC_007756	2
NC_007742	2
NC_007743	2
NC_007746	2
NC_007747	2
NC_013103	3
NC_008171	1
NC_004210	1
NC_005223	1
NC_002058	6
NC_003224	3
NC_003805	7
NC_004515	6
NC_011510	1
NC_017085	11
NC_017714	14
NC_017716	15
NC_016660	4
NC_007018	5
NC_006555	5
NC_003821	6
NC_004909	1
NC_004910	1
NC_004912	1
NC_007030	25
NC_007031	29
NC_007032	40
NC_007033	35
NC_007040	62
NC_007041	54
NC_007028	14
NC_014977	1
NC_005497	6
NC_002049	6
NC_002358	4
NC_008872	10
NC_002657	4
NC_001593	15
NC_016403	6
NC_016404	5
NC_017084	2
NC_017091	4
NC_007376	1
NC_007377	2
NC_007375	2
NC_004051	1
NC_007357	1
NC_007359	1
NC_005977	2
NC_008039	1
NC_008178	1
NC_008179	1
NC_006567	2
NC_007563	2
NC_003562	5
NC_007222	3
NC_013415	6
NC_013455	8
NC_010754	3
NC_005237	2
NC_001545	2
NC_002532	9
NC_012485	8
NC_012486	9
NC_016405	4
NC_015936	4
NC_007360	1
NC_007364	2
NC_007366	1
NC_007367	2
NC_007368	1
NC_007369	2
NC_013774	3
NC_007561	1
NC_007564	1
NC_007565	1
NC_007568	2
NC_007026	3
NC_007027	1
NC_007193	9
NC_016962	5
NC_014075	7
NC_014096	7
NC_009243	2
NC_004751	9
NC_002198	10
NC_007370	2
NC_007454	11
NC_007020	6
NC_002633	6
NC_006950	2
NC_001933	6
NC_013802	6
NC_008393	3
NC_006964	5
NC_006965	5
NC_007433	2
NC_008524	6
NC_008706	6
NC_007447	12
NC_010984	1
NC_010618	5
NC_010351	7
NC_010349	2
NC_014129	2
NC_014593	6
NC_014743	7
NC_003688	6
NC_003743	4
NC_001696	4
NC_001729	5
NC_002023	1
NC_002019	1
NC_002017	1
NC_008707	2
NC_008292	5
NC_008734	2
NC_008735	3
NC_008184	9
NC_011310	8
NC_008844	9
NC_008865	12
NC_008931	22
NC_009527	9
NC_001929	5
NC_000870	7
NC_004071	6
NC_005330	5
NC_004169	1
NC_003776	7
NC_003824	3
NC_003833	2
NC_003834	3
NC_003835	6
NC_003857	6
NC_003872	2
NC_003874	3
NC_009011	184
NC_009088	6
NC_004286	9
NC_004288	5
NC_004363	3
NC_004364	4
NC_001407	9
NC_003882	1
NC_004006	7
NC_004007	3
NC_004177	1
NC_004181	1
NC_004182	2
NC_004183	1
NC_004184	1
NC_006051	3
NC_007737	2
NC_008056	5
NC_003761	1
NC_004423	2
NC_003642	4
NC_001815	13
NC_004186	1
NC_004187	1
NC_004191	2
NC_004212	1
NC_004213	2
NC_004214	2
NC_004292	3
NC_004293	2
NC_011555	5
NC_004559	5
NC_004558	4
NC_003264	1
NC_003643	5
NC_004450	6
NC_004541	3
NC_004752	2
NC_001982	3
NC_002561	2
NC_003542	5
NC_004188	1
NC_005097	5
NC_008300	5
NC_004158	2
NC_005236	3
NC_003832	2
NC_003841	5
NC_003843	6
NC_003569	2
NC_008304	4
NC_009450	7
NC_004294	3
NC_004613	5
NC_001549	12
NC_004647	5
NC_005996	1
NC_006020	1
NC_006021	1
NC_005978	3
NC_005979	3
NC_005980	4
NC_002037	2
NC_007241	1
NC_010732	9
NC_010619	5
NC_010711	5
NC_004648	5
NC_004657	5
NC_001278	8
NC_002526	12
NC_002598	6
NC_001558	1
NC_002161	8
NC_013105	1
NC_013106	2
NC_013108	5
NC_013109	3
NC_013110	2
NC_013111	1
NC_013112	2
NC_011052	4
NC_005965	3
NC_004675	5
NC_007585	1
NC_007583	1
NC_001803	21
NC_006430	12
NC_001574	8
NC_005065	15
NC_013113	3
NC_012754	1
NC_013117	8
NC_006006	1
NC_003557	6
NC_002063	5
NC_007999	53
NC_006503	1
NC_004199	1
NC_005903	2
NC_008374	6
NC_008373	4
NC_003634	2
NC_003673	4
NC_004778	172
NC_006956	4
NC_006957	8
NC_004211	1
NC_004217	1
NC_004218	2
NC_013133	3
NC_013134	3
NC_003741	4
NC_001462	1
NC_001469	7
NC_001837	3
NC_001899	9
NC_001946	7
NC_001977	2
NC_001987	120
NC_014510	4
NC_014511	1
NC_014512	1
NC_001981	2
NC_001792	2
NC_002041	5
NC_001466	6
NC_001484	3
NC_014513	1
NC_014514	1
NC_014517	1
NC_014518	1
NC_014519	1
NC_014520	2
NC_014522	1
NC_015784	7
NC_001513	3
NC_001633	4
NC_001652	9
NC_001782	6
NC_001962	177
NC_001964	3
NC_000903	13
NC_002206	1
NC_014525	1
NC_014526	1
NC_014528	1
NC_014529	1
NC_014530	1
NC_014531	2
NC_000960	7
NC_002064	4
NC_002543	7
NC_002551	3
NC_002562	1
NC_002564	3
AC_000005	45
AC_000008	48
NC_001405	47
NC_003814	2
NC_014464	4
NC_002565	2
NC_002566	1
NC_002567	1
NC_001403	6
NC_001963	2
NC_002563	1
NC_002042	5
NC_009612	4
NC_001553	1
NC_000885	2
NC_014542	4
NC_002557	4
NC_003378	11
NC_003380	1
NC_002201	14
NC_003471	1
NC_003502	10
NC_003531	3
NC_010538	6
NC_014546	5
NC_003535	6
NC_003538	1
NC_003668	9
NC_003671	4
NC_003682	1
NC_003683	1
NC_003723	5
NC_003749	1
NC_011500	2
NC_003543	2
NC_003601	5
NC_003612	2
NC_003756	5
NC_003757	2
NC_003771	1
NC_003783	6
NC_003784	9
NC_003802	1
NC_003822	6
NC_015070	4
NC_012698	2
NC_014790	2
NC_005137	197
NC_007542	3
NC_008038	4
NC_001918	6
NC_007524	1
NC_007525	1
NC_007526	1
NC_007528	1
NC_007529	2
NC_015469	2
NC_016144	27
NC_009241	2
NC_006507	1
NC_006508	1
NC_006498	2
NC_006497	2
NC_006501	1
NC_007986	23
NC_000883	7
NC_005227	3
NC_001409	5
NC_007815	9
NC_011535	9
NC_007903	2
NC_007154	2
NC_005947	5
NC_001524	12
NC_004442	5
NC_006064	2
NC_005283	12
NC_003983	7
NC_016152	3
NC_016153	3
NC_003839	10
NC_009559	6
NC_006558	5
NC_004422	5
NC_001818	6
NC_005875	3
NC_004733	6
NC_004651	6
NC_004192	6
NC_001875	192
NC_005285	5
NC_001339	6
NC_001554	7
NC_016155	3
NC_009560	9
NC_009562	5
NC_009891	4
NC_006451	2
NC_003347	5
NC_005148	2
NC_004144	2
NC_003608	6
NC_004068	7
NC_005343	7
NC_001812	6
NC_002792	5
NC_009520	2
NC_009521	2
NC_001542	9
NC_010305	4
NC_001564	4
NC_008180	1
NC_007674	3
NC_001619	12
NC_001591	7
NC_002816	193
NC_002817	4
NC_002981	5
NC_001458	9
NC_003113	3
NC_002169	193
NC_003534	8
NC_002560	1
NC_001921	11
NC_004221	2
NC_003397	3
NC_010346	1
NC_010347	3
NC_010348	3
NC_010352	8
NC_024779	9
NC_002691	3
NC_002701	3
NC_003102	198
NC_006150	339
NC_003369	12
NC_003375	7
NC_003451	2
NC_007372	2
NC_006572	3
NC_007221	1
NC_001826	122
NC_002468	6
NC_008779	5
NC_024781	25
NC_015783	6
NC_003452	2
NC_003453	5
NC_003487	6
NC_003497	1
NC_005092	2
NC_003697	1
NC_003702	1
NC_003703	1
NC_006433	3
NC_009002	21
NC_008867	11
NC_008884	9
NC_008900	11
NC_008930	22
NC_017099	5
NC_004054	5
NC_026432	2
NC_004042	6
NC_004764	8
NC_001648	5
NC_001605	8
NC_003199	6
NC_003867	5
NC_007990	30
NC_007992	35
NC_007993	35
NC_007994	38
NC_007996	48
NC_007998	40
NC_008000	68
NC_003020	2
NC_003021	1
NC_003018	1
NC_005032	5
NC_004750	8
NC_016758	2
NC_016759	1
NC_016757	1
NC_005029	2
NC_004906	2
NC_004907	2
NC_006632	4
NC_001595	12
NC_003700	1
NC_003059	26
NC_004035	1
NC_003665	6
NC_003553	1
NC_008824	1
NC_014598	1
NC_014600	1
NC_014601	1
NC_014603	1
NC_014604	1
NC_014605	1
NC_001937	6
NC_002047	6
NC_001934	3
NC_003890	1
NC_008001	68
NC_008002	74
NC_008005	25
NC_008008	35
NC_008003	78
NC_008007	67
NC_010701	3
NC_001366	5
NC_003023	2
NC_003016	1
NC_003025	1
NC_008236	5
NC_008514	7
NC_008237	5
NC_008516	10
NC_006495	1
NC_006506	1
NC_006505	1
NC_004120	2
NC_004650	6
NC_008731	2
NC_005176	1
NC_008955	15
NC_006320	2
NC_004612	7
NC_004662	8
NC_015411	2
NC_015412	1
NC_015414	9
NC_001471	1
NC_001480	3
NC_010706	2
NC_001702	8
NC_005975	10
NC_001402	8
NC_003852	5
NC_004106	6
NC_003019	1
NC_003024	1
NC_003848	1
NC_004198	2
NC_001369	5
NC_001461	4
NC_009001	17
NC_008958	14
NC_008959	11
NC_008960	13
NC_008962	11
NC_001936	6
NC_002046	5
NC_009605	5
NC_010700	3
NC_001647	7
NC_010253	3
NC_010743	1
NC_003847	2
NC_003884	1
NC_004043	5
NC_002766	7
NC_004099	5
NC_005844	5
NC_005881	284
NC_003412	3
NC_015415	9
NC_015413	3
NC_002018	1
NC_001493	189
NC_001508	9
NC_001523	12
NC_003779	7
NC_004714	4
NC_003355	5
NC_004995	6
NC_005846	6
NC_004690	156
NC_009244	1
NC_004204	2
NC_002025	4
NC_003664	4
NC_003648	1
NC_004625	4
NC_004630	6
NC_011062	4
NC_008964	14
NC_008966	13
NC_008969	16
NC_008970	20
NC_008972	19
NC_008973	16
NC_008977	14
NC_009250	2
NC_002190	6
NC_009609	3
NC_007588	1
NC_003809	3
NC_011592	9
NC_004362	2
NC_003759	2
NC_003758	1
NC_003769	1
NC_003650	2
NC_001531	8
NC_003499	6
NC_009246	3
NC_003468	1
NC_005848	2
NC_005849	2
NC_004108	1
NC_002692	5
NC_009896	2
NC_003722	4
NC_003550	2
NC_003623	2
NC_003694	5
NC_000874	9
NC_003638	2
NC_003640	1
NC_008978	21
NC_008981	21
NC_008983	20
NC_008984	17
NC_008986	20
NC_008988	19
NC_009640	11
NC_012212	7
NC_012805	1
NC_013020	3
NC_013035	9
NC_006496	1
NC_006647	29
NC_004656	8
NC_001984	7
NC_014397	1
NC_001600	5
NC_003660	1
NC_004765	14
NC_000940	2
NC_010756	2
NC_007339	5
NC_007533	1
NC_001505	8
NC_006263	5
NC_001618	5
NC_005775	1
NC_001598	11
NC_001497	11
NC_000869	5
NC_003644	4
NC_004100	6
NC_016769	6
NC_002328	5
NC_003746	13
NC_004015	6
NC_002195	5
NC_008793	5
NC_007679	6
NC_008989	22
NC_008991	18
NC_008993	23
NC_008995	22
NC_008996	28
NC_008998	30
NC_008999	15
NC_005080	4
NC_005041	6
NC_004195	11
NC_012777	3
NC_013107	3
NC_001526	12
NC_003518	5
NC_003519	8
NC_002500	6
NC_004189	1
NC_001822	8
NC_004642	5
NC_001344	2
NC_003602	5
NC_001722	17
NC_006264	12
NC_007157	2
NC_007159	1
NC_007160	2
NC_007161	2
NC_007540	2
NC_007523	3
NC_008946	18
NC_004641	5
NC_005226	1
NC_003681	1
NC_004439	4
NC_004441	5
NC_004091	5
NC_015928	7
NC_009449	6
NC_008839	7
NC_008868	10
NC_008888	12
NC_008899	16
NC_008901	11
NC_009003	29
NC_008971	11
