ID	CDSs_MGA
NC_024491	4
NC_024492	1
NC_024493	2
NC_024494	1
NC_024495	1
NC_024496	1
NC_024499	1
NC_024500	1
NC_024503	1
NC_024508	1
NC_024509	1
NC_024506	2
NC_024505	2
NC_024504	1
NC_024507	2
NC_024497	1
NC_024501	2
NC_024502	3
NC_024498	4
NC_020499	4
NC_020500	4
NC_020501	6
NC_020502	1
NC_020498	2
NC_020805	7
NC_020803	5
NC_020808	4
NC_020809	5
NC_020806	5
NC_020804	7
NC_020807	3
NC_020810	3
NC_024625	153
NC_024687	3
NC_024685	1
NC_024691	2
NC_024690	4
NC_024689	3
NC_024686	3
NC_024695	2
NC_024694	3
NC_024693	3
NC_024700	3
NC_024699	2
NC_024701	3
NC_024696	80
NC_024702	4
NC_024703	2
NC_020881	1
NC_020889	2
NC_020890	3
NC_020896	1
NC_020897	1
NC_020898	1
NC_020903	2
NC_020899	4
NC_020900	4
NC_020901	4
NC_020902	1
NC_020904	1
NC_020927	5
NC_020928	4
NC_020996	3
NC_020997	2
NC_020999	7
NC_021065	1
NC_021074	2
NC_024692	92
NC_024709	8
NC_024710	1
NC_024765	1
NC_024769	2
NC_024768	2
NC_024767	1
NC_024766	1
NC_024771	90
NC_024777	1
NC_024774	5
NC_024775	3
NC_024773	5
NC_024776	3
NC_024772	4
NC_024778	7
NC_021094	1
NC_021095	2
NC_021096	1
NC_021097	2
NC_021098	1
NC_021099	2
NC_021147	1
NC_021148	2
NC_021154	1
NC_021178	3
NC_021197	2
NC_021201	2
NC_021206	2
NC_021205	3
NC_021202	2
NC_021204	4
NC_021203	4
NC_021220	2
NC_021222	1
NC_021223	2
NC_021242	1
NC_021244	1
NC_021245	4
NC_024805	1
NC_024806	3
NC_024807	1
NC_024808	3
NC_024809	1
NC_024886	1
NC_024888	3
NC_024887	3
NC_024894	3
NC_024891	2
NC_024890	3
NC_024893	4
NC_024906	11
NC_024908	3
NC_024909	4
NC_021341	2
NC_021345	2
NC_021472	4
NC_021484	4
NC_021483	4
NC_021480	1
NC_021481	5
NC_021482	1
NC_021567	1
NC_021566	1
NC_021565	2
NC_021568	2
NC_021564	5
NC_021541	1
NC_021542	1
NC_021543	1
NC_021544	1
NC_021545	1
NC_021546	1
NC_021547	1
NC_021549	1
NC_021550	1
NC_021551	1
NC_021548	1
NC_021579	1
NC_021583	4
NC_021584	1
NC_021585	1
NC_021586	1
NC_021588	1
NC_021589	1
NC_021580	1
NC_021581	1
NC_021587	1
NC_021590	1
NC_021582	2
NC_021626	1
NC_021627	1
NC_021628	1
NC_021635	2
NC_021629	1
NC_021631	1
NC_021632	1
NC_021633	2
NC_021634	1
NC_021625	1
NC_021630	2
NC_021706	1
NC_021708	1
NC_021705	3
NC_025112	6
NC_025114	2
NC_025113	9
NC_021719	2
NC_021720	2
NC_021735	1
NC_021736	4
NC_021786	1
NC_021851	5
NC_021873	1
NC_025346	4
NC_025355	9
NC_025380	4
NC_025370	3
NC_025368	4
NC_025364	7
NC_025350	5
NC_025348	6
NC_025365	4
NC_025361	6
NC_025347	6
NC_021924	124
NC_021926	6
NC_021923	102
NC_021930	4
NC_021928	6
NC_021929	1
NC_022002	4
NC_022007	2
NC_022008	1
NC_022003	2
NC_022005	3
NC_022006	1
NC_022004	1
NC_022037	1
NC_022038	1
NC_022039	1
NC_022073	3
NC_022072	10
NC_022089	3
NC_025218	2
NC_025215	1
NC_025244	1
NC_025219	1
NC_025214	3
NC_025247	2
NC_025246	2
NC_025250	3
NC_025251	5
NC_025255	4
NC_025253	5
NC_025252	4
NC_025254	1
NC_025256	5
NC_025257	91
NC_025259	3
NC_025265	2
NC_025266	3
NC_025340	4
NC_025343	5
NC_025342	4
NC_025341	4
NC_025353	4
NC_025345	7
NC_025360	6
NC_025358	9
NC_025377	3
NC_025381	4
NC_025356	4
NC_025373	4
NC_025367	3
NC_025366	2
NC_025357	4
NC_025363	7
NC_025376	3
NC_025371	3
NC_025362	5
NC_025351	7
NC_025378	6
NC_022095	5
NC_022103	6
NC_022104	2
NC_022127	1
NC_022128	1
NC_022129	2
NC_022131	4
NC_025359	5
NC_025352	7
NC_025382	5
NC_025384	5
NC_025383	6
NC_025385	4
NC_025391	4
NC_025411	5
NC_025402	6
NC_025405	5
NC_025404	6
NC_025403	6
NC_025400	10
NC_025386	6
NC_025407	5
NC_025387	5
NC_025410	7
NC_025397	8
NC_025408	4
NC_025390	6
NC_025389	5
NC_025388	4
NC_025399	3
NC_025394	4
NC_025396	10
NC_025406	5
NC_025401	5
NC_025395	5
NC_025393	4
NC_022232	2
NC_022229	2
NC_022230	4
NC_022233	65
NC_022249	4
NC_022250	1
NC_022251	1
NC_022252	1
NC_022253	6
NC_022332	1
NC_022365	3
NC_025432	2
NC_025435	4
NC_025468	4
NC_025477	1
NC_025481	2
NC_025478	2
NC_025482	1
NC_025483	1
NC_025484	1
NC_025480	2
NC_025469	4
NC_025474	1
NC_025475	2
NC_025485	1
NC_025486	2
NC_025487	2
NC_025488	2
NC_025489	2
NC_025490	1
NC_025491	1
NC_025493	2
NC_025492	1
NC_025476	2
NC_022373	4
NC_022517	3
NC_022518	4
NC_022519	3
NC_025680	3
NC_025676	3
NC_025677	2
NC_025679	1
NC_025675	1
NC_025674	5
NC_025681	2
NC_025682	4
NC_025684	3
NC_025683	3
NC_025705	7
NC_025710	4
NC_025724	2
NC_025723	1
NC_025720	3
NC_025719	2
NC_025718	5
NC_025717	3
NC_025716	4
NC_025715	4
NC_025714	4
NC_025713	3
NC_025712	4
NC_025707	8
NC_025708	3
NC_025706	2
NC_025709	4
NC_025711	4
NC_025722	3
NC_025725	2
NC_025733	2
NC_025734	3
NC_025735	4
NC_025736	4
NC_025737	2
NC_025738	3
NC_025741	2
NC_025728	1
NC_025729	3
NC_025730	2
NC_025731	3
NC_025732	3
NC_025727	2
NC_025726	3
NC_025788	1
NC_025790	4
NC_025792	3
NC_025791	1
NC_025793	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	2
NC_025799	2
NC_025789	3
NC_025801	1
NC_025802	1
NC_025803	1
NC_025806	1
NC_025808	2
NC_025809	1
NC_025805	1
NC_025804	1
NC_025810	2
NC_025807	1
NC_025800	4
NC_025811	3
NC_025831	1
NC_025832	1
NC_025833	1
NC_025821	1
NC_025825	2
NC_025835	1
NC_025834	2
NC_025837	3
NC_025838	1
NC_025840	1
NC_025841	1
NC_025842	1
NC_025843	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025850	1
NC_025852	1
NC_025851	1
NC_025844	1
NC_025849	1
NC_025853	1
NC_025839	2
NC_025836	1
NC_025899	4
NC_025889	2
NC_025898	3
NC_025894	4
NC_025893	5
NC_025896	5
NC_025895	4
NC_025891	2
NC_025890	1
NC_025960	127
NC_025959	3
NC_025961	2
NC_025964	3
NC_025965	2
NC_025966	1
NC_025967	10
NC_026018	1
NC_026019	1
NC_026015	3
NC_026012	3
NC_026020	1
NC_026135	2
NC_026161	4
NC_026170	2
NC_026141	4
NC_026138	1
NC_026144	3
NC_026140	2
NC_026143	2
NC_026136	1
NC_026139	2
NC_026163	3
NC_026162	2
NC_026164	4
NC_026165	1
NC_026166	3
NC_026169	3
NC_026167	3
NC_026187	1
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022560	2
NC_022562	2
NC_022559	1
NC_022561	1
NC_022553	1
NC_022564	3
NC_026244	5
NC_026245	2
NC_026243	3
NC_026241	3
NC_026238	3
NC_026240	2
NC_026239	4
NC_026246	2
NC_026247	2
NC_026248	3
NC_026253	2
NC_026252	4
NC_026250	1
NC_026249	1
NC_026251	2
NC_026256	3
NC_026255	2
NC_026280	3
NC_026279	3
NC_026278	4
NC_026277	1
NC_026276	3
NC_026275	3
NC_026274	3
NC_026273	3
NC_026271	2
NC_026270	5
NC_026269	4
NC_026267	2
NC_026266	2
NC_026265	3
NC_026264	3
NC_026263	2
NC_026262	2
NC_026260	2
NC_026259	2
NC_026258	2
NC_026257	2
NC_026254	3
NC_026281	1
NC_026283	2
NC_026282	1
NC_026272	2
NC_026261	3
NC_026268	108
NC_026316	1
NC_026315	2
NC_026320	3
NC_026319	5
NC_026318	3
NC_026317	5
NC_026422	1
NC_026423	1
NC_026424	1
NC_026426	1
NC_026427	1
NC_026428	1
NC_026425	1
NC_026421	96
NC_026430	109
NC_022580	6
NC_022581	6
NC_022586	2
NC_022595	1
NC_022596	2
NC_022597	2
NC_022611	1
NC_022614	1
NC_022615	2
NC_022617	1
NC_022616	1
NC_022620	1
NC_022623	1
NC_022626	1
NC_022627	3
NC_022628	1
NC_022629	1
NC_022624	1
NC_022621	1
NC_022622	1
NC_022625	1
NC_022630	2
NC_022631	1
NC_022632	1
NC_022644	1
NC_022645	3
NC_022647	4
NC_022646	100
NC_026470	2
NC_026473	3
NC_026472	3
NC_026510	4
NC_026508	2
NC_026511	138
NC_026513	2
NC_026514	3
NC_026512	1
NC_026509	8
NC_022745	1
NC_022748	4
NC_022755	5
NC_022787	6
NC_022789	1
NC_022788	3
NC_022799	1
NC_022798	2
NC_022801	4
NC_022802	1
NC_022800	3
NC_026592	6
NC_026615	1
NC_026616	3
NC_026617	1
NC_026618	3
NC_026619	2
NC_026621	3
NC_026631	2
NC_026630	2
NC_026627	3
NC_026626	3
NC_026654	3
NC_026652	2
NC_026651	3
NC_026649	2
NC_026648	2
NC_026647	2
NC_026653	2
NC_026646	3
NC_026645	2
NC_026643	2
NC_026642	3
NC_026641	2
NC_026639	3
NC_026638	2
NC_026637	2
NC_026636	2
NC_026650	2
NC_026622	4
NC_026640	4
NC_026635	2
NC_026634	2
NC_026633	3
NC_026632	2
NC_026629	3
NC_026628	2
NC_026625	2
NC_026662	4
NC_026664	2
NC_026663	2
NC_026665	13
NC_026732	6
NC_026733	2
NC_026762	4
NC_026759	1
NC_026760	3
NC_026763	3
NC_026761	3
NC_026771	4
NC_026765	2
NC_026764	3
NC_026770	4
NC_026769	4
NC_026768	4
NC_026766	4
NC_022892	5
NC_022897	2
NC_022896	1
NC_022895	4
NC_022894	8
NC_022919	2
NC_022961	4
NC_022978	11
NC_004553	3
NC_023008	3
NC_023015	2
NC_023014	1
NC_023016	1
NC_023017	2
NC_023020	3
NC_023023	3
NC_026806	2
NC_026811	5
NC_026818	4
NC_026815	2
NC_026816	4
NC_026817	3
NC_026814	3
NC_026813	1
NC_026820	2
NC_026821	1
NC_026822	1
NC_026823	1
NC_026827	1
NC_026828	1
NC_026829	1
NC_026830	1
NC_026825	1
NC_026824	1
NC_026826	1
NC_026819	3
NC_026809	3
NC_026810	2
NC_026808	2
NC_026807	2
NC_026812	5
NC_023021	2
NC_023022	1
NC_023034	2
NC_023039	2
NC_023040	1
NC_023043	1
NC_023041	1
NC_023042	1
NC_023038	2
NC_023153	4
NC_023154	1
NC_023155	1
NC_023156	1
NC_023157	1
NC_023158	1
NC_023159	1
NC_023160	1
NC_023161	2
NC_026921	1
NC_017859	3
NC_023175	1
NC_023176	2
NC_023178	3
NC_023177	124
NC_023292	2
NC_026922	113
NC_027554	1
NC_027555	1
NC_027556	1
NC_027557	1
NC_027558	1
NC_027559	1
NC_027560	1
NC_027561	1
NC_027562	1
NC_036581	1
NC_036580	2
NC_018714	4
NC_018451	1
NC_018453	3
NC_032480	1
NC_036588	3
NC_018573	1
NC_018574	1
NC_023639	998
NC_007557	1
NC_007558	1
NC_008175	2
NC_007923	5
NC_012869	3
NC_015488	3
NC_015489	1
NC_007752	1
NC_008017	3
NC_008716	4
NC_012910	7
NC_009548	2
NC_015396	2
NC_015398	95
NC_015395	1
NC_005990	1
NC_005991	1
NC_003753	2
NC_003624	3
NC_003436	7
NC_004179	1
NC_007546	1
NC_011086	3
NC_011050	3
NC_004157	1
NC_002035	2
NC_003466	1
NC_007590	1
NC_007591	2
NC_003570	2
NC_003568	1
NC_010238	4
NC_010833	2
NC_008306	1
NC_009245	1
NC_003493	1
NC_001408	3
NC_002038	2
NC_011280	5
NC_002040	2
NC_002039	2
NC_003382	3
NC_004607	2
NC_001441	5
NC_009017	4
NC_009903	1
NC_009944	1
NC_009945	1
NC_003628	2
NC_008348	136
NC_003620	3
NC_001983	3
NC_002251	6
NC_001427	3
NC_011096	2
NC_011097	2
NC_002556	2
NC_001841	1
NC_001926	1
NC_005321	2
NC_001560	4
NC_004812	89
NC_006151	83
NC_011106	4
NC_007605	98
NC_003470	1
NC_010744	1
NC_005238	1
NC_005811	2
NC_001438	1
NC_008293	101
NC_011109	5
NC_003708	2
NC_003709	2
NC_003803	3
NC_003804	2
NC_002229	55
NC_002577	41
NC_003464	3
NC_003465	2
NC_001522	4
NC_024457	2
NC_003748	5
NC_001356	3
NC_001355	5
NC_002984	3
NC_002985	1
NC_016984	3
NC_007156	2
NC_007163	3
NC_008736	2
NC_008169	2
NC_006637	8
NC_014646	2
NC_003093	4
NC_014711	1
NC_006063	4
NC_003092	6
NC_001642	3
NC_005287	4
NC_006057	1
NC_016991	9
NC_008737	2
NC_006559	2
NC_007648	1
NC_007922	5
NC_009013	3
NC_001873	4
NC_002559	1
NC_003745	2
NC_004729	3
NC_006657	11
NC_008297	5
NC_006384	2
NC_007725	1
NC_007711	2
NC_006642	1
NC_006633	11
NC_003737	1
NC_003357	4
NC_005954	1
NC_006272	1
NC_003445	1
NC_003461	6
NC_014967	4
NC_016992	7
NC_016994	7
NC_016995	8
NC_016996	8
NC_007670	1
NC_007755	1
NC_005976	1
NC_007180	1
NC_009247	1
NC_008298	5
NC_006634	5
NC_006636	2
NC_006641	8
NC_006653	9
NC_006654	7
NC_006655	8
NC_006656	8
NC_014665	3
NC_014071	2
NC_004756	3
NC_014898	1
NC_004147	3
NC_001481	3
NC_003649	1
NC_003651	3
NC_003652	1
NC_003653	1
NC_007192	5
NC_008520	123
NC_008018	4
NC_008211	102
NC_008020	3
NC_006568	2
NC_008847	1
NC_009606	2
NC_007741	2
NC_004053	5
NC_001710	2
NC_006995	3
NC_006659	14
NC_006660	9
NC_006662	6
NC_006635	11
NC_006650	5
NC_014480	2
NC_004067	3
NC_004074	5
NC_004109	1
NC_010758	1
NC_003654	1
NC_003655	2
NC_003658	1
NC_003678	1
NC_007573	1
NC_003830	2
NC_001500	5
NC_001506	2
NC_001885	1
NC_016999	2
NC_008956	1
NC_007014	3
NC_006955	3
NC_008029	2
NC_003781	1
NC_003625	1
NC_007639	1
NC_006631	3
NC_006638	9
NC_006639	9
NC_006649	14
NC_005812	3
NC_005028	1
NC_007338	1
NC_003770	1
NC_003810	1
NC_001785	1
NC_001543	2
NC_017000	5
NC_017001	2
NC_010252	1
NC_010313	4
NC_010702	1
NC_008301	4
NC_010800	8
NC_010712	2
NC_008605	2
NC_008614	4
NC_006998	197
NC_006022	1
NC_006023	1
NC_006010	1
NC_003985	1
NC_003850	1
NC_010812	3
NC_010949	2
AC_000012	18
NC_005981	1
NC_003865	2
NC_005304	1
NC_003876	2
NC_003877	3
NC_003883	1
NC_003885	1
NC_017003	1
NC_017005	2
AC_000002	23
NC_005898	2
NC_005790	3
NC_003529	140
NC_003381	3
NC_010705	1
NC_004110	1
NC_009889	2
NC_014358	3
NC_014359	3
NC_014360	3
NC_014361	4
NC_014092	4
NC_013094	1
NC_013095	1
NC_013098	1
NC_013099	1
NC_013100	2
NC_010987	3
NC_014709	2
NC_014710	3
NC_014712	2
NC_014713	1
NC_014714	1
NC_014715	1
NC_014716	1
NC_009026	1
NC_007380	2
NC_004201	1
NC_009893	2
NC_010988	2
NC_010989	2
NC_010990	2
NC_010991	2
NC_014717	2
NC_013527	4
NC_001442	6
NC_013262	4
NC_010986	3
NC_014521	1
NC_014730	3
NC_014606	1
NC_008947	1
NC_013593	1
NC_008894	2
NC_008895	3
NC_008896	2
NC_008898	2
NC_008904	2
NC_008905	1
NC_008251	2
NC_013237	3
NC_011591	3
NC_008906	1
NC_008908	1
NC_008910	1
NC_008912	2
NC_008914	3
NC_008917	1
NC_008920	2
NC_006554	2
NC_013058	1
NC_013060	3
NC_008921	1
NC_008922	1
NC_008923	2
NC_008924	2
NC_008927	4
NC_008932	2
NC_008933	2
NC_008936	3
NC_008938	1
NC_008941	2
NC_009424	3
NC_007151	112
NC_005220	2
NC_009334	95
NC_006307	1
NC_007662	2
NC_003405	2
NC_012481	2
NC_009647	2
NC_009545	3
NC_009546	2
NC_009547	1
NC_009549	2
NC_003567	1
NC_013075	2
NC_013076	2
NC_009563	1
NC_009564	1
NC_009556	2
NC_009558	1
NC_007655	2
NC_006318	2
NC_007211	3
NC_009539	3
NC_002738	1
NC_012136	2
NC_008299	3
NC_026431	1
NC_008375	2
NC_007653	85
NC_016998	3
NC_017002	1
NC_009010	3
NC_008586	99
NC_004666	3
NC_007757	1
NC_012437	3
NC_008188	5
NC_008552	3
NC_008210	161
NC_008840	2
NC_008842	1
NC_008843	2
NC_008845	1
NC_008846	2
NC_008851	2
NC_008852	1
NC_008854	2
NC_008858	1
NC_008859	1
NC_011135	2
NC_008863	2
NC_008864	1
NC_008866	1
NC_008869	2
NC_008870	2
NC_008873	3
NC_013096	1
NC_017830	3
NC_017824	1
NC_017826	76
NC_017828	2
NC_017823	3
NC_017829	1
NC_008878	1
NC_008881	2
NC_008885	2
NC_008887	2
NC_008889	1
NC_008890	2
NC_014609	2
NC_016136	7
NC_009731	2
NC_004660	1
NC_005228	1
NC_004807	2
NC_003005	2
NC_011525	3
NC_011639	8
NC_010248	1
NC_010250	1
NC_010251	1
NC_010249	1
NC_010256	1
NC_006273	158
NC_015655	3
NC_011643	4
NC_011644	81
NC_016142	3
NC_016143	2
NC_003670	2
NC_006025	2
NC_003473	1
NC_003476	1
NC_014326	5
NC_014327	1
NC_012557	1
NC_012909	3
NC_026434	2
NC_026435	1
NC_026436	1
NC_026437	1
NC_026438	1
NC_005807	1
NC_010745	1
NC_004638	2
NC_004644	1
NC_005235	1
NC_012776	2
NC_009489	5
NC_007544	1
NC_003730	3
NC_003731	2
NC_002306	7
NC_010247	1
NC_001414	3
NC_005855	2
NC_002034	2
NC_004009	2
NC_003659	2
NC_015691	5
NC_015692	6
NC_001753	5
NC_006458	2
NC_001359	2
NC_001931	2
NC_009252	1
NC_005302	2
NC_003514	1
NC_002187	4
NC_003006	1
NC_001507	1
NC_003011	1
NC_003012	1
NC_003009	2
NC_003566	3
NC_004016	1
NC_004159	1
NC_005300	1
NC_010294	2
NC_010315	1
NC_010317	1
NC_010318	2
NC_007383	109
NC_004044	1
NC_004544	1
NC_001786	3
NC_001932	3
NC_002323	2
AC_000007	33
NC_010319	1
NC_010703	1
NC_010648	1
NC_001539	3
NC_010714	1
NC_010591	2
NC_010667	1
NC_003862	1
NC_002327	3
NC_002351	3
NC_002359	3
NC_002160	3
NC_015706	5
NC_015718	2
NC_009892	6
NC_010739	5
NC_002325	3
NC_002531	57
NC_003010	3
NC_001439	1
NC_004500	4
NC_006062	2
NC_005635	2
NC_011616	135
NC_013461	2
NC_001556	4
NC_009536	3
NC_001944	2
NC_008913	2
NC_012561	3
NC_008585	9
NC_001617	1
NC_004145	1
NC_003820	4
NC_010704	1
NC_001828	2
NC_005136	1
NC_012585	6
NC_006007	1
NC_003645	1
NC_002356	3
NC_007724	1
NC_008837	1
NC_008849	3
NC_008850	2
NC_008855	2
NC_001465	1
NC_003379	4
NC_001746	10
NC_003657	2
NC_005320	2
NC_001671	1
NC_008874	2
NC_008875	2
NC_008877	2
NC_008879	1
NC_008882	2
NC_006012	1
NC_004146	1
NC_006358	2
NC_003523	1
NC_003619	2
NC_005818	1
NC_008897	1
NC_008903	1
NC_008907	2
NC_008915	1
NC_008916	1
NC_008929	1
NC_001641	2
NC_001868	3
NC_005074	2
NC_005850	2
NC_005851	1
NC_005853	2
NC_011501	1
NC_011502	1
NC_012639	108
NC_009947	1
NC_008935	2
NC_015877	1
NC_015878	1
NC_015883	1
NC_003548	1
NC_003501	1
NC_007290	1
NC_007744	1
NC_004715	2
NC_003479	1
NC_007638	2
NC_009553	2
NC_009528	4
NC_014823	3
NC_016157	4
NC_008980	1
NC_008990	1
NC_001780	4
NC_001990	3
NC_005084	6
NC_005046	3
NC_005048	1
NC_005049	1
NC_023812	3
NC_004904	2
NC_004903	1
NC_005359	1
NC_004828	2
NC_008040	1
NC_009894	1
NC_008041	2
NC_001357	5
NC_003498	7
NC_004121	1
NC_003554	6
NC_005874	2
NC_016417	7
NC_011181	2
NC_004581	2
NC_005895	3
NC_003532	3
NC_003633	4
NC_003825	2
NC_011182	1
NC_011187	1
NC_002615	2
NC_003512	1
NC_002470	3
NC_003837	1
NC_001625	4
NC_002026	2
NC_002027	2
NC_008172	1
NC_008174	1
NC_008176	1
NC_004047	1
NC_003617	3
NC_001836	8
NC_001768	1
NC_003483	1
NC_008181	1
NC_006934	4
NC_007729	4
NC_006942	3
NC_007155	2
NC_001502	3
NC_007915	2
NC_002990	1
NC_002991	1
NC_003788	2
NC_003003	1
NC_003004	1
NC_009533	4
NC_010561	7
NC_010647	1
NC_004017	1
NC_004013	1
NC_003433	2
NC_003791	1
NC_004123	3
NC_007904	2
NC_006024	1
NC_005174	1
NC_010590	2
NC_012492	1
NC_012484	1
NC_003631	1
NC_003637	1
NC_009224	1
NC_005219	3
NC_003418	3
NC_011919	2
NC_011702	5
NC_011704	2
NC_011705	1
NC_012531	2
NC_001615	6
NC_015220	4
NC_001634	9
NC_006643	5
NC_004296	2
NC_006573	1
NC_012536	1
NC_012537	1
NC_003630	4
NC_009354	1
NC_012538	1
NC_012539	1
NC_012540	1
NC_012543	2
NC_012544	1
NC_012545	2
NC_012546	1
NC_002036	4
NC_001343	3
NC_008780	2
NC_007735	1
NC_016081	6
NC_011765	6
NC_012553	2
NC_012554	1
NC_004297	1
NC_021874	1
NC_016082	2
NC_015874	5
NC_008794	2
NC_008880	1
NC_008967	1
NC_016416	6
NC_038011	1
NC_003786	1
NC_003510	2
NC_003792	1
NC_006276	1
NC_006275	1
NC_006952	3
NC_007559	1
NC_010329	4
NC_001575	4
NC_002208	1
NC_002209	2
NC_002204	1
NC_002210	2
NC_010293	1
NC_014739	3
NC_001608	6
NC_006500	1
NC_002207	1
NC_004219	2
NC_006004	1
NC_003842	1
NC_003924	2
NC_004161	3
NC_010356	157
NC_003751	1
NC_003866	2
NC_015843	2
NC_010276	123
NC_010437	7
NC_010620	1
NC_003500	4
NC_010759	1
NC_010760	1
NC_010761	1
NC_006269	3
NC_005997	1
NC_003323	6
NC_001488	3
NC_009448	2
NC_010490	5
NC_010491	1
NC_009550	2
NC_009535	1
NC_009644	2
NC_009030	3
NC_010737	7
NC_010738	9
NC_012798	1
NC_005234	1
NC_005233	2
NC_001661	12
NC_010746	1
NC_010747	1
NC_010748	1
NC_010750	1
NC_014740	3
NC_014741	2
NC_014742	1
NC_012482	1
NC_004060	2
NC_011345	141
NC_011346	2
NC_011349	1
NC_001653	1
NC_003734	1
NC_003898	2
NC_002555	1
NC_001491	78
NC_003015	1
NC_000936	5
NC_004809	4
NC_007592	2
NC_007589	1
NC_010569	1
NC_004220	2
NC_003549	2
NC_003622	1
NC_004063	4
NC_003545	1
NC_003544	1
NC_013414	4
NC_007619	1
NC_007656	1
NC_007658	1
NC_007659	1
NC_007660	2
NC_007664	2
NC_007665	1
NC_004014	3
NC_004724	8
NC_003811	3
NC_004090	2
NC_011539	5
NC_011583	4
NC_004824	2
NC_004825	2
NC_005031	2
NC_011423	105
NC_003840	1
NC_003482	2
NC_001793	1
NC_003626	1
NC_004039	1
NC_007553	2
NC_007554	1
NC_007666	2
NC_007668	1
NC_007669	2
NC_007671	1
NC_007415	1
NC_012636	2
NC_011503	1
NC_011504	1
NC_011506	1
NC_011508	1
NC_011509	1
NC_003491	2
NC_002634	1
NC_007017	4
NC_001486	1
NC_007150	6
NC_003844	1
NC_007067	1
NC_006948	4
NC_007748	1
NC_007754	1
NC_007756	1
NC_007742	1
NC_007743	1
NC_007746	2
NC_007747	2
NC_013103	1
NC_008171	1
NC_004210	1
NC_005223	1
NC_002058	1
NC_003224	1
NC_003805	4
NC_004515	1
NC_011510	1
NC_017085	4
NC_017714	10
NC_017716	6
NC_016660	2
NC_007018	2
NC_006555	2
NC_003821	3
NC_004909	1
NC_004910	2
NC_004912	1
NC_007030	4
NC_007031	4
NC_007032	4
NC_007033	4
NC_007040	8
NC_007041	7
NC_007028	4
NC_014977	1
NC_005497	3
NC_002049	2
NC_002358	3
NC_008872	1
NC_002657	1
NC_001593	6
NC_016403	1
NC_016404	5
NC_017084	2
NC_017091	3
NC_007376	1
NC_007377	1
NC_007375	1
NC_004051	1
NC_007357	1
NC_007359	1
NC_005977	1
NC_008039	1
NC_008178	1
NC_008179	1
NC_006567	1
NC_007563	1
NC_003562	1
NC_007222	1
NC_013415	2
NC_013455	3
NC_010754	1
NC_005237	1
NC_001545	2
NC_002532	5
NC_012485	4
NC_012486	4
NC_016405	1
NC_015936	1
NC_007360	1
NC_007364	1
NC_007366	2
NC_007367	1
NC_007368	1
NC_007369	1
NC_013774	2
NC_007561	1
NC_007564	2
NC_007565	1
NC_007568	1
NC_007026	3
NC_007027	1
NC_007193	4
NC_016962	3
NC_014075	1
NC_014096	1
NC_009243	3
NC_004751	3
NC_002198	4
NC_007370	2
NC_007454	9
NC_007020	4
NC_002633	4
NC_006950	1
NC_001933	2
NC_013802	2
NC_008393	2
NC_006964	1
NC_006965	1
NC_007433	1
NC_008524	1
NC_008706	2
NC_007447	7
NC_010984	1
NC_010618	3
NC_010351	2
NC_010349	1
NC_014593	2
NC_014743	4
NC_003688	4
NC_003743	3
NC_001696	5
NC_001729	2
NC_002023	1
NC_002019	1
NC_002017	1
NC_008707	1
NC_008292	3
NC_008734	1
NC_008735	1
NC_008184	6
NC_011310	4
NC_008844	1
NC_008931	1
NC_009527	3
NC_001929	1
NC_000870	1
NC_004071	1
NC_005330	3
NC_004169	1
NC_003776	1
NC_003824	3
NC_003833	1
NC_003834	1
NC_003835	2
NC_003857	2
NC_003874	2
NC_009011	113
NC_009088	3
NC_004286	3
NC_004288	4
NC_004363	1
NC_004364	2
NC_001407	5
NC_004006	3
NC_004007	2
NC_004177	2
NC_004181	2
NC_004182	1
NC_004183	1
NC_004184	1
NC_006051	2
NC_007737	1
NC_008056	1
NC_003761	2
NC_004423	2
NC_003642	1
NC_001815	5
NC_004186	2
NC_004187	1
NC_004191	1
NC_004212	1
NC_004213	1
NC_004214	1
NC_004292	1
NC_004293	1
NC_011555	2
NC_004559	1
NC_004558	2
NC_003643	1
NC_004450	3
NC_004541	3
NC_004752	1
NC_001982	2
NC_002561	2
NC_003542	2
NC_004188	1
NC_005097	1
NC_008300	5
NC_004158	2
NC_005236	1
NC_003832	1
NC_003841	3
NC_003843	2
NC_003569	1
NC_008304	1
NC_009450	1
NC_004294	1
NC_004613	2
NC_001549	5
NC_004647	2
NC_005996	1
NC_006021	1
NC_005978	2
NC_005979	2
NC_005980	1
NC_007241	2
NC_010732	3
NC_010619	1
NC_010711	2
NC_004648	3
NC_004657	2
NC_001278	4
NC_002526	8
NC_002598	2
NC_001558	1
NC_002161	6
NC_013105	1
NC_013106	1
NC_013108	2
NC_013109	1
NC_013110	2
NC_013111	1
NC_013112	1
NC_011052	2
NC_005965	2
NC_004675	2
NC_007585	2
NC_007583	1
NC_001803	10
NC_006430	6
NC_001574	3
NC_005065	9
NC_013113	1
NC_012754	1
NC_013117	6
NC_006006	1
NC_003557	5
NC_002063	1
NC_007999	6
NC_006503	1
NC_004199	1
NC_005903	1
NC_008374	2
NC_008373	2
NC_003634	9
NC_003673	1
NC_004778	125
NC_006956	1
NC_004211	1
NC_004217	1
NC_004218	1
NC_013133	2
NC_013134	1
NC_003741	1
NC_001469	4
NC_001837	2
